UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
208532270,602293,2023-11-12 12:23:41,2023-11-17 07:41:38,Kopycińskiego/Drabika,Poza stacją,6918
209071953,602585,2023-11-16 19:59:17,2023-11-17 10:22:24,Skarbowców / Wietrzna,Krzycka / Aleja Karkonoska (Park Południowy),863
209090626,602863,2023-11-16 23:43:12,2023-11-17 00:10:29,Plac Uniwersytecki (UWr),Poza stacją,27
209090859,602208,2023-11-16 23:48:56,2023-11-17 00:00:13,Żmigrodzka / Broniewskiego,Aleja Kromera,11
209091050,603269,2023-11-16 23:53:51,2023-11-17 00:05:39,Rondo Reagana,al. Kochanowskiego / Kopernika,12
209091131,602227,2023-11-16 23:55:52,2023-11-17 00:02:34,Plac Dominikański (Galeria Dominikańska),Traugutta / Kościuszki,7
209091186,604499,2023-11-16 23:57:20,2023-11-17 00:05:09,Plac Legionów,Śrubowa / Strzegomska,8
209091233,603832,2023-11-16 23:59:02,2023-11-17 00:09:36,Plac Jana Pawła II (Akademia Muzyczna),Krucza / Mielecka / Stalowa,11
209091238,604542,2023-11-16 23:59:14,2023-11-17 00:09:16,Kazimierza Wielkiego (Helios),Zaporoska / Grabiszyńska,10
209091246,602480,2023-11-16 23:59:27,2023-11-17 00:06:36,Drobnera / Plac Bema,Drobnera / Plac Bema,7
209091266,603054,2023-11-16 23:59:55,2023-11-17 00:17:17,pl. Orląt Lwowskich,Skarbowców / Wietrzna,17
209091274,604442,2023-11-17 00:00:01,2023-11-17 00:01:18,Drobnera / Plac Bema,Drobnera / Plac Bema,1
209091346,604442,2023-11-17 00:01:58,2023-11-17 00:02:28,Drobnera / Plac Bema,Drobnera / Plac Bema,1
209091368,604015,2023-11-17 00:02:41,2023-11-17 00:07:59,Kozanowska / Pilczycka,Pilczycka / Kozanowska,5
209091369,602002,2023-11-17 00:02:42,2023-11-17 00:08:54,Drobnera / Plac Bema,Nowowiejska / Wyszyńskiego,6
209091370,604030,2023-11-17 00:02:44,2023-11-17 00:03:20,Powstańców Śląskich (Arkady Wrocławskie),Powstańców Śląskich (Arkady Wrocławskie),1
209091408,604039,2023-11-17 00:04:07,2023-11-17 00:04:48,Powstańców Śląskich (Arkady Wrocławskie),Poza stacją,1
209091436,604030,2023-11-17 00:05:01,2023-11-17 00:15:17,Powstańców Śląskich (Arkady Wrocławskie),Ślężna / Aleja Wiśniowa,10
209091463,603234,2023-11-17 00:05:40,2023-11-17 00:14:38,Poza stacją,Poza stacją,9
209091482,604488,2023-11-17 00:06:13,2023-11-17 00:14:54,Dworzec Główny ,Komandorska / Kamienna,9
209091496,604323,2023-11-17 00:06:40,2023-11-17 00:11:16,Poza stacją,Poza stacją,5
209091511,602918,2023-11-17 00:07:13,2023-11-17 00:14:25,Ślężna / Aleja Wiśniowa,Poza stacją,7
209091550,602131,2023-11-17 00:08:25,2023-11-17 00:17:48,Kazimierza Wielkiego (Helios),Dworzec Główny ,9
209091559,602333,2023-11-17 00:08:42,2023-11-17 00:24:44,al. Armii Krajowej / Tarnogajska,Kościuszki / Pułaskiego,16
209091564,602499,2023-11-17 00:08:49,2023-11-17 00:17:57,Kazimierza Wielkiego (Helios),Dworzec Główny ,9
209091586,602479,2023-11-17 00:09:25,2023-11-17 00:19:53,Drobnera / Dubois,Kościuszki / Pułaskiego,10
209091622,604177,2023-11-17 00:10:39,2023-11-17 00:11:21,Zaporoska / Grabiszyńska,Zaporoska / Grabiszyńska,1
209091706,603235,2023-11-17 00:13:12,2023-11-17 00:13:29,Grabiszyńska / Aleja Hallera,Grabiszyńska / Aleja Hallera,0
209091738,603235,2023-11-17 00:14:16,2023-11-17 00:23:02,Grabiszyńska / Aleja Hallera,Pereca / Grabiszyńska,9
209091754,603843,2023-11-17 00:14:55,2023-11-17 00:21:56,Szewska / Kazimierza Wielkiego ,Kościuszki / Pułaskiego,7
209091877,602112,2023-11-17 00:18:07,2023-11-17 00:28:35,Dworzec Główny ,al. Armii Krajowej / Bardzka,10
