UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
201542585,602455,2023-09-24 00:35:16,2023-11-30 01:25:25,Żmigrodzka / Marino,Poza stacją,96590
207650275,602492,2023-11-04 23:47:02,2023-11-30 12:25:33,Szczęśliwa (Sky Tower),Szczęśliwa (Sky Tower),36759
208887500,604451,2023-11-15 15:05:48,2023-11-30 13:45:40,"Dworzec Główny, południe","Dworzec Główny, południe",21520
209743124,603367,2023-11-23 11:16:40,2023-11-30 16:02:10,Wita Stwosza / Szewska,Wita Stwosza / Szewska,10366
210262888,603306,2023-11-29 08:37:42,2023-11-30 09:07:07,Robotnicza / Fabryczna,pl. Orląt Lwowskich,1469
210343635,602432,2023-11-29 22:26:04,2023-11-30 11:50:57,Rynek,Rynek,805
210346757,603450,2023-11-29 23:42:00,2023-11-30 00:00:40,Dworzec Główny ,Rynek,19
210347058,602644,2023-11-29 23:52:27,2023-11-30 00:38:16,"Paprotna / Obornicka, zajezdnia MPK",Stabłowicka / Główna ,46
210347062,602697,2023-11-29 23:52:44,2023-11-30 00:01:46,Dworzec Główny ,Plac Powstańców Warszawy (Muzeum Narodowe),9
210347404,603533,2023-11-30 00:05:53,2023-11-30 00:17:27,Otyńska / Traktatowa,Plac Strzegomski / Poznańska,12
210347488,602183,2023-11-30 00:10:32,2023-11-30 00:23:04,Aleja Kromera,Poniatowskiego / Oleśnicka,13
210347508,603028,2023-11-30 00:11:14,2023-11-30 00:17:09,Poza stacją,Kamienna / Borowska (Aquapark),6
210347538,603705,2023-11-30 00:12:26,2023-11-30 00:20:49,Aleja Hallera / Mielecka,Powstańcow Śląskich / Aleja Hallera,8
210347540,602887,2023-11-30 00:12:26,2023-11-30 00:20:33,Nowowiejska / Wyszyńskiego,Poza stacją,8
210347633,603668,2023-11-30 00:17:04,2023-11-30 00:28:46,"Dworzec Główny, południe",pl. Orląt Lwowskich,12
210347646,652119,2023-11-30 00:17:50,2023-11-30 00:27:31,Kamienna / Borowska (Aquapark),Borowska (Uniw. Szpital Kliniczny),10
210347652,602728,2023-11-30 00:18:29,2023-11-30 00:32:39,Dworzec Główny ,Borowska (Uniw. Szpital Kliniczny),14
210347910,603412,2023-11-30 00:30:41,2023-11-30 00:36:05,Gliniana / Gajowa,Kamienna / Tomaszowska,5
210347932,602961,2023-11-30 00:32:06,2023-11-30 00:32:29,Bielany Wrocławskie Kolejowa P&R,Bielany Wrocławskie Kolejowa P&R,0
210347945,602961,2023-11-30 00:33:03,2023-11-30 00:33:31,Bielany Wrocławskie Kolejowa P&R,Bielany Wrocławskie Kolejowa P&R,0
210347963,602688,2023-11-30 00:34:08,2023-11-30 00:49:27,Bielany Wrocławskie Kolejowa P&R,Wysoka Nastrojowa,15
210347968,603363,2023-11-30 00:34:21,2023-11-30 00:44:41,Żeromskiego / Kluczborska,Plac Dominikański (Galeria Dominikańska),10
210347975,604484,2023-11-30 00:34:49,2023-11-30 00:50:17,Grota-Roweckiego / Parafialna,Buforowa - Vivaldiego,15
210348135,604510,2023-11-30 00:45:25,2023-11-30 00:57:31,Solskiego / al. Piastów,Powstańców Śląskich/Orla,12
210348138,603363,2023-11-30 00:45:29,2023-11-30 13:38:17,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),773
