UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
196633794,602983,2023-08-24 23:56:29,2023-08-25 00:00:01,Drobnera / Plac Bema,Nowowiejska / Jedności Narodowej,4
196633423,604375,2023-08-24 23:51:03,2023-08-25 00:00:29,Traugutta / Pułaskiego,Dworzec Główny ,10
196633448,602689,2023-08-24 23:51:23,2023-08-25 00:01:34,Żmigrodzka / Broniewskiego,Bezpieczna/Jugosławiańska,11
196632937,602828,2023-08-24 23:44:42,2023-08-25 00:02:32,Drobnera / Dubois,Legnicka / Wejherowska,18
196631943,602031,2023-08-24 23:32:27,2023-08-25 00:02:38,Gajowicka,Drobnera / Plac Bema,31
196631968,604233,2023-08-24 23:32:48,2023-08-25 00:03:06,Na Ostatnim Groszu,Lotnicza / Bajana,31
196632117,604569,2023-08-24 23:34:24,2023-08-25 00:03:06,Hallera / Odkrywców,Plac Grunwaldzki / Polaka,29
196633068,603047,2023-08-24 23:46:24,2023-08-25 00:03:14,Nowowiejska / Wyszyńskiego,Hubska / Prudnicka,17
196633442,602843,2023-08-24 23:51:18,2023-08-25 00:03:33,Świeradowska (Ferio Gaj ),Komandorska / Sanocka,13
196630658,604286,2023-08-24 23:16:16,2023-08-25 00:04:30,Legnicka / Młodych Techników,Maślicka / Stodolna,49
196632518,602212,2023-08-24 23:39:18,2023-08-25 00:04:33,Szewska / Kazimierza Wielkiego ,Tarnogajska / Klimasa,26
196630801,603646,2023-08-24 23:18:03,2023-08-25 00:04:34,Legnicka / Młodych Techników,Maślicka / Stodolna,47
196634031,603531,2023-08-25 00:00:00,2023-08-25 00:05:07,Mińska / Stanisławowska,Graniczna / Strzegomska,6
196633314,652065,2023-08-24 23:49:30,2023-08-25 00:05:11,"Wrocław Stadion, stacja kolejowa",Boguszowska / Kosmonautów,16
196634102,604463,2023-08-25 00:01:28,2023-08-25 00:05:17,Poza stacją,Drobnera / Plac Bema,4
196633822,604266,2023-08-24 23:56:54,2023-08-25 00:05:28,Świdnicka / Piłsudskiego (Hotel Scandic),"Dworzec Główny, południe",9
196633400,604326,2023-08-24 23:50:41,2023-08-25 00:05:51,Lotnicza / Metalowców,Bogatyńska / Turoszowska,16
196633640,603927,2023-08-24 23:54:05,2023-08-25 00:08:21,al. Armii Krajowej / Bardzka,Grapowa,15
196618857,603663,2023-08-24 21:36:54,2023-08-25 00:08:54,pl. Powstańców Wielkopolskich,Na Grobli (PWr - Geocentrum),152
196634376,602524,2023-08-25 00:06:17,2023-08-25 00:09:06,Pilczycka (Stadion Miejski),Pilczycka / Koszykarska,3
196632624,604020,2023-08-24 23:40:43,2023-08-25 00:09:09,Jagodzińska / Buforowa,Kościuszki / Pułaskiego,29
196634137,602865,2023-08-25 00:02:18,2023-08-25 00:10:36,Gazowa / Międzyleska,Świeradowska (Ferio Gaj ),9
196634001,603414,2023-08-24 23:59:24,2023-08-25 00:12:09,Kościuszki / Pułaskiego,Nowowiejska / Wyszyńskiego,13
196634240,602833,2023-08-25 00:04:08,2023-08-25 00:13:18,Poza stacją,Grabiszyńska / Magazynierska (Corte Verona),10
