UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
183132972,604514,2023-06-02 23:42:13,2023-06-03 00:00:33,Komandorska / Kamienna,Rondo Reagana,19
183133479,602106,2023-06-02 23:48:05,2023-06-03 00:00:36,pl. Orląt Lwowskich,Grabiszyńska / Stalowa,13
183133253,604464,2023-06-02 23:45:23,2023-06-03 00:02:01,Kościuszki / Komuny Paryskiej / Zgodna,pl. Orląt Lwowskich,17
183134382,602584,2023-06-02 23:58:20,2023-06-03 00:02:11,Mościckiego (stacja kolejowa),Semaforowa,4
183134493,603039,2023-06-02 23:59:33,2023-06-03 00:02:21,Mościckiego (stacja kolejowa),Mościckiego / Chińska ,3
183133002,603249,2023-06-02 23:42:27,2023-06-03 00:02:24,Aleja Hallera / Mielecka,pl. Orląt Lwowskich,20
183133003,602208,2023-06-02 23:42:28,2023-06-03 00:02:28,Aleja Hallera / Mielecka,pl. Orląt Lwowskich,20
183133627,602448,2023-06-02 23:49:44,2023-06-03 00:02:36,Jedności Narodowej / Wyszyńskiego,Obornicka / Bałtycka,13
183134779,602765,2023-06-03 00:02:55,2023-06-03 00:03:12,Piaskowa / św. Ducha,Piaskowa / św. Ducha,1
183133428,602978,2023-06-02 23:47:39,2023-06-03 00:03:27,pl. Orląt Lwowskich,Kościuszki / Komuny Paryskiej / Zgodna,16
183133350,603958,2023-06-02 23:46:38,2023-06-03 00:04:33,al. Armii Krajowej / Borowska,Buforowa - Vivaldiego,18
183133828,603092,2023-06-02 23:51:47,2023-06-03 00:05:02,Plac Jana Pawła II (Akademia Muzyczna),Popowicka / Niedźwiedzia,14
183134181,602126,2023-06-02 23:55:54,2023-06-03 00:05:07,Drobnera / Plac Bema,Plac Grunwaldzki (DS Ołówek),10
183134661,602719,2023-06-03 00:01:33,2023-06-03 00:05:09,Na Grobli (PWr - Geocentrum),Kościuszki / Pułaskiego,4
183134911,603139,2023-06-03 00:04:54,2023-06-03 00:05:09,Rynek,Rynek,1
183133813,603869,2023-06-02 23:51:40,2023-06-03 00:05:21,Plac Jana Pawła II (Akademia Muzyczna),Popowicka / Niedźwiedzia,14
