UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
175014147,602953,2023-04-06 23:30:16,2023-04-07 00:00:01,Jedności Narodowej / Wyszyńskiego,Komandorska / Kamienna,30
175014890,604138,2023-04-06 23:55:57,2023-04-07 00:00:10,Plac Dominikański (Galeria Dominikańska),Traugutta / Pułaskiego,5
175014116,602318,2023-04-06 23:29:13,2023-04-07 00:00:30,Jedności Narodowej / Wyszyńskiego,Komandorska / Kamienna,32
175014867,602632,2023-04-06 23:55:21,2023-04-07 00:01:11,Kamienna / Borowska (Aquapark),Plac Powstańców Śląskich,6
175014582,603253,2023-04-06 23:45:30,2023-04-07 00:02:04,Plac Świętego Macieja / Trzebnicka,Popowicka / Niedźwiedzia,17
175014852,603643,2023-04-06 23:54:39,2023-04-07 00:06:01,Legnicka / Młodych Techników,Powstańców Śląskich (Arkady Wrocławskie),12
175014937,603440,2023-04-06 23:57:35,2023-04-07 00:06:09,Dworzec Główny ,Piaskowa / św. Ducha,9
175014833,604247,2023-04-06 23:54:10,2023-04-07 00:07:28,Plac Dominikański (Galeria Dominikańska),Poza stacją,14
175015136,602591,2023-04-07 00:04:53,2023-04-07 00:09:27,Rondo Reagana,Nowowiejska / Górnickiego,5
175015115,604469,2023-04-07 00:03:45,2023-04-07 00:09:33,Zwycięska / Ołtaszyńska,Kutrzeby / Hubala,6
175015232,603408,2023-04-07 00:08:09,2023-04-07 00:12:11,Piaskowa / św. Ducha,Drobnera / Plac Bema,5
175015202,604208,2023-04-07 00:06:43,2023-04-07 00:12:56,Szewska / Kazimierza Wielkiego ,Plac Legionów,7
175015183,602028,2023-04-07 00:06:13,2023-04-07 00:13:21,Szewska / Kazimierza Wielkiego ,Drobnera / Dubois,8
175015193,603310,2023-04-07 00:06:26,2023-04-07 00:13:24,Szewska / Kazimierza Wielkiego ,Drobnera / Dubois,7
175015033,603406,2023-04-07 00:00:48,2023-04-07 00:13:32,Dworzec Główny ,Gajowicka,13
175015433,604122,2023-04-07 00:15:03,2023-04-07 00:15:34,Dworzec Główny ,Dworzec Główny ,1
175015264,602155,2023-04-07 00:09:30,2023-04-07 00:15:40,Dyrekcyjna / Borowska (Wroclavia),Dyrekcyjna / Borowska (Wroclavia),7
175015252,603158,2023-04-07 00:08:53,2023-04-07 00:15:53,Rynek,Legnicka / Młodych Techników,7
175015182,603492,2023-04-07 00:06:12,2023-04-07 00:16:49,Plac Jana Pawła II (Akademia Muzyczna),Legnicka (Park Magnolia),11
175014944,603428,2023-04-06 23:57:47,2023-04-07 00:17:12,Drobnera / Plac Bema,Drobnera / Plac Bema,20
175015285,603037,2023-04-07 00:10:06,2023-04-07 00:19:10,Dyrekcyjna / Borowska (Wroclavia),Hubska / Prudnicka,10
175015552,602935,2023-04-07 00:18:45,2023-04-07 00:19:24,pl. Orląt Lwowskich,pl. Orląt Lwowskich,1
175014608,602594,2023-04-06 23:46:22,2023-04-07 00:22:34,Powstańców Śląskich (Arkady Wrocławskie),Plac Strzegomski / Poznańska,37
