UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
212126007,602426,2023-12-22 14:54:13,2023-12-24 12:38:02,Pilczycka / Koszykarska,Maślicka / Brodnicka,2744
212197783,603260,2023-12-23 20:59:13,2023-12-24 06:58:45,Krzywoustego / Korona,Berenta / Kasprowicza,600
212203711,603698,2023-12-23 23:46:19,2023-12-24 01:03:21,al. Kochanowskiego / Kopernika,Poza stacją,77
212203884,603832,2023-12-23 23:52:07,2023-12-24 00:11:59,Grota-Roweckiego/Iwaszkiewicza,Poza stacją,20
212204001,603519,2023-12-23 23:56:22,2023-12-24 00:13:25,Mickiewicza / pętla tramwajowa,3M,17
212204011,603279,2023-12-23 23:56:38,2023-12-24 00:13:04,Mickiewicza / pętla tramwajowa,3M,16
212204060,603270,2023-12-23 23:58:05,2023-12-24 00:00:56,Poza stacją,Zaporoska / Gajowicka,3
212204218,603671,2023-12-24 00:07:45,2023-12-24 00:17:27,"Paprotna / Obornicka, zajezdnia MPK",Bezpieczna/Jugosławiańska,10
212204247,602151,2023-12-24 00:09:39,2023-12-24 00:21:47,Dworzec Główny ,Bardzka / Piękna,12
212204312,603289,2023-12-24 00:14:17,2023-12-24 00:33:45,3M,Krzywoustego / Korona,19
212204317,603084,2023-12-24 00:14:30,2023-12-24 00:33:36,3M,Krzywoustego / Korona,19
212204410,604228,2023-12-24 00:22:01,2023-12-24 00:22:54,Poza stacją,Dworzec Główny ,1
212204475,603832,2023-12-24 00:27:15,2023-12-24 00:44:40,Poza stacją,Grota-Roweckiego/Iwaszkiewicza,17
212204510,603996,2023-12-24 00:30:03,2023-12-24 00:32:09,Poza stacją,Kościuszki / Pułaskiego,2
212204517,602695,2023-12-24 00:30:19,2023-12-24 00:38:31,Graniczna / Strzegomska,Mińska / Stanisławowska,8
212204525,602918,2023-12-24 00:30:44,2023-12-24 00:39:07,Graniczna / Strzegomska,Mińska / Stanisławowska,8
212204534,603981,2023-12-24 00:30:59,2023-12-24 13:25:11,Rogowska / Zemska,Hermanowska / Kołobrzeska,774
212204544,604027,2023-12-24 00:31:54,2023-12-24 00:43:18,Promenady Wrocławskie,Piaskowa / św. Ducha,11
212204561,652052,2023-12-24 00:33:18,2023-12-24 00:48:03,Powstańców Śląskich/Orla,Skarbowców / Wietrzna,15
212204566,603427,2023-12-24 00:33:41,2023-12-24 00:47:55,Powstańców Śląskich/Orla,Skarbowców / Wietrzna,14
212204725,604027,2023-12-24 00:44:32,2023-12-24 00:53:03,Piaskowa / św. Ducha,Dworzec Główny ,9
212204748,602796,2023-12-24 00:46:32,2023-12-24 00:52:16,Zaporoska / Gajowicka,Poza stacją,6
212204833,603699,2023-12-24 00:52:36,2023-12-24 01:09:29,pl. Orląt Lwowskich,Popowicka / Niedźwiedzia,17
212204936,602321,2023-12-24 00:59:15,2023-12-24 01:06:26,Fosa Miejska ,Plac Jana Pawła II (Akademia Muzyczna),7
212205023,603796,2023-12-24 01:05:35,2023-12-24 01:26:16,Na Grobli (PWr - Geocentrum),Poza stacją,21
212205620,604027,2023-12-24 01:52:40,2023-12-24 02:03:26,Dworzec Główny ,Poniatowskiego / Oleśnicka,11
212205722,602100,2023-12-24 02:03:19,2023-12-24 02:11:56,Poza stacją,Zaporoska / Grabiszyńska,9
212205747,604027,2023-12-24 02:04:27,2023-12-24 02:09:38,Poniatowskiego / Oleśnicka,Promenady Wrocławskie,5
212206055,603849,2023-12-24 02:37:35,2023-12-24 02:43:01,Świeradowska (Ferio Gaj ),Poza stacją,5
212206083,603678,2023-12-24 02:41:52,2023-12-24 02:50:48,pl. Orląt Lwowskich,Zaporoska / Grabiszyńska,9
212206476,602258,2023-12-24 03:35:18,2023-12-24 03:41:24,Przyjaźni / Karkonoska,Skarbowców / Wietrzna,6
212206632,603634,2023-12-24 04:02:04,2023-12-24 04:27:46,Gorlicka/Stanety,Poza stacją,26
212206654,604486,2023-12-24 04:07:57,2023-12-24 04:13:52,Zwycięska / Agrestowa,Kutrzeby / Hubala,6
212206655,603047,2023-12-24 04:08:07,2023-12-24 04:14:15,Zwycięska / Agrestowa,Kutrzeby / Hubala,6
212206690,603868,2023-12-24 04:14:33,2023-12-24 04:26:38,Kutrzeby / Hubala,Poza stacją,12
212206693,602988,2023-12-24 04:14:47,2023-12-24 04:28:56,Kutrzeby / Hubala,Grota-Roweckiego / Parafialna,14
212206738,602583,2023-12-24 04:25:55,2023-12-24 04:29:17,Bezpieczna / Obornicka,"Paprotna / Obornicka, zajezdnia MPK",3
212206747,603868,2023-12-24 04:27:10,2023-12-24 04:28:55,Poza stacją,Grota-Roweckiego / Parafialna,2
212206799,603216,2023-12-24 04:39:01,2023-12-24 04:43:53,Traugutta / Pułaskiego,Kościuszki / Komuny Paryskiej / Zgodna,5
212206840,604492,2023-12-24 04:48:04,2023-12-24 04:59:27,Kościuszki / Komuny Paryskiej / Zgodna,Gazowa / Międzyleska,11
212206887,602133,2023-12-24 05:01:13,2023-12-24 05:19:09,Krzywoustego / Korona,Kamieńskiego,18
212206983,602501,2023-12-24 05:18:42,2023-12-24 05:19:12,Przyjaźni / Karkonoska,Przyjaźni / Karkonoska,1
212206992,603385,2023-12-24 05:20:39,2023-12-24 05:35:00,Wróblewskiego (Teki),Kurkowa / Dubois,14
212207007,603137,2023-12-24 05:22:42,2023-12-24 05:30:24,Drobnera / Dubois,Kurkowa / Dubois,8
212207016,602311,2023-12-24 05:25:48,2023-12-24 05:26:09,Centrum Handlowe Auchan Bielany,Centrum Handlowe Auchan Bielany,0
212207021,602673,2023-12-24 05:26:42,2023-12-24 05:27:10,Centrum Handlowe Auchan Bielany,Centrum Handlowe Auchan Bielany,0
212207028,604285,2023-12-24 05:28:03,2023-12-24 05:37:24,Centrum Handlowe Auchan Bielany,Centrum Handlowe Auchan Bielany,9
212207084,603443,2023-12-24 05:38:13,2023-12-24 05:47:30,Poza stacją,Kozanowska Pilczyce,9
212207210,604455,2023-12-24 06:03:58,2023-12-24 06:13:39,Aleja Bielany,Poza stacją,10
212207287,602584,2023-12-24 06:19:22,2023-12-24 06:26:52,Nyska / Piękna,"Dworzec Główny, południe",8
212207316,602790,2023-12-24 06:23:27,2023-12-24 06:40:54,Legnicka / Młodych Techników,Dworzec Główny ,17
212207405,603515,2023-12-24 06:36:16,2023-12-24 06:43:37,Komandorska / Kamienna,"Dworzec Główny, południe",7
212208243,603818,2023-12-24 08:28:27,2023-12-24 08:36:30,Kamieńskiego,Żmigrodzka / Marino,8
212208278,603039,2023-12-24 08:32:13,2023-12-24 09:15:10,Świeradowska (Ferio Gaj ),Wałbrzyska - pętla tramwajowa,43
212208286,602619,2023-12-24 08:32:51,2023-12-24 08:43:19,Żeromskiego / Kluczborska,Plac Uniwersytecki (UWr),10
212208398,602738,2023-12-24 08:41:36,2023-12-24 09:19:45,Legnicka / Zachodnia ,Poza stacją,38
212208424,602619,2023-12-24 08:43:55,2023-12-24 08:59:01,Plac Uniwersytecki (UWr),Szczęśliwa (Sky Tower),15
212208765,602079,2023-12-24 09:07:08,2023-12-24 09:17:01,al. Armii Krajowej / Borowska,"Dworzec Główny, południe",10
212208807,603144,2023-12-24 09:10:07,2023-12-24 09:13:35,Plac Dominikański (Galeria Dominikańska),Wita Stwosza / Szewska,3
212208999,603347,2023-12-24 09:21:34,2023-12-24 09:27:33,Lotnicza / Bajana,Kozanowska / Pilczycka,6
212209417,602637,2023-12-24 09:45:29,2023-12-24 09:55:28,al. Armii Krajowej / Borowska,Dyrekcyjna / Borowska (Wroclavia),10
212209499,602151,2023-12-24 09:49:05,2023-12-24 10:02:41,Bardzka / Piękna,Powstańcow Śląskich / Aleja Hallera,14
212210059,603249,2023-12-24 10:16:15,2023-12-24 10:33:23,Powstańców Śląskich (Arkady Wrocławskie),Poza stacją,17
212210528,602738,2023-12-24 10:36:28,2023-12-24 11:22:11,Poza stacją,Legnicka / Wejherowska,46
212210896,603314,2023-12-24 10:48:30,2023-12-24 10:54:09,Nowowiejska / Wyszyńskiego,Nowowiejska / Wyszyńskiego,6
212210944,603788,2023-12-24 10:50:27,2023-12-24 10:52:56,Rynek,Kazimierza Wielkiego (Helios),2
212211238,603347,2023-12-24 11:00:13,2023-12-24 11:08:00,Kozanowska / Pilczycka,Lotnicza / Bajana,8
212211481,604559,2023-12-24 11:08:23,2023-12-24 11:17:08,Poza stacją,pl. Powstańców Wielkopolskich,9
212211787,603698,2023-12-24 11:17:46,2023-12-24 11:23:27,Poza stacją,al. Kochanowskiego / Kopernika,6
212212129,603788,2023-12-24 11:27:56,2023-12-24 11:46:06,Kazimierza Wielkiego (Helios),Plac Grunwaldzki (DS Ołówek),18
212212355,603643,2023-12-24 11:34:04,2023-12-24 11:45:48,Poniatowskiego / Oleśnicka,Szewska / Kazimierza Wielkiego ,12
