UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
188282160,603247,2023-07-02 23:17:08,2023-07-03 00:01:18,Oporów (pętla tramwajowa),Drobnera / Plac Bema,45
188284358,602410,2023-07-02 23:52:09,2023-07-03 00:01:20,"Dworzec Główny, południe",Wita Stwosza / Szewska,10
188284130,602733,2023-07-02 23:48:23,2023-07-03 00:01:37,Plac Uniwersytecki (UWr),Kościuszki / Pułaskiego,14
188284388,602742,2023-07-02 23:52:46,2023-07-03 00:01:37,Chałubińskiego / Mikulicza-Radeckiego,Wróblewskiego (Teki),9
188284141,652109,2023-07-02 23:48:34,2023-07-03 00:01:40,Plac Uniwersytecki (UWr),Kościuszki / Pułaskiego,14
188283700,602620,2023-07-02 23:41:08,2023-07-03 00:01:52,Drobnera / Dubois,Ślężna / Aleja Wiśniowa,21
188284733,603703,2023-07-02 23:58:54,2023-07-03 00:04:11,Grabiszyńska / Aleja Hallera,Grabiszyńska / Stalowa,6
188284178,603193,2023-07-02 23:49:06,2023-07-03 00:04:20,Na Grobli (PWr - Geocentrum),Poza stacją,16
188284914,602475,2023-07-03 00:03:25,2023-07-03 00:04:40,Drobnera / Plac Bema,Drobnera / Plac Bema,2
188284973,602827,2023-07-03 00:04:47,2023-07-03 00:05:04,Fosa Miejska ,Fosa Miejska ,1
188284286,604398,2023-07-02 23:50:59,2023-07-03 00:05:12,Poza stacją,Zachodnia / Poznańska,15
188283380,604285,2023-07-02 23:36:00,2023-07-03 00:05:28,Kościuszki / Pułaskiego,Popowice,30
188282744,603417,2023-07-02 23:26:09,2023-07-03 00:05:33,Plac Grunwaldzki / Polaka,Powstańcow Śląskich / Aleja Hallera,40
188282727,602496,2023-07-02 23:25:59,2023-07-03 00:05:39,Plac Grunwaldzki / Polaka,Powstańcow Śląskich / Aleja Hallera,40
188285021,602573,2023-07-03 00:05:53,2023-07-03 00:06:08,Fosa Miejska ,Fosa Miejska ,1
188285000,603786,2023-07-03 00:05:24,2023-07-03 00:06:40,Drobnera / Plac Bema,Drobnera / Plac Bema,2
188284517,603643,2023-07-02 23:54:59,2023-07-03 00:07:28,Plac Grunwaldzki / Polaka,Partyzantów / Okrzei,13
188284922,603508,2023-07-03 00:03:31,2023-07-03 00:07:59,Legnicka / Zachodnia ,Legnicka (Park Magnolia),5
188284905,603668,2023-07-03 00:03:14,2023-07-03 00:08:00,Poza stacją,Legnicka (Park Magnolia),5
188283505,602322,2023-07-02 23:37:59,2023-07-03 00:08:38,Plac Powstańców Warszawy (Muzeum Narodowe),Gorlicka / Litewska,31
188284182,603673,2023-07-02 23:49:12,2023-07-03 00:08:42,Drobnera / Dubois,Poza stacją,20
188282424,603096,2023-07-02 23:21:24,2023-07-03 00:09:16,Drobnera / Dubois,Jagiełły / Dmowskiego ,48
