UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
172744664,602863,2023-03-14 23:54:56,2023-03-15 00:02:29,Szewska / Kazimierza Wielkiego ,Kurkowa / Dubois,8
172744713,602642,2023-03-14 23:57:09,2023-03-15 00:02:42,Sienkiewicza / Wyszyńskiego,Plac Grunwaldzki (DS Ołówek),6
172744735,602227,2023-03-14 23:57:49,2023-03-15 00:04:50,Krzywoustego - Rynek Psie Pole,Poleska / Litewska,8
172744489,603452,2023-03-14 23:46:36,2023-03-15 00:06:06,Poza stacją,Legnicka (Park Magnolia),20
172744754,603690,2023-03-14 23:58:50,2023-03-15 00:06:59,Rynek,Plac Strzegomski / Poznańska,9
172744589,603142,2023-03-14 23:50:51,2023-03-15 00:07:24,Kurkowa / Dubois,Popowicka / Niedźwiedzia,17
172744722,602389,2023-03-14 23:57:26,2023-03-15 00:13:05,"Dworzec Główny, południe",Ślężna / Skierniewicka,16
172745017,602977,2023-03-15 00:12:36,2023-03-15 00:14:22,Jagodzińska / Buforowa,Jagodzińska / Buforowa,2
172744875,603157,2023-03-15 00:05:06,2023-03-15 00:14:49,Partyzantów / Okrzei,Wróblewskiego (Teki),10
172744951,603141,2023-03-15 00:09:04,2023-03-15 00:17:45,Nowowiejska / Wyszyńskiego,al. Kochanowskiego / Śniadeckich ,9
172744902,603452,2023-03-15 00:06:44,2023-03-15 00:17:53,Legnicka (Park Magnolia),Drzewieckiego / Dedala,12
172744953,602023,2023-03-15 00:09:11,2023-03-15 00:18:22,Wita Stwosza / Szewska,Plac Legionów,10
172745026,602056,2023-03-15 00:13:34,2023-03-15 00:21:52,"Paprotna / Obornicka, zajezdnia MPK",Obornicka / Bałtycka,9
172744926,603689,2023-03-15 00:07:47,2023-03-15 00:22:15,Karwińska / Opolska,Świeradowska (Ferio Gaj ),15
172745066,602718,2023-03-15 00:15:23,2023-03-15 00:24:28,Wróblewskiego (Teki),Janiszewskiego (PWr),10
172745106,603300,2023-03-15 00:17:31,2023-03-15 00:24:53,Wyszyńskiego / Szczytnicka,Drobnera / Dubois,8
172745022,602813,2023-03-15 00:13:18,2023-03-15 00:25:32,Kościuszki / Pułaskiego,Nowowiejska / Wyszyńskiego,13
172745161,602806,2023-03-15 00:19:29,2023-03-15 00:25:51,Nowowiejska / Jedności Narodowej,Aleja Kromera,7
172745363,602082,2023-03-15 00:35:27,2023-03-15 00:36:05,Popowicka / Rysia,Popowicka / Rysia,1
172745059,602283,2023-03-15 00:15:04,2023-03-15 00:37:05,Jagodzińska / Buforowa,Jagodzińska / Buforowa,23
172745343,602267,2023-03-15 00:33:53,2023-03-15 00:40:56,Powstańców Śląskich (Arkady Wrocławskie),Poza stacją,8
172745320,602718,2023-03-15 00:32:02,2023-03-15 00:44:43,Janiszewskiego (PWr),Krakowska / Leroy Merlin,13
172745406,603044,2023-03-15 00:37:44,2023-03-15 00:45:01,Hubska / Prudnicka,"Dworzec Główny, południe",8
172745400,602311,2023-03-15 00:37:13,2023-03-15 00:45:13,Legnicka / Młodych Techników,Legnicka (Park Magnolia),8
172745384,602082,2023-03-15 00:36:40,2023-03-15 00:45:27,Popowicka / Rysia,Robotnicza / Fabryczna,9
