UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
168887175,651046,2023-01-09 08:55:50,2023-01-09 08:55:59,#Magazyn Wrocław 2022/23 - STARE NUMERY,#Magazyn Wrocław 2022/23 - STARE NUMERY,1
168894889,57514,2023-01-09 12:01:57,2023-01-09 12:02:10,#Magazyn Wrocław 2022/23 - STARE NUMERY,#Magazyn Wrocław 2022/23 - STARE NUMERY,1
168905521,57166,2023-01-09 15:23:59,2023-01-09 15:25:00,.GOTOWE DO WYJAZDU 2023,Poza stacją,2
168907718,650513,2023-01-09 15:55:40,2023-01-09 15:57:15,.GOTOWE DO WYJAZDU 2023,Poza stacją,2
168910137,650513,2023-01-09 16:32:21,2023-01-09 16:33:15,Poza stacją,Poza stacją,1
168911278,650394,2023-01-09 16:48:15,2023-01-09 16:50:30,.GOTOWE DO WYJAZDU 2023,Poza stacją,3
