UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
192452764,603645,2023-07-27 23:39:50,2023-07-28 00:01:08,Legnicka / Zachodnia ,Dworzec Główny ,22
192453960,603779,2023-07-27 23:57:57,2023-07-28 00:01:18,Piaskowa / św. Ducha,Drobnera / Dubois,4
192454166,603275,2023-07-28 00:01:20,2023-07-28 00:01:43,DCF Kino,DCF Kino,1
192454115,604206,2023-07-28 00:00:31,2023-07-28 00:01:57,Plac Uniwersytecki (UWr),Plac Uniwersytecki (UWr),2
192453589,603792,2023-07-27 23:52:02,2023-07-28 00:02:12,Nowowiejska / Wyszyńskiego,Promenady Wrocławskie,11
192454128,602079,2023-07-28 00:00:39,2023-07-28 00:02:16,Rynek,Rynek,2
192453928,603961,2023-07-27 23:57:22,2023-07-28 00:02:26,Drobnera / Plac Bema,Żeromskiego / Kluczborska,6
192453909,602864,2023-07-27 23:56:54,2023-07-28 00:03:17,Świdnicka / Piłsudskiego (Hotel Scandic),Świdnicka / Piłsudskiego (Hotel Scandic),7
192453056,602007,2023-07-27 23:43:52,2023-07-28 00:03:43,Zaporoska / Gajowicka,Zaporoska / Gajowicka,20
192453019,603388,2023-07-27 23:43:26,2023-07-28 00:03:47,Zaporoska / Gajowicka,Zaporoska / Gajowicka,21
192454005,602394,2023-07-27 23:58:35,2023-07-28 00:04:09,Kozanowska / Pilczycka,Drzewieckiego / Dedala,6
192451655,602667,2023-07-27 23:24:01,2023-07-28 00:04:38,Kazimierza Wielkiego (Helios),Tyrmanda / Mińska,41
192453874,603491,2023-07-27 23:56:27,2023-07-28 00:04:41,Poza stacją,Hubska / Prudnicka,9
192453401,603475,2023-07-27 23:48:36,2023-07-28 00:05:25,pl. Orląt Lwowskich,Nyska / Jesionowa,17
192454210,603271,2023-07-28 00:02:18,2023-07-28 00:05:27,Poza stacją,Zaporoska / Wielka / Krucza,4
192453373,602132,2023-07-27 23:48:09,2023-07-28 00:05:30,pl. Orląt Lwowskich,Nyska / Jesionowa,18
192454224,602032,2023-07-28 00:02:35,2023-07-28 00:06:32,Promenady Wrocławskie,Kraszewskiego / Trzebnicka,4
192454055,603836,2023-07-27 23:59:24,2023-07-28 00:06:38,Krzycka / Aleja Karkonoska (Park Południowy),Wałbrzyska - pętla tramwajowa,8
192454167,603637,2023-07-28 00:01:20,2023-07-28 00:06:41,Kołłątaja / Podwale,Fosa Miejska ,6
192451834,602110,2023-07-27 23:26:20,2023-07-28 00:06:51,Komandorska / Kamienna,Komandorska / Kamienna,41
192454230,603149,2023-07-28 00:02:40,2023-07-28 00:07:03,Plac Uniwersytecki (UWr),Drobnera / Dubois,5
192453058,604393,2023-07-27 23:43:55,2023-07-28 00:07:04,Rondo Reagana,Komandorska / Kamienna,24
192453747,602852,2023-07-27 23:54:39,2023-07-28 00:07:09,Dworzec Główny ,al. Armii Krajowej / Borowska,13
192452670,602694,2023-07-27 23:38:23,2023-07-28 00:07:20,Kino | Nowe Horyzonty,Aleja Kromera,29
192453841,603522,2023-07-27 23:56:02,2023-07-28 00:07:28,Kołłątaja / Podwale,Kamienna / Borowska (Aquapark),12
192453819,604544,2023-07-27 23:55:50,2023-07-28 00:07:43,Kołłątaja / Podwale,Kamienna / Borowska (Aquapark),12
192454481,602079,2023-07-28 00:07:22,2023-07-28 00:08:12,Rynek,Rynek,1
192454045,602701,2023-07-27 23:59:11,2023-07-28 00:08:23,Kino | Nowe Horyzonty,Grabiszyńska / Stalowa,10
192454334,602075,2023-07-28 00:04:28,2023-07-28 00:08:53,al. Armii Krajowej / Bardzka,Tarnogajska / Klimasa,5
192454267,602402,2023-07-28 00:03:18,2023-07-28 00:09:09,Plac Dominikański (Galeria Dominikańska),Plac Grunwaldzki / Polaka,6
192454213,604214,2023-07-28 00:02:20,2023-07-28 00:09:11,Gliniana / Gajowa,Nyska / Piękna,7
192454130,604076,2023-07-28 00:00:40,2023-07-28 00:09:12,Poza stacją,Poza stacją,9
192453752,604437,2023-07-27 23:54:45,2023-07-28 00:09:29,Plac Dominikański (Galeria Dominikańska),Plac Powstańców Śląskich,15
192453774,603526,2023-07-27 23:55:03,2023-07-28 00:09:29,Plac Dominikański (Galeria Dominikańska),Plac Powstańców Śląskich,15
192453773,604508,2023-07-27 23:55:02,2023-07-28 00:09:48,Świdnicka / Piłsudskiego (Hotel Scandic),Gnieźnieńska / Długa,15
192454077,603101,2023-07-27 23:59:54,2023-07-28 00:11:36,Nowowiejska / Wyszyńskiego,Żeromskiego / Kluczborska,12
192454070,603844,2023-07-27 23:59:45,2023-07-28 00:11:38,Nowowiejska / Wyszyńskiego,Żeromskiego / Kluczborska,12
192454326,604141,2023-07-28 00:04:21,2023-07-28 00:12:38,Gliniana / Gajowa,Bardzka / Piękna,9
192454332,602568,2023-07-28 00:04:24,2023-07-28 00:12:44,Gliniana / Gajowa,Bardzka / Piękna,9
192453026,603323,2023-07-27 23:43:29,2023-07-28 00:13:54,Dyrekcyjna / Borowska (Wroclavia),al. Kochanowskiego / Śniadeckich ,31
192454633,603779,2023-07-28 00:10:35,2023-07-28 00:15:40,Drobnera / Dubois,Rynek,6
192453724,652067,2023-07-27 23:54:18,2023-07-28 00:15:53,Plac Jana Pawła II (Akademia Muzyczna),Poza stacją,22
