UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
169365546,651681,2023-01-18 07:11:28,2023-01-18 07:12:15,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169365573,651681,2023-01-18 07:12:32,2023-01-18 07:12:48,Poza stacją,Poza stacją,1
169367612,651691,2023-01-18 07:56:58,2023-01-18 07:57:51,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169367758,651691,2023-01-18 07:59:14,2023-01-18 07:59:35,Poza stacją,Poza stacją,1
169368845,651701,2023-01-18 08:16:55,2023-01-18 08:18:59,Poza stacją,Poza stacją,3
169366110,651621,2023-01-18 07:29:13,2023-01-18 08:46:33,#Magazyn Wrocław 2022/23 - Żerań,#Magazyn Wrocław 2022/23 - Żerań,78
169370689,651621,2023-01-18 08:47:42,2023-01-18 08:48:16,#Magazyn Wrocław 2022/23 - Żerań,#Magazyn Wrocław 2022/23 - Żerań,1
169371073,651667,2023-01-18 08:53:26,2023-01-18 08:53:44,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169371343,651705,2023-01-18 08:57:19,2023-01-18 08:57:25,Poza stacją,Poza stacją,1
169371385,651705,2023-01-18 08:57:57,2023-01-18 08:59:09,Poza stacją,Poza stacją,2
169371518,651705,2023-01-18 08:59:48,2023-01-18 09:00:42,Poza stacją,Poza stacją,1
169371893,651660,2023-01-18 09:07:02,2023-01-18 09:07:27,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169372359,651691,2023-01-18 09:16:08,2023-01-18 09:16:26,Poza stacją,Poza stacją,1
169372916,651658,2023-01-18 09:27:46,2023-01-18 09:29:10,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,2
169373185,651603,2023-01-18 09:33:15,2023-01-18 09:33:54,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169376156,651603,2023-01-18 10:41:56,2023-01-18 10:42:51,Poza stacją,Poza stacją,1
169376200,651603,2023-01-18 10:43:26,2023-01-18 10:43:57,Poza stacją,Poza stacją,1
169376649,651685,2023-01-18 10:55:42,2023-01-18 10:56:39,Poza stacją,Poza stacją,1
169376708,651685,2023-01-18 10:57:25,2023-01-18 10:59:10,Poza stacją,Poza stacją,2
169379075,651658,2023-01-18 11:54:46,2023-01-18 11:55:30,Poza stacją,Poza stacją,1
169379276,651712,2023-01-18 11:59:11,2023-01-18 11:59:45,#Magazyn Wrocław 2022/23 - Żerań,#Magazyn Wrocław 2022/23 - Żerań,1
169380239,651712,2023-01-18 12:19:22,2023-01-18 12:20:25,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,2
169381485,651619,2023-01-18 12:47:05,2023-01-18 12:47:34,#Magazyn Wrocław 2022/23 - Żerań,#Magazyn Wrocław 2022/23 - Żerań,1
169383000,651700,2023-01-18 13:15:23,2023-01-18 13:17:13,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,2
169384003,651708,2023-01-18 13:35:00,2023-01-18 13:35:36,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169390230,651682,2023-01-18 15:29:54,2023-01-18 15:30:53,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
