UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
195688147,602461,2023-08-18 23:52:17,2023-08-19 00:00:05,Plac Grunwaldzki (DS Ołówek),Plac Powstańców Warszawy (Muzeum Narodowe),8
195687428,604257,2023-08-18 23:45:24,2023-08-19 00:00:07,al. Karkonoska / Jeździecka,Aleja Hallera / Mielecka,15
195688931,602450,2023-08-18 23:59:55,2023-08-19 00:00:12,Wita Stwosza / Szewska,Wita Stwosza / Szewska,1
195687473,603797,2023-08-18 23:45:47,2023-08-19 00:00:41,Plac Powstańców Śląskich,Komandorska / Kamienna,15
195688954,603179,2023-08-19 00:00:12,2023-08-19 00:00:57,Kołłątaja / Podwale,Kołłątaja / Podwale,1
195687419,602395,2023-08-18 23:45:18,2023-08-19 00:01:03,Plac Powstańców Śląskich,Komandorska / Kamienna,16
195687576,603634,2023-08-18 23:46:46,2023-08-19 00:01:40,Dworzec Główny ,Zaporoska / Grabiszyńska,15
195689067,603241,2023-08-19 00:01:27,2023-08-19 00:01:58,Krzycka / Aleja Karkonoska (Park Południowy),Krzycka / Aleja Karkonoska (Park Południowy),1
195688462,602124,2023-08-18 23:55:16,2023-08-19 00:02:02,Piłsudskiego 13 od Jump Hall,Plac Jana Pawła II (Akademia Muzyczna),7
195685010,604199,2023-08-18 23:22:16,2023-08-19 00:03:18,Lotnicza / Na Ostatnim Groszu,Maślicka / Stodolna,42
195688377,602614,2023-08-18 23:54:27,2023-08-19 00:03:18,Janiszewskiego (PWr),Wróblewskiego (Teki),9
195687528,603500,2023-08-18 23:46:16,2023-08-19 00:03:20,al. Karkonoska / Jeździecka,Racławicka / Rymarska,18
195688295,602629,2023-08-18 23:53:33,2023-08-19 00:03:48,Jagiełły / Dmowskiego ,Obornicka / Bałtycka,11
195687850,603134,2023-08-18 23:49:32,2023-08-19 00:03:50,Świdnicka / Piłsudskiego (Hotel Scandic),Grabiszyńska / Aleja Hallera,15
195688707,602312,2023-08-18 23:57:46,2023-08-19 00:04:07,Mrągowska / Rolna,Mrągowska / Rolna,7
195685946,603037,2023-08-18 23:30:42,2023-08-19 00:04:46,Piaskowa / św. Ducha,Kościuszki / Pułaskiego,35
195685966,603658,2023-08-18 23:30:52,2023-08-19 00:04:50,Piaskowa / św. Ducha,Kościuszki / Pułaskiego,34
195685949,603959,2023-08-18 23:30:44,2023-08-19 00:04:57,Piaskowa / św. Ducha,Kościuszki / Pułaskiego,35
195689002,602461,2023-08-19 00:00:39,2023-08-19 00:05:08,Plac Powstańców Warszawy (Muzeum Narodowe),Wita Stwosza / Szewska,5
195688423,603862,2023-08-18 23:54:52,2023-08-19 00:05:29,Rynek,pl. Powstańców Wielkopolskich,11
195688205,603723,2023-08-18 23:52:50,2023-08-19 00:05:31,Jedności Narodowej / Wyszyńskiego,Plac Dominikański (Galeria Dominikańska),13
195688091,603517,2023-08-18 23:51:42,2023-08-19 00:05:35,Jedności Narodowej / Wyszyńskiego,Plac Dominikański (Galeria Dominikańska),14
195688380,603074,2023-08-18 23:54:28,2023-08-19 00:05:47,Szewska / Kazimierza Wielkiego ,Gnieźnieńska / Długa,12
195688577,603358,2023-08-18 23:56:29,2023-08-19 00:05:50,Bacciarellego,Poza stacją,10
195687893,604512,2023-08-18 23:49:48,2023-08-19 00:05:51,Tyrmanda / Trawowa,Grabiszyńska / Stalowa,17
195688826,604138,2023-08-18 23:59:00,2023-08-19 00:06:02,Legnicka (Park Magnolia),Legnicka / Zachodnia ,8
195688960,603532,2023-08-19 00:00:18,2023-08-19 00:06:06,Jedności Narodowej / Wyszyńskiego,Jedności Narodowej / Wyszyńskiego,6
195689080,602395,2023-08-19 00:01:36,2023-08-19 00:06:06,Komandorska / Kamienna,Zaporoska / Wielka / Krucza,5
195688935,602383,2023-08-18 23:59:57,2023-08-19 00:06:10,Zwycięska / Agrestowa,al. Karkonoska / Jeździecka,7
195688134,603472,2023-08-18 23:52:06,2023-08-19 00:06:31,Sienkiewicza / Wyszyńskiego,Gliniana / Gajowa,15
195660420,602080,2023-08-18 20:23:04,2023-08-19 00:06:41,Legnicka (Park Magnolia),Na Ostatnim Groszu,224
195688565,604464,2023-08-18 23:56:19,2023-08-19 00:06:43,Bardzka / Piękna,Tarnogajska / Klimasa,11
195689560,603829,2023-08-19 00:06:28,2023-08-19 00:06:46,Fosa Miejska ,Fosa Miejska ,1
195689135,602615,2023-08-19 00:02:09,2023-08-19 00:06:58,Poza stacją,Lotnicza / Bajana,5
195687784,603414,2023-08-18 23:48:54,2023-08-19 00:07:01,Zaporoska / Gajowicka,Kamienna / Tomaszowska,19
195687679,602980,2023-08-18 23:47:55,2023-08-19 00:07:02,Legnicka (Park Magnolia),Lotnicza / Metalowców,20
