UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
210130602,603405,2023-11-27 17:03:35,2023-11-29 06:18:51,al. Karkonoska / Jeździecka,Przyjaźni / Karkonoska,2235
210155810,603487,2023-11-27 21:53:49,2023-11-29 16:44:37,Poza stacją,Poza stacją,2571
210247506,603943,2023-11-28 23:20:43,2023-11-29 00:17:46,Plac Legionów,Kozanowska Pilczyce,57
210248356,603204,2023-11-28 23:49:19,2023-11-29 00:01:38,al. Armii Krajowej / Bardzka,Konduktorska,12
210248404,603836,2023-11-28 23:51:19,2023-11-29 00:07:53,Kazimierza Wielkiego (Helios),al. Kochanowskiego / Śniadeckich ,17
210248493,602017,2023-11-28 23:54:57,2023-11-29 00:41:52,al. Armii Krajowej / Borowska,al. Armii Krajowej / Borowska,47
210248594,604570,2023-11-28 23:59:37,2023-11-29 00:10:28,Wita Stwosza / Szewska,Nowowiejska / Górnickiego,11
210248777,602485,2023-11-29 00:07:02,2023-11-29 00:13:26,Komandorska / Kamienna,Kamienna / Tomaszowska,6
210248802,602248,2023-11-29 00:08:09,2023-11-29 00:13:18,Klecińska / Duńska,Strzegomska / Rogowska ,5
210248843,602032,2023-11-29 00:09:58,2023-11-29 00:20:49,Lotnicza / Na Ostatnim Groszu,Hermanowska / Kołobrzeska,11
210248948,602992,2023-11-29 00:15:29,2023-11-29 00:31:57,Dworzec Główny ,Opolska / Siemianowicka,16
210249011,604178,2023-11-29 00:19:29,2023-11-29 00:34:29,Bielany Wrocławskie Kolejowa P&R,Wysoka Nastrojowa,15
210249081,603496,2023-11-29 00:23:36,2023-11-29 00:40:38,Grochowa / Jemiołowa,al. Armii Krajowej / Borowska,17
210249096,603992,2023-11-29 00:24:55,2023-11-29 00:32:17,Powstańców Śląskich (Arkady Wrocławskie),Rynek,7
210249154,602327,2023-11-29 00:28:16,2023-11-29 00:36:26,Kamienna / Borowska (Aquapark),Borowska (Uniw. Szpital Kliniczny),8
210249171,604120,2023-11-29 00:29:49,2023-11-29 00:40:14,Lotnicza / Bajana,Legnicka (Park Magnolia),10
210249181,603137,2023-11-29 00:30:50,2023-11-29 00:48:02,Traugutta / Pułaskiego,Tarnogajska / Klimasa,17
210249224,602220,2023-11-29 00:33:23,2023-11-29 00:35:55,Poza stacją,Świdnicka / Piłsudskiego (Hotel Scandic),3
210249343,602109,2023-11-29 00:42:13,2023-11-29 00:55:39,Solskiego / al. Piastów,Powstańców Śląskich/Orla,13
210249361,602863,2023-11-29 00:43:16,2023-11-29 00:56:51,Jagiełły / Dmowskiego ,Popowicka / Niedźwiedzia,14
210249373,603331,2023-11-29 00:43:55,2023-11-29 00:54:52,Kościuszki / Komuny Paryskiej / Zgodna,Hubska / Prudnicka,11
210249431,602741,2023-11-29 00:48:17,2023-11-29 00:56:57,Drobnera / Plac Bema,Jedności Narodowej / Wyszyńskiego,9
210249709,602841,2023-11-29 01:09:16,2023-11-29 01:27:13,al. Kochanowskiego / Kopernika,Poniatowskiego / Oleśnicka,18
210249729,603845,2023-11-29 01:11:47,2023-11-29 08:17:17,Rondo Reagana,al. Kochanowskiego / Kopernika,426
210249747,604115,2023-11-29 01:13:25,2023-11-29 01:21:43,Powstańców Śląskich/Orla,Przyjaźni / Karkonoska,8
