UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
193728354,602224,2023-08-05 23:52:48,2023-08-06 00:02:24,Drobnera / Dubois,Drobnera / Dubois,10
193728402,603848,2023-08-05 23:53:32,2023-08-06 00:02:43,Drobnera / Dubois,Drobnera / Dubois,10
193728984,603409,2023-08-06 00:03:37,2023-08-06 00:04:03,Rynek,Rynek,1
193728192,602467,2023-08-05 23:50:15,2023-08-06 00:08:36,Grabiszyńska / Magazynierska (Corte Verona),Czekoladowa / Wałbrzyska,19
193728506,603388,2023-08-05 23:55:17,2023-08-06 00:10:38,Dyrekcyjna / Borowska (Wroclavia),Grabiszyńska / Stalowa,16
193729152,602076,2023-08-06 00:06:08,2023-08-06 00:10:39,Kazimierza Wielkiego (Helios),Kazimierza Wielkiego (Helios),5
193728457,603458,2023-08-05 23:54:33,2023-08-06 00:11:18,Dyrekcyjna / Borowska (Wroclavia),Grabiszyńska / Stalowa,17
193729126,604076,2023-08-06 00:05:51,2023-08-06 00:13:15,pl. Orląt Lwowskich,Zaporoska / Gajowicka,8
193729031,604233,2023-08-06 00:04:14,2023-08-06 00:13:47,Rynek,Pereca / Grabiszyńska,10
193729025,603692,2023-08-06 00:04:10,2023-08-06 00:13:51,Rynek,Pereca / Grabiszyńska,10
193729013,602731,2023-08-06 00:04:01,2023-08-06 00:13:57,Rynek,Pereca / Grabiszyńska,10
193728622,602531,2023-08-05 23:57:00,2023-08-06 00:13:59,Poza stacją,Powstańcow Śląskich / Aleja Hallera,17
193728795,603840,2023-08-06 00:00:04,2023-08-06 00:14:00,Hubska / Prudnicka,Kopycińskiego/Drabika,14
193728550,603669,2023-08-05 23:55:58,2023-08-06 00:15:50,Szewska / Kazimierza Wielkiego ,Bardzka / Piękna,20
193729211,602833,2023-08-06 00:06:57,2023-08-06 00:15:57,Żmigrodzka / Broniewskiego,Berenta / Kasprowicza,9
193729737,602674,2023-08-06 00:16:14,2023-08-06 00:16:54,Popowice,Popowice,1
193728610,603242,2023-08-05 23:56:54,2023-08-06 00:17:48,Dworzec Główny ,Powstańcow Śląskich / Aleja Hallera,21
193726915,602609,2023-08-05 23:31:33,2023-08-06 00:19:15,Kazimierza Wielkiego (Helios),Lotnicza / Bajana,48
193727230,604087,2023-08-05 23:36:09,2023-08-06 00:19:54,Kazimierza Wielkiego (Helios),Lotnicza / Bajana,44
193729704,602838,2023-08-06 00:15:50,2023-08-06 00:20:53,Aleja Kromera,al. Brücknera / Kwidzyńska,6
193729469,603042,2023-08-06 00:11:34,2023-08-06 00:22:05,Rogowska / Zemska,Na Ostatnim Groszu,11
