UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
212353545,602863,2023-12-27 20:38:26,2023-12-28 04:19:57,Kozanowska / Pilczycka,Na Ostatnim Groszu,462
212353963,604108,2023-12-27 20:45:15,2023-12-28 02:02:02,Bezpieczna/Jugosławiańska,Bezpieczna/Jugosławiańska,317
212361757,602270,2023-12-27 23:51:23,2023-12-28 00:06:02,"Paprotna / Obornicka, zajezdnia MPK",Drobnera / Plac Bema,15
212361771,603409,2023-12-27 23:52:00,2023-12-28 00:06:43,al. Kochanowskiego / Kopernika,Poniatowskiego / Oleśnicka,15
212361786,602133,2023-12-27 23:52:31,2023-12-28 00:00:53,Bałtycka / Żmigrodzka,Kamieńskiego / Jutrosińska,8
212361874,602660,2023-12-27 23:55:28,2023-12-28 00:00:28,al. Karkonoska / Jeździecka,Wałbrzyska - pętla tramwajowa,5
212361912,602030,2023-12-27 23:56:51,2023-12-28 00:02:54,Fosa Miejska ,Fosa Miejska ,6
212361917,603054,2023-12-27 23:57:01,2023-12-28 00:09:11,Bielany Wrocławskie Kolejowa P&R,Wysoka Nastrojowa,12
212361972,603408,2023-12-27 23:59:47,2023-12-28 00:11:32,Kozanowska Pilczyce,Lotnicza / Bajana,12
212361975,603326,2023-12-28 00:00:04,2023-12-28 00:11:00,Fosa Miejska ,Plac Powstańców Śląskich,11
212362084,604549,2023-12-28 00:06:48,2023-12-28 00:11:31,al. Brücknera / Kwidzyńska,Aleja Kromera,5
212362122,603068,2023-12-28 00:09:26,2023-12-28 00:14:03,Ślężna / Aleja Wiśniowa,al. Armii Krajowej / Borowska,5
212362158,604051,2023-12-28 00:11:00,2023-12-28 00:13:19,Nowowiejska / Wyszyńskiego,Nowowiejska / Górnickiego,2
212362356,602002,2023-12-28 00:22:01,2023-12-28 00:31:03,Nowowiejska / Górnickiego,Poniatowskiego / Oleśnicka,9
212362489,602705,2023-12-28 00:30:59,2023-12-28 00:38:01,Drobnera / Dubois,Nowowiejska / Górnickiego,7
212362516,602608,2023-12-28 00:32:52,2023-12-28 00:48:49,al. Armii Krajowej / Bardzka,Buforowa - Vivaldiego,16
212362539,602088,2023-12-28 00:34:11,2023-12-28 00:36:21,Zaporoska / Gajowicka,Zaporoska / Wielka / Krucza,2
212362561,603376,2023-12-28 00:35:03,2023-12-28 00:52:23,Grochowa / Jemiołowa,al. Armii Krajowej / Borowska,17
212362593,603912,2023-12-28 00:37:01,2023-12-28 00:50:51,Kozanowska Pilczyce,Kurkowa / Dubois,14
212362614,602609,2023-12-28 00:38:01,2023-12-28 00:51:18,Rynek,Poza stacją,13
212362653,602091,2023-12-28 00:40:12,2023-12-28 00:53:14,Traugutta / Kościuszki,Hubska / Prudnicka,13
212362654,602790,2023-12-28 00:40:17,2023-12-28 00:43:48,Poza stacją,Plac Powstańców Warszawy (Muzeum Narodowe),4
212362684,602500,2023-12-28 00:41:59,2023-12-28 00:42:27,Lotnicza / Bajana,Lotnicza / Bajana,0
212362707,603408,2023-12-28 00:42:47,2023-12-28 00:54:49,Lotnicza / Bajana,Legnicka (Park Magnolia),12
212362730,604131,2023-12-28 00:44:19,2023-12-28 00:50:42,Plac Powstańców Warszawy (Muzeum Narodowe),Nowowiejska / Wyszyńskiego,6
212362754,603282,2023-12-28 00:45:47,2023-12-28 00:58:53,Poza stacją,Poniatowskiego / Oleśnicka,13
212362778,603127,2023-12-28 00:47:08,2023-12-28 00:53:50,Kraszewskiego / Trzebnicka,Żeromskiego / Kluczborska,7
212362791,603326,2023-12-28 00:47:36,2023-12-28 00:58:12,Plac Powstańców Śląskich,Krzycka / Aleja Karkonoska (Park Południowy),11
212362797,602817,2023-12-28 00:48:04,2023-12-28 00:49:14,Plac Powstańców Śląskich,Plac Powstańców Śląskich,1
212362816,604368,2023-12-28 00:49:42,2023-12-28 00:58:06,Plac Powstańców Śląskich,Krzycka / Aleja Karkonoska (Park Południowy),8
212362990,602502,2023-12-28 00:59:53,2023-12-28 01:05:23,Powstańców Śląskich (Arkady Wrocławskie),Plac Powstańców Śląskich,6
212363081,603331,2023-12-28 01:05:36,2023-12-28 01:22:54,Sienkiewicza / Wyszyńskiego,Wróblewskiego (Teki),17
212363255,602127,2023-12-28 01:15:32,2023-12-28 01:23:21,Plac Dominikański (Galeria Dominikańska),Ślężna / Aleja Wiśniowa,8
212363282,602112,2023-12-28 01:17:47,2023-12-28 01:26:37,Żmigrodzka / Marino,Bałtycka / Żmigrodzka,9
212363446,604226,2023-12-28 01:26:46,2023-12-28 02:07:07,Bardzka / Piękna,al. Armii Krajowej / Bardzka,40
212363466,603542,2023-12-28 01:27:53,2023-12-28 01:38:19,Bałtycka / Żmigrodzka,pl. Powstańców Wielkopolskich,10
