UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
205846834,602930,2023-10-21 21:10:59,2023-10-30 04:55:13,Kościuszki / Komuny Paryskiej / Zgodna,Kościuszki / Komuny Paryskiej / Zgodna,12044
206547055,603508,2023-10-27 05:08:41,2023-10-30 07:21:44,Mościckiego (stacja kolejowa),Poza stacją,4513
206797217,603262,2023-10-29 05:20:41,2023-10-30 09:50:15,Krzycka / Aleja Karkonoska (Park Południowy),Poza stacją,1710
206862313,602564,2023-10-29 17:55:32,2023-10-30 07:14:31,al. Armii Krajowej / Bardzka,Poza stacją,799
206888304,603103,2023-10-29 23:10:10,2023-10-30 07:39:09,al. Armii Krajowej / Bardzka,Grota-Roweckiego / Parafialna,509
206888581,603754,2023-10-29 23:17:25,2023-10-30 00:45:43,Kościuszki / Komuny Paryskiej / Zgodna,Kościuszki / Komuny Paryskiej / Zgodna,88
206888946,603097,2023-10-29 23:27:25,2023-10-30 00:25:56,Dworzec Główny ,Gorlicka / Litewska,59
206889145,604007,2023-10-29 23:33:34,2023-10-30 10:27:36,Wita Stwosza / Szewska,Poza stacją,654
206889453,602971,2023-10-29 23:42:22,2023-10-30 00:00:41,Kościuszki / Pułaskiego,Traugutta / Pułaskiego,18
206889504,603818,2023-10-29 23:44:38,2023-10-30 00:02:55,Poza stacją,Legnicka / Zachodnia ,18
206889516,604043,2023-10-29 23:45:13,2023-10-30 00:01:14,Popowicka / Niedźwiedzia,Pilczycka / Koszykarska,16
206889567,603138,2023-10-29 23:46:38,2023-10-30 00:04:02,Komandorska / Kamienna,Wysoka Nastrojowa,17
206889671,603308,2023-10-29 23:50:07,2023-10-30 00:04:36,Lotnicza / Bajana,Kozanowska Pilczyce,14
206889752,604197,2023-10-29 23:52:39,2023-10-30 00:00:40,Plac Kościuszki (Renoma),Plac Jana Pawła II (Akademia Muzyczna),8
206889764,602756,2023-10-29 23:52:58,2023-10-30 00:00:44,Plac Kościuszki (Renoma),Plac Jana Pawła II (Akademia Muzyczna),8
206889792,603151,2023-10-29 23:53:43,2023-10-30 00:06:19,Borowska (Uniw. Szpital Kliniczny),Powstańcow Śląskich / Aleja Hallera,13
206889800,602501,2023-10-29 23:54:02,2023-10-30 00:03:00,Nowowiejska / Górnickiego,Plac Grunwaldzki / Polaka,9
206889888,604494,2023-10-29 23:56:50,2023-10-30 00:10:27,Traugutta / Pułaskiego,Wróblewskiego (Teki),14
206889916,604148,2023-10-29 23:57:32,2023-10-30 00:08:45,Czekoladowa / Wałbrzyska,Solskiego / al. Piastów,11
206889927,603674,2023-10-29 23:57:52,2023-10-30 00:03:10,Jedności Narodowej / Wyszyńskiego,Nowowiejska / Wyszyńskiego,5
206889942,603268,2023-10-29 23:58:11,2023-10-30 00:06:26,Szewska / Kazimierza Wielkiego ,Plac Powstańców Śląskich,8
206889946,603992,2023-10-29 23:58:20,2023-10-30 00:08:37,Czekoladowa / Wałbrzyska,Solskiego / al. Piastów,10
206889950,603848,2023-10-29 23:58:28,2023-10-30 00:05:04,Poniatowskiego / Oleśnicka,Sienkiewicza / Wyszyńskiego,7
206889968,602754,2023-10-29 23:59:01,2023-10-30 00:07:24,Kamienna / Tomaszowska,Plac Powstańców Śląskich,8
206889969,603132,2023-10-29 23:59:02,2023-10-30 00:03:06,Wałbrzyska - pętla tramwajowa,Czekoladowa / Wałbrzyska,4
206889981,603925,2023-10-29 23:59:28,2023-10-30 00:01:31,Janiszewskiego (PWr),Janiszewskiego (PWr),2
206889996,603495,2023-10-30 00:00:24,2023-10-30 00:11:19,al. Armii Krajowej / Borowska,Świeradowska (Ferio Gaj ),11
206889998,604555,2023-10-30 00:00:25,2023-10-30 00:01:42,Fosa Miejska ,Plac Kościuszki (Renoma),1
206890022,602971,2023-10-30 00:01:14,2023-10-30 00:14:58,Traugutta / Pułaskiego,Kościuszki / Pułaskiego,14
206890025,602546,2023-10-30 00:01:17,2023-10-30 00:08:27,Jedności Narodowej / Wyszyńskiego,Żeromskiego / Kluczborska,7
206890029,603760,2023-10-30 00:01:26,2023-10-30 00:01:50,Grabiszyńska / Aleja Hallera,Grabiszyńska / Aleja Hallera,0
206890039,603283,2023-10-30 00:01:52,2023-10-30 00:05:41,Plac Kościuszki (Renoma),Dworzec Główny ,4
206890047,602909,2023-10-30 00:02:18,2023-10-30 00:18:49,Grabiszyńska / Aleja Hallera,Aleja Hallera / Mielecka,17
206890053,602895,2023-10-30 00:02:32,2023-10-30 00:13:03,Poza stacją,Nowowiejska / Jedności Narodowej,11
206890054,603925,2023-10-30 00:02:34,2023-10-30 00:10:03,Janiszewskiego (PWr),Wróblewskiego (Teki),7
206890062,603683,2023-10-30 00:02:59,2023-10-30 00:10:45,al. Kochanowskiego / Kopernika,Żeromskiego / Kluczborska,8
206890087,602172,2023-10-30 00:03:51,2023-10-30 00:23:22,Wróblewskiego (Teki),Nowowiejska / Wyszyńskiego,20
206890111,603911,2023-10-30 00:04:44,2023-10-30 00:21:01,Piłsudskiego 13 od Jump Hall,Skarbowców / Wietrzna,16
206890112,603074,2023-10-30 00:04:45,2023-10-30 00:19:50,Ślężna / Kamienna (Uniw. Ekonomiczny),Komandorska / Kamienna,15
206890113,603248,2023-10-30 00:04:55,2023-10-30 00:13:20,Kościuszki / Pułaskiego,Janiszewskiego (PWr),8
206890120,602898,2023-10-30 00:05:14,2023-10-30 00:08:45,Drobnera / Plac Bema,Drobnera / Dubois,4
206890124,602983,2023-10-30 00:05:20,2023-10-30 00:09:03,Drobnera / Plac Bema,Drobnera / Dubois,4
206890127,604174,2023-10-30 00:05:34,2023-10-30 06:58:24,Drobnera / Plac Bema,Plac Kościuszki (Renoma),413
206890163,602169,2023-10-30 00:07:12,2023-10-30 00:07:50,Kamienna / Borowska (Aquapark),Kamienna / Borowska (Aquapark),1
206890210,603151,2023-10-30 00:09:11,2023-10-30 00:16:41,Powstańcow Śląskich / Aleja Hallera,Aleja Hallera / Mielecka,8
206890245,602658,2023-10-30 00:10:52,2023-10-30 00:16:52,Promenady Wrocławskie,Żeromskiego / Kluczborska,6
206890252,603925,2023-10-30 00:11:02,2023-10-30 00:27:12,Wróblewskiego (Teki),Poza stacją,16
206890261,604111,2023-10-30 00:11:24,2023-10-30 00:35:17,Poza stacją,Plac Grunwaldzki (DS Ołówek),24
