UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
169595317,651610,2023-01-23 06:58:22,2023-01-23 06:58:45,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169596342,651703,2023-01-23 07:28:37,2023-01-23 07:28:56,#Magazyn Wrocław 2022/23 - Żerań,#Magazyn Wrocław 2023 - GOTOWE FSO,1
169597994,651638,2023-01-23 07:55:42,2023-01-23 07:56:00,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169602482,651639,2023-01-23 09:01:47,2023-01-23 09:16:39,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,15
169605272,651689,2023-01-23 09:55:24,2023-01-23 09:56:13,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169606464,651693,2023-01-23 10:24:59,2023-01-23 10:25:43,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169606728,651672,2023-01-23 10:33:01,2023-01-23 10:33:20,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169607044,651661,2023-01-23 10:41:57,2023-01-23 10:43:35,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,2
169607752,651711,2023-01-23 11:01:46,2023-01-23 11:02:15,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169611666,651699,2023-01-23 12:31:18,2023-01-23 12:35:29,#Magazyn Wrocław 2022/23 - Żerań,#Magazyn Wrocław 2022/23 - Żerań,5
169613291,651699,2023-01-23 13:02:19,2023-01-23 13:03:06,#Magazyn Wrocław 2022/23 - Żerań,#Magazyn Wrocław 2022/23 - Żerań,1
169616925,651696,2023-01-23 14:07:29,2023-01-23 14:07:53,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169617355,651699,2023-01-23 14:15:49,2023-01-23 14:16:44,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169617730,651632,2023-01-23 14:23:09,2023-01-23 14:24:14,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,2
169618569,651640,2023-01-23 14:39:13,2023-01-23 14:39:43,#Magazyn Wrocław 2022/23 - Żerań,#Magazyn Wrocław 2022/23 - Żerań,1
169618886,651666,2023-01-23 14:45:16,2023-01-23 14:45:37,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169620405,651609,2023-01-23 15:11:41,2023-01-23 15:12:01,Poza stacją,Poza stacją,1
169621070,651687,2023-01-23 15:24:47,2023-01-23 15:25:25,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169621810,651696,2023-01-23 15:36:57,2023-01-23 15:40:32,Poza stacją,Poza stacją,4
169622781,651648,2023-01-23 15:51:34,2023-01-23 15:52:18,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
169623683,651669,2023-01-23 16:03:57,2023-01-23 16:04:35,#Magazyn Wrocław 2022/23 - Żerań,Poza stacją,1
