UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
172262834,602045,2023-03-08 00:00:25,2023-03-08 00:03:11,Piaskowa / św. Ducha,Plac Dominikański (Galeria Dominikańska),3
172262772,603443,2023-03-07 23:57:14,2023-03-08 00:05:40,Kazimierza Wielkiego (Helios),Powstańców Śląskich (Arkady Wrocławskie),9
172262903,602028,2023-03-08 00:05:29,2023-03-08 00:13:10,"Dworzec Główny, południe",al. Armii Krajowej / Borowska,8
172262897,602760,2023-03-08 00:05:11,2023-03-08 00:16:27,Gajowicka,Solskiego / al. Piastów,12
172262873,602477,2023-03-08 00:03:49,2023-03-08 00:21:17,Nowowiejska / Wyszyńskiego,Ślężna / Kamienna (Uniw. Ekonomiczny),18
172263069,603322,2023-03-08 00:15:42,2023-03-08 00:21:52,Rondo Reagana,al. Kochanowskiego / Śniadeckich ,7
172262927,603678,2023-03-08 00:06:34,2023-03-08 00:35:09,Drobnera / Plac Bema,Marca Polo (Olimpia Port),29
172263160,603391,2023-03-08 00:21:34,2023-03-08 00:41:19,Plac Strzegomski / Poznańska,Sienkiewicza / Piastowska,20
172263431,602371,2023-03-08 00:43:05,2023-03-08 00:46:26,Przyjaźni / Karkonoska,Przyjaźni,4
172263452,602444,2023-03-08 00:45:10,2023-03-08 00:48:38,Średzka / Dolnobrzeska ,Prochowicka / Dolnobrzeska,4
172263420,602858,2023-03-08 00:42:02,2023-03-08 00:54:59,Koszarowa / UWr,Nowowiejska / Górnickiego,13
172263561,603616,2023-03-08 00:56:20,2023-03-08 00:58:21,Poza stacją,Żmigrodzka / Broniewskiego,3
172263565,603436,2023-03-08 00:56:41,2023-03-08 01:13:07,"Dworzec Główny, południe",Poza stacją,17
172263934,603666,2023-03-08 01:38:09,2023-03-08 01:38:46,Poza stacją,Plac Kościuszki (Renoma),1
172263933,602203,2023-03-08 01:37:58,2023-03-08 01:45:22,Plac Kościuszki (Renoma),Kościuszki / Komuny Paryskiej / Zgodna,8
172263925,603543,2023-03-08 01:36:36,2023-03-08 01:56:33,Poza stacją,Bacciarellego / pętla autobusowa,20
172264041,602122,2023-03-08 01:57:25,2023-03-08 02:05:52,Kamienna / Tomaszowska,Kościuszki / Pułaskiego,9
172264056,602884,2023-03-08 02:00:57,2023-03-08 02:07:14,Bacciarellego,Partyzantów / Okrzei,7
172264068,603635,2023-03-08 02:03:38,2023-03-08 02:20:18,Gajowicka,Powstańców Śląskich (Arkady Wrocławskie),17
172264143,603286,2023-03-08 02:21:17,2023-03-08 02:29:33,Sienkiewicza / Piastowska,Drobnera / Dubois,9
172264105,602470,2023-03-08 02:11:01,2023-03-08 02:39:33,3M,Krzywoustego / Korona,29
172264106,602435,2023-03-08 02:11:16,2023-03-08 02:39:51,3M,Krzywoustego / Korona,29
172264151,603443,2023-03-08 02:22:47,2023-03-08 02:39:51,Powstańców Śląskich (Arkady Wrocławskie),Nowowiejska / Jedności Narodowej,18
172264232,602477,2023-03-08 02:44:18,2023-03-08 02:46:04,Ślężna / Kamienna (Uniw. Ekonomiczny),Komandorska / Kamienna,2
172264256,603116,2023-03-08 02:50:09,2023-03-08 02:57:36,Dworzec Główny ,Zaporoska / Grabiszyńska,8
172264231,603131,2023-03-08 02:43:42,2023-03-08 02:59:24,Szewska / Kazimierza Wielkiego ,Powstańców Śląskich/Orla,16
172264274,603655,2023-03-08 02:54:47,2023-03-08 03:03:23,Centrum Handlowe Auchan Bielany,Czekoladowa / Wałbrzyska,9
172264331,603131,2023-03-08 03:10:18,2023-03-08 03:15:09,Powstańców Śląskich/Orla,Powstańcow Śląskich / Aleja Hallera,5
172264325,602622,2023-03-08 03:08:26,2023-03-08 03:18:12,Strzegomska / Estońska,Rogowska / Zemska,10
172264337,602990,2023-03-08 03:12:22,2023-03-08 03:23:07,Poza stacją,Sienkiewicza / Wyszyńskiego,11
172264333,602537,2023-03-08 03:10:50,2023-03-08 03:25:02,Żeromskiego / Daszyńskiego,Kościuszki / Pułaskiego,15
172264341,603340,2023-03-08 03:13:11,2023-03-08 03:25:57,Plac Powstańców Śląskich,Nyska / Jesionowa,13
172264373,603005,2023-03-08 03:25:33,2023-03-08 03:40:51,Tyrmanda / Mińska,Grabiszyńska / Aleja Hallera,16
172264410,602425,2023-03-08 03:41:12,2023-03-08 03:50:58,Komandorska / Kamienna,"Dworzec Główny, południe",10
172264458,602825,2023-03-08 04:02:57,2023-03-08 04:03:58,Kościuszki / Komuny Paryskiej / Zgodna,Kościuszki / Komuny Paryskiej / Zgodna,2
172264461,602711,2023-03-08 04:04:18,2023-03-08 04:07:55,Kościuszki / Komuny Paryskiej / Zgodna,Traugutta / Kościuszki,4
172264482,603152,2023-03-08 04:11:55,2023-03-08 04:21:59,Kiełczowska,al. Jana III Sobieskiego / stacja kolejowa,11
172264501,602197,2023-03-08 04:17:39,2023-03-08 04:25:15,Aleja Kromera,Nowowiejska / Jedności Narodowej,8
172264531,603152,2023-03-08 04:25:53,2023-03-08 04:29:12,al. Jana III Sobieskiego / stacja kolejowa,Krzywoustego - Rynek Psie Pole,4
172264528,603131,2023-03-08 04:25:08,2023-03-08 04:33:40,Powstańcow Śląskich / Aleja Hallera,Zaporoska / Grabiszyńska,9
172264554,603121,2023-03-08 04:33:35,2023-03-08 04:33:58,Zachodnia / Poznańska,Zachodnia / Poznańska,1
172264540,603005,2023-03-08 04:28:33,2023-03-08 04:36:54,Grabiszyńska / Aleja Hallera,Aleja Hallera / Mielecka,9
172264552,602717,2023-03-08 04:32:48,2023-03-08 04:40:07,Zwycięska / Ołtaszyńska,Przyjaźni / Karkonoska,8
172264544,602009,2023-03-08 04:29:59,2023-03-08 04:41:27,Poza stacją,al. Kochanowskiego / Śniadeckich ,12
172264536,602794,2023-03-08 04:27:43,2023-03-08 04:42:25,Pereca / Grabiszyńska,al. Armii Krajowej / Bardzka,15
172264557,603121,2023-03-08 04:34:28,2023-03-08 04:44:37,Zachodnia / Poznańska,Drobnera / Dubois,11
172264596,603112,2023-03-08 04:45:32,2023-03-08 04:46:18,Sołtysowicka / Redycka,Sołtysowicka / Redycka,1
172264620,602587,2023-03-08 04:50:55,2023-03-08 04:51:13,Pilczycka (Stadion Miejski),Pilczycka (Stadion Miejski),1
172264601,602130,2023-03-08 04:46:39,2023-03-08 04:51:45,Solskiego / al. Piastów,Oporów (pętla tramwajowa),6
172264615,603247,2023-03-08 04:50:26,2023-03-08 04:53:00,Poza stacją,Nowowiejska / Górnickiego,3
172264623,603035,2023-03-08 04:52:16,2023-03-08 04:55:27,Opolska / Siemianowicka,Opolska / pętla tramwajowa,4
172264631,602893,2023-03-08 04:56:07,2023-03-08 05:02:00,Hubska / Prudnicka,"Dworzec Główny, południe",6
172264603,602990,2023-03-08 04:47:10,2023-03-08 05:03:16,Sienkiewicza / Wyszyńskiego,"Dworzec Główny, południe",17
172264663,602433,2023-03-08 05:05:18,2023-03-08 05:05:48,Gorlicka / Litewska,Gorlicka / Litewska,1
172264660,603403,2023-03-08 05:04:39,2023-03-08 05:07:45,Plac Powstańców Śląskich,Poza stacją,4
172264670,602433,2023-03-08 05:06:35,2023-03-08 05:09:34,Gorlicka / Litewska,Gorlicka/Stanety,3
172264714,603641,2023-03-08 05:14:44,2023-03-08 05:15:27,Poza stacją,Poza stacją,1
172264755,603660,2023-03-08 05:20:59,2023-03-08 05:36:45,Skarbowców / Wietrzna,Ślężna / Skierniewicka,16
172264945,602235,2023-03-08 05:43:15,2023-03-08 05:45:06,Zaporoska / Wielka / Krucza,Zaporoska / Wielka / Krucza,2
172264895,602137,2023-03-08 05:38:51,2023-03-08 05:46:02,Promenady Wrocławskie,Reymonta / Kleczkowska,8
172264920,603356,2023-03-08 05:40:52,2023-03-08 05:46:26,Prochowicka / Dolnobrzeska,Leśnica - pętla tramwajowa,6
172264893,603376,2023-03-08 05:38:23,2023-03-08 05:47:41,Solskiego / al. Piastów,Poza stacją,10
172264840,603438,2023-03-08 05:32:40,2023-03-08 05:47:46,Drzewieckiego / Dedala,Drzewieckiego / Dedala,16
172264966,603056,2023-03-08 05:45:45,2023-03-08 05:50:50,Dworzec Główny ,Traugutta / Pułaskiego,6
172264992,602258,2023-03-08 05:47:55,2023-03-08 05:53:10,Skarbowców / Wietrzna,Przyjaźni / Karkonoska,6
172265059,603056,2023-03-08 05:53:55,2023-03-08 05:54:35,Na Grobli (PWr - Geocentrum),Na Grobli (PWr - Geocentrum),1
172265050,602220,2023-03-08 05:52:26,2023-03-08 05:55:48,Karwińska / Opolska,Gazowa / Międzyleska,4
172264942,603179,2023-03-08 05:42:53,2023-03-08 05:56:56,Poza stacją,Wyszyńskiego / Szczytnicka,15
172265018,602727,2023-03-08 05:50:19,2023-03-08 05:57:37,al. Poprzeczna / stacja kolejowa,Koszarowa / UWr,8
172264888,602940,2023-03-08 05:37:16,2023-03-08 05:58:44,Szczęśliwa (Sky Tower),Szczęśliwa (Sky Tower),22
172265142,603698,2023-03-08 06:02:03,2023-03-08 06:02:33,Szczęśliwa (Sky Tower),Poza stacją,1
172265000,603223,2023-03-08 05:48:47,2023-03-08 06:04:53,Semaforowa,Semaforowa,17
172264990,603005,2023-03-08 05:47:39,2023-03-08 06:08:16,Aleja Hallera / Mielecka,Strzegomska / Estońska,21
172265125,603114,2023-03-08 05:59:52,2023-03-08 06:23:41,Kościuszki / Pułaskiego,Szczęśliwa (Sky Tower),24
172262626,603251,2023-03-07 23:48:54,2023-03-08 07:06:15,Żmigrodzka / Broniewskiego,Kamieńskiego / Jutrosińska,438
172265057,602990,2023-03-08 05:53:43,2023-03-08 07:23:12,"Dworzec Główny, południe",Kościuszki / Komuny Paryskiej / Zgodna,90
172265186,603666,2023-03-08 07:23:55,2023-03-08 07:24:33,Kościuszki / Pułaskiego,Kościuszki / Komuny Paryskiej / Zgodna,1
172265232,602103,2023-03-08 07:25:15,2023-03-08 07:25:35,Kościuszki / Pułaskiego,Kościuszki / Pułaskiego,1
172265183,603267,2023-03-08 07:23:50,2023-03-08 07:26:33,Żeromskiego / Kluczborska,Poniatowskiego / Oleśnicka,3
172265380,602086,2023-03-08 07:28:23,2023-03-08 07:28:37,Kościuszki / Pułaskiego,Kościuszki / Pułaskiego,1
172265156,602558,2023-03-08 07:22:38,2023-03-08 07:29:18,Walońska (Angel Poland Group),Norwida / Wyspiańskiego (PWr),7
