UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
208495139,603724,2023-11-11 21:06:14,2023-11-19 17:21:33,"Dworzec Główny, południe",Kamienna / Tomaszowska,11295
209291373,603742,2023-11-18 22:20:15,2023-11-19 01:18:59,Dworzec Główny ,Hubska / Prudnicka,179
209295705,603420,2023-11-18 23:45:19,2023-11-19 00:02:35,Plac Strzegomski / Poznańska,Świdnicka / Piłsudskiego (Hotel Scandic),17
209295896,603653,2023-11-18 23:49:28,2023-11-19 00:01:10,pl. Orląt Lwowskich,Krucza / Mielecka / Stalowa,12
209296005,603749,2023-11-18 23:51:40,2023-11-19 00:02:33,Jagodzińska / Buforowa,al. Armii Krajowej / Bardzka,11
209296082,604341,2023-11-18 23:53:15,2023-11-19 00:09:14,Na Grobli (PWr - Geocentrum),Opolska / pętla tramwajowa,16
209296172,602047,2023-11-18 23:55:02,2023-11-19 00:08:07,Bezpieczna / Obornicka,Drobnera / Plac Bema,13
209296284,602016,2023-11-18 23:57:11,2023-11-19 00:03:42,Szewska / Kazimierza Wielkiego ,Kościuszki / Pułaskiego,7
209296305,602874,2023-11-18 23:57:38,2023-11-19 00:11:43,Świdnicka / Piłsudskiego (Hotel Scandic),Grabiszyńska / Stalowa,14
209296428,603229,2023-11-19 00:00:29,2023-11-19 00:04:15,Szewska / Kazimierza Wielkiego ,Świdnicka / Piłsudskiego (Hotel Scandic),4
209296466,602058,2023-11-19 00:01:29,2023-11-19 00:09:08,Hubska / Prudnicka,Hubska / Prudnicka,8
209296568,604025,2023-11-19 00:04:36,2023-11-19 00:08:22,Traugutta / Pułaskiego,Kościuszki / Pułaskiego,4
209296654,602506,2023-11-19 00:06:57,2023-11-19 00:11:01,Plac Dominikański (Galeria Dominikańska),Traugutta / Pułaskiego,4
209296668,602699,2023-11-19 00:07:27,2023-11-19 00:07:53,Kazimierza Wielkiego (Helios),Kazimierza Wielkiego (Helios),0
209296709,603229,2023-11-19 00:08:26,2023-11-19 00:12:38,Świdnicka / Piłsudskiego (Hotel Scandic),Poza stacją,4
209296737,602699,2023-11-19 00:08:57,2023-11-19 00:20:54,Kazimierza Wielkiego (Helios),Poniatowskiego / Oleśnicka,12
209296777,603988,2023-11-19 00:09:50,2023-11-19 00:21:36,Poza stacją,Kamieńskiego,12
209296873,603942,2023-11-19 00:12:36,2023-11-19 00:25:36,Plac Uniwersytecki (UWr),Plac Dominikański (Galeria Dominikańska),13
209296933,604162,2023-11-19 00:13:52,2023-11-19 00:14:16,Nowowiejska / Jedności Narodowej,Nowowiejska / Jedności Narodowej,0
209296955,602480,2023-11-19 00:14:26,2023-11-19 00:14:49,Nowowiejska / Jedności Narodowej,Nowowiejska / Jedności Narodowej,0
209296979,604467,2023-11-19 00:14:57,2023-11-19 00:19:12,Nowowiejska / Jedności Narodowej,Promenady Wrocławskie,4
209297029,603870,2023-11-19 00:16:26,2023-11-19 00:25:24,Ślężna / Aleja Wiśniowa,Dyrekcyjna / Borowska (Wroclavia),9
209297033,603681,2023-11-19 00:16:31,2023-11-19 00:24:22,Powstańcow Śląskich / Aleja Hallera,Krzycka / Aleja Karkonoska (Park Południowy),8
209297067,604343,2023-11-19 00:17:14,2023-11-19 00:22:33,Wyszyńskiego / Szczytnicka,Poza stacją,5
209297072,603087,2023-11-19 00:17:20,2023-11-19 00:27:55,Wita Stwosza / Szewska,Poniatowskiego / Oleśnicka,11
209297128,602779,2023-11-19 00:18:42,2023-11-19 00:39:49,Poza stacją,Nowowiejska / Wyszyńskiego,21
209297177,603415,2023-11-19 00:20:11,2023-11-19 00:29:28,Kościuszki / Komuny Paryskiej / Zgodna,Wyszyńskiego / Szczytnicka,9
209297179,604525,2023-11-19 00:20:20,2023-11-19 00:28:27,Zaporoska / Grabiszyńska,Szczęśliwa (Sky Tower),8
209297204,604155,2023-11-19 00:20:58,2023-11-19 00:28:21,Zaporoska / Grabiszyńska,Szczęśliwa (Sky Tower),7
209297257,603429,2023-11-19 00:22:25,2023-11-19 00:32:57,pl. Orląt Lwowskich,Śrubowa / Strzegomska,11
209297270,602971,2023-11-19 00:22:44,2023-11-19 00:33:36,"Dworzec Główny, południe",al. Armii Krajowej / Bardzka,11
209297304,602047,2023-11-19 00:23:24,2023-11-19 00:25:51,Drobnera / Plac Bema,Drobnera / Plac Bema,2
209297308,602247,2023-11-19 00:23:31,2023-11-19 00:26:00,Drobnera / Plac Bema,Drobnera / Plac Bema,2
209297311,604483,2023-11-19 00:23:32,2023-11-19 00:35:53,Rynek,Nowowiejska / Górnickiego,12
209297353,652004,2023-11-19 00:24:15,2023-11-19 00:26:01,Drobnera / Dubois,Plac Uniwersytecki (UWr),2
209297388,602337,2023-11-19 00:25:15,2023-11-19 00:35:57,Jagiełły / Dmowskiego ,Plac Świętego Macieja / Trzebnicka,11
209297421,602480,2023-11-19 00:26:01,2023-11-19 00:29:25,Nowowiejska / Jedności Narodowej,Nowowiejska / Wyszyńskiego,3
209297423,602638,2023-11-19 00:26:04,2023-11-19 00:31:00,Kurkowa / Dubois,Jagiełły / Dmowskiego ,5
209297431,602052,2023-11-19 00:26:12,2023-11-19 00:27:01,Szewska / Kazimierza Wielkiego ,Szewska / Kazimierza Wielkiego ,1
209297445,602023,2023-11-19 00:26:38,2023-11-19 00:27:04,Lotnicza / Bajana,Lotnicza / Bajana,0
209297446,603738,2023-11-19 00:26:39,2023-11-19 00:30:56,Kurkowa / Dubois,Jagiełły / Dmowskiego ,4
209297459,602418,2023-11-19 00:26:57,2023-11-19 19:09:50,Lotnicza / Bajana,Poza stacją,1123
209297469,603797,2023-11-19 00:27:18,2023-11-19 00:29:37,Szewska / Kazimierza Wielkiego ,Plac Kościuszki (Renoma),2
209297484,602023,2023-11-19 00:27:41,2023-11-19 00:38:45,Lotnicza / Bajana,Legnicka (Park Magnolia),11
