UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
172073406,603660,2023-03-04 23:51:52,2023-03-05 00:00:16,Powstańców Śląskich (Arkady Wrocławskie),Gliniana / Gajowa,9
172073394,602239,2023-03-04 23:51:25,2023-03-05 00:00:40,Rynek,Nowowiejska / Górnickiego,10
172073352,602450,2023-03-04 23:50:01,2023-03-05 00:00:58,Karwińska / Opolska,Mościckiego (stacja kolejowa),11
172073063,603450,2023-03-04 23:40:49,2023-03-05 00:01:10,al. Armii Krajowej / Bardzka,Piławska,21
172073092,603265,2023-03-04 23:41:39,2023-03-05 00:01:51,Aleja Kromera,Krzywoustego - Rynek Psie Pole,21
172073543,604397,2023-03-04 23:56:03,2023-03-05 00:02:49,Sienkiewicza / Wyszyńskiego,Drobnera / Dubois,7
172073553,604365,2023-03-04 23:56:11,2023-03-05 00:02:53,Sienkiewicza / Wyszyńskiego,Drobnera / Dubois,7
172073756,602409,2023-03-05 00:03:42,2023-03-05 00:04:44,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),2
172073714,602425,2023-03-05 00:02:02,2023-03-05 00:04:45,Drobnera / Dubois,Drobnera / Plac Bema,3
172073626,602384,2023-03-04 23:58:23,2023-03-05 00:05:31,Mrągowska / Rolna,Pilczycka (Stadion Miejski),8
172073545,602125,2023-03-04 23:56:03,2023-03-05 00:06:47,Aleja Kromera,Poniatowskiego / Oleśnicka,11
172073795,603005,2023-03-05 00:05:02,2023-03-05 00:07:55,Zaporoska / Gajowicka,Żelazna / Pereca,3
172073877,603447,2023-03-05 00:07:55,2023-03-05 00:08:17,Plac Uniwersytecki (UWr),Plac Uniwersytecki (UWr),1
172073696,602014,2023-03-05 00:01:15,2023-03-05 00:09:33,Kazimierza Wielkiego (Helios),Młodych Techników,9
172073694,603176,2023-03-05 00:01:08,2023-03-05 00:11:19,Nowowiejska / Górnickiego,pl. Powstańców Wielkopolskich,11
172073994,603452,2023-03-05 00:11:36,2023-03-05 00:11:56,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),1
172074011,603452,2023-03-05 00:12:28,2023-03-05 00:12:52,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),1
172073889,603345,2023-03-05 00:08:06,2023-03-05 00:16:02,Plac Uniwersytecki (UWr),Sienkiewicza / Wyszyńskiego,8
172073793,603382,2023-03-05 00:04:57,2023-03-05 00:17:47,Plac Dominikański (Galeria Dominikańska),Krucza / Mielecka / Stalowa,13
172073859,602125,2023-03-05 00:07:23,2023-03-05 00:18:00,Poniatowskiego / Oleśnicka,Plac Jana Pawła II (Akademia Muzyczna),11
172073833,603413,2023-03-05 00:06:35,2023-03-05 00:18:23,Poza stacją,Pereca / Grabiszyńska,12
172073847,602865,2023-03-05 00:07:01,2023-03-05 00:18:25,Powstańców Śląskich (Arkady Wrocławskie),Pereca / Grabiszyńska,12
172073910,602538,2023-03-05 00:08:39,2023-03-05 00:18:33,Legnicka (Park Magnolia),Kazimierza Wielkiego (Helios),10
172074113,602940,2023-03-05 00:16:29,2023-03-05 00:20:39,Pereca / Grabiszyńska,Grochowa / Jemiołowa,5
172073976,602031,2023-03-05 00:10:46,2023-03-05 00:23:28,Piłsudskiego 13 od Jump Hall,Grabiszyńska / Aleja Hallera,13
172074183,602389,2023-03-05 00:18:48,2023-03-05 00:24:43,Fosa Miejska ,Powstańców Śląskich (Arkady Wrocławskie),6
172074028,602475,2023-03-05 00:13:15,2023-03-05 00:29:12,Powstańcow Śląskich / Aleja Hallera,Solskiego / al. Piastów,16
172074015,603627,2023-03-05 00:12:34,2023-03-05 00:29:23,Aleja Hallera / Mielecka,al. Karkonoska / Jeździecka,17
172074066,602259,2023-03-05 00:14:51,2023-03-05 00:29:43,Komandorska / Sanocka,Poza stacją,15
172074557,603415,2023-03-05 00:31:52,2023-03-05 00:37:10,Szewska / Kazimierza Wielkiego ,Plac Dominikański (Galeria Dominikańska),6
172074357,603281,2023-03-05 00:25:20,2023-03-05 00:37:19,Powstańców Śląskich (Arkady Wrocławskie),Borowska (Uniw. Szpital Kliniczny),12
172074309,602867,2023-03-05 00:23:46,2023-03-05 00:37:32,Obornicka / Bałtycka,Żeromskiego / Daszyńskiego,14
172074672,603175,2023-03-05 00:36:52,2023-03-05 00:37:38,Sołtysowicka / Redycka,Sołtysowicka / Redycka,1
172074519,603627,2023-03-05 00:30:47,2023-03-05 00:37:47,al. Karkonoska / Jeździecka,Kutrzeby / Hubala,7
172074032,603452,2023-03-05 00:13:27,2023-03-05 00:37:52,Plac Dominikański (Galeria Dominikańska),Strzegomska / Estońska,25
172074043,603141,2023-03-05 00:14:03,2023-03-05 00:38:17,Przyjaźni / Karkonoska,Wita Stwosza / Szewska,25
172074718,602409,2023-03-05 00:38:47,2023-03-05 00:40:34,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),2
172074745,603616,2023-03-05 00:39:56,2023-03-05 00:40:38,Rynek,Rynek,1
172074455,603176,2023-03-05 00:28:25,2023-03-05 00:41:00,pl. Powstańców Wielkopolskich,Plac Grunwaldzki (DS Ołówek),13
172074488,602733,2023-03-05 00:29:26,2023-03-05 00:41:51,Drobnera / Dubois,Rondo Reagana,13
172074791,603415,2023-03-05 00:40:47,2023-03-05 00:41:56,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),2
172074342,602767,2023-03-05 00:24:52,2023-03-05 00:42:12,Mińska / Stanisławowska,Na Ostatnim Groszu,18
172074679,603625,2023-03-05 00:37:01,2023-03-05 00:43:55,Poza stacją,Aleja Kromera,7
172074448,603341,2023-03-05 00:28:09,2023-03-05 00:44:02,Wyszyńskiego / Szczytnicka,Komandorska / Kamienna,16
