UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
171239035,604110,2023-02-21 06:10:44,2023-02-21 06:11:02,Poza stacją,Poza stacją,1
171239067,604114,2023-02-21 06:13:14,2023-02-21 06:13:49,Poza stacją,Poza stacją,1
171239770,604115,2023-02-21 06:45:36,2023-02-21 06:45:55,Poza stacją,Poza stacją,1
171239955,604107,2023-02-21 06:52:01,2023-02-21 06:52:20,Poza stacją,Poza stacją,1
171239993,604107,2023-02-21 06:53:22,2023-02-21 06:53:41,Poza stacją,Poza stacją,1
171240166,604099,2023-02-21 06:58:42,2023-02-21 06:59:19,Poza stacją,Poza stacją,1
171240549,604117,2023-02-21 07:09:35,2023-02-21 07:10:00,Poza stacją,Poza stacją,1
171244828,604109,2023-02-21 08:13:38,2023-02-21 08:13:57,Poza stacją,Poza stacją,1
171248812,604121,2023-02-21 09:04:42,2023-02-21 09:06:14,Poza stacją,Poza stacją,2
171248933,604120,2023-02-21 09:06:49,2023-02-21 09:07:58,Poza stacją,Poza stacją,2
171251660,604118,2023-02-21 09:51:42,2023-02-21 09:52:01,Poza stacją,Poza stacją,1
171251860,604121,2023-02-21 09:55:03,2023-02-21 09:55:22,Poza stacją,Poza stacją,1
171251949,604120,2023-02-21 09:56:21,2023-02-21 09:57:51,Poza stacją,Poza stacją,2
171252666,604108,2023-02-21 10:10:37,2023-02-21 10:10:55,Poza stacją,Poza stacją,1
171254173,604119,2023-02-21 10:42:50,2023-02-21 10:43:09,Poza stacją,Poza stacją,1
171254407,604116,2023-02-21 10:47:49,2023-02-21 10:48:08,Poza stacją,Poza stacją,1
171256163,604126,2023-02-21 11:25:44,2023-02-21 11:26:01,Poza stacją,Poza stacją,1
171258393,604104,2023-02-21 12:03:41,2023-02-21 12:04:35,Poza stacją,Poza stacją,1
171258540,604124,2023-02-21 12:05:52,2023-02-21 12:06:17,Poza stacją,Poza stacją,1
171259333,604126,2023-02-21 12:17:59,2023-02-21 12:18:22,Poza stacją,Poza stacją,1
171262225,604123,2023-02-21 12:59:44,2023-02-21 13:00:37,Poza stacją,Poza stacją,1
171263072,604122,2023-02-21 13:11:09,2023-02-21 13:12:03,Poza stacją,Poza stacją,1
171266888,604131,2023-02-21 14:02:10,2023-02-21 14:02:29,Poza stacją,Poza stacją,1
171268406,604128,2023-02-21 14:21:25,2023-02-21 14:22:07,Poza stacją,Poza stacją,1
171268597,604125,2023-02-21 14:23:57,2023-02-21 14:24:16,Poza stacją,Poza stacją,1
171273811,604130,2023-02-21 15:29:45,2023-02-21 15:30:21,Poza stacją,Poza stacją,1
