UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
194916242,603267,2023-08-14 11:34:45,2023-11-25 17:35:20,Pilczycka (Stadion Miejski),Poza stacją,148741
209927594,604256,2023-11-24 21:09:08,2023-11-25 06:03:42,Poniatowskiego / Oleśnicka,Drobnera / Dubois,535
209936223,602177,2023-11-24 23:19:29,2023-11-25 00:15:52,Traugutta / Pułaskiego,Traugutta / Pułaskiego,56
209937076,602362,2023-11-24 23:36:19,2023-11-25 00:06:26,Kamienna / Borowska (Aquapark),Piławska,30
209937387,603687,2023-11-24 23:42:32,2023-11-25 00:00:58,Dworzec Główny ,Dworzec Główny ,18
209937486,602117,2023-11-24 23:44:30,2023-11-25 00:01:56,Pilczycka / Kozanowska,Maślicka / Stodolna,17
209937717,602817,2023-11-24 23:48:30,2023-11-25 00:05:16,Strzegomska / Estońska,Mińska / Stanisławowska,17
209937996,604154,2023-11-24 23:53:16,2023-11-25 00:03:03,Marca Polo (Olimpia Port),Bacciarellego / pętla autobusowa,10
209938155,603145,2023-11-24 23:56:15,2023-11-25 00:05:32,Dworzec Główny ,Rynek,9
209938182,602486,2023-11-24 23:56:41,2023-11-25 00:07:35,Plac Powstańców Śląskich,al. Armii Krajowej / Borowska,11
209938189,603976,2023-11-24 23:56:48,2023-11-25 00:13:28,Świeradowska (Ferio Gaj ),Traugutta / Kościuszki,17
209938195,603119,2023-11-24 23:56:53,2023-11-25 00:08:03,Plac Powstańców Śląskich,al. Armii Krajowej / Borowska,11
209938215,602480,2023-11-24 23:57:11,2023-11-25 00:14:00,Fosa Miejska ,Krucza / Mielecka / Stalowa,17
209938291,603577,2023-11-24 23:58:58,2023-11-25 00:27:06,Wyszyńskiego / Szczytnicka,Olszewskiego / Spółdzielcza,28
209938334,602707,2023-11-25 00:00:08,2023-11-25 00:09:16,Rynek,Sienkiewicza / Wyszyńskiego,9
209938360,603654,2023-11-25 00:00:42,2023-11-25 00:10:09,Plac Dominikański (Galeria Dominikańska),Poza stacją,9
209938490,602565,2023-11-25 00:03:57,2023-11-25 00:18:16,Maślicka / Stodolna,Wojanowska / Arbuzowa ,14
209938533,602227,2023-11-25 00:05:00,2023-11-25 00:15:05,Buforowa - Vivaldiego,Poza stacją,10
209938559,604501,2023-11-25 00:05:42,2023-11-25 00:05:57,Mińska / Stanisławowska,Mińska / Stanisławowska,0
209938560,604567,2023-11-25 00:05:46,2023-11-25 00:14:13,Fosa Miejska ,Kościuszki / Komuny Paryskiej / Zgodna,8
209938583,604501,2023-11-25 00:06:29,2023-11-25 00:18:10,Mińska / Stanisławowska,Poza stacją,12
209938671,602267,2023-11-25 00:08:33,2023-11-25 00:15:33,"Dworzec Główny, południe",Dyrekcyjna / Borowska (Wroclavia),7
209938687,603145,2023-11-25 00:09:06,2023-11-25 00:21:54,Rynek,Poza stacją,13
209938723,603917,2023-11-25 00:09:49,2023-11-25 00:15:13,Drobnera / Dubois,Kraszewskiego / Trzebnicka,5
209938774,603575,2023-11-25 00:10:59,2023-11-25 00:15:06,Lotnicza / Na Ostatnim Groszu,Lotnicza / Bajana,4
209938822,603685,2023-11-25 00:11:59,2023-11-25 00:23:55,Poza stacją,Wysoka Nastrojowa,12
209938831,602574,2023-11-25 00:12:07,2023-11-25 01:10:34,Żeromskiego / Kluczborska,Kazimierza Wielkiego (Helios),58
209938953,603049,2023-11-25 00:14:38,2023-11-25 00:29:00,Wyszyńskiego / Szczytnicka,Żmigrodzka / Broniewskiego,14
209938955,602450,2023-11-25 00:14:40,2023-11-25 00:19:15,"Dworzec Główny, południe",Kościuszki / Komuny Paryskiej / Zgodna,5
209938999,603646,2023-11-25 00:15:52,2023-11-25 00:23:47,Nowodworska/Strzegomska,Graniczna / Strzegomska,8
209939039,602852,2023-11-25 00:16:50,2023-11-25 00:33:18,Plac Strzegomski / Poznańska,Wita Stwosza / Szewska,16
209939101,602502,2023-11-25 00:18:32,2023-11-25 00:55:46,Legnicka / Zachodnia ,Aleja Kromera,37
209939138,604141,2023-11-25 00:19:38,2023-11-25 00:26:58,Dworzec Główny ,Plac Legionów,7
209939154,603127,2023-11-25 00:20:09,2023-11-25 00:28:26,Plac Grunwaldzki (DS Ołówek),al. Kochanowskiego / Śniadeckich ,8
209939164,603541,2023-11-25 00:20:22,2023-11-25 00:30:23,Powstańców Śląskich/Orla,Wałbrzyska - pętla tramwajowa,10
209939304,602898,2023-11-25 00:23:37,2023-11-25 00:35:24,Powstańców Śląskich (Arkady Wrocławskie),Bardzka / Piękna,12
209939307,603786,2023-11-25 00:23:44,2023-11-25 00:53:04,Aleja Kromera,Aleja Kromera,29
209939355,603782,2023-11-25 00:24:56,2023-11-25 00:34:14,Żeromskiego / Daszyńskiego,al. Brücknera / Kwidzyńska,9
209939393,602322,2023-11-25 00:25:46,2023-11-25 00:41:24,pl. Orląt Lwowskich,Drobnera / Plac Bema,16
209939420,604515,2023-11-25 00:26:19,2023-11-25 00:38:31,Rynek,Kościuszki / Komuny Paryskiej / Zgodna,12
209939444,604477,2023-11-25 00:26:48,2023-11-25 00:40:50,Powstańców Śląskich/Orla,Wałbrzyska - pętla tramwajowa,14
209939472,603289,2023-11-25 00:27:41,2023-11-25 00:41:06,Powstańców Śląskich/Orla,Wałbrzyska - pętla tramwajowa,13
209939476,604077,2023-11-25 00:27:49,2023-11-25 00:36:43,Rynek,Plac Strzegomski / Poznańska,9
209939502,603585,2023-11-25 00:28:31,2023-11-25 00:45:04,Dworzec Główny ,Jagiełły / Dmowskiego ,17
209939514,603788,2023-11-25 00:28:57,2023-11-25 00:35:15,Wróblewskiego (ZOO),al. Kochanowskiego / Kopernika,6
209939560,602631,2023-11-25 00:29:55,2023-11-25 00:41:10,Szewska / Kazimierza Wielkiego ,Plac Uniwersytecki (UWr),11
209939590,603279,2023-11-25 00:30:43,2023-11-25 01:10:36,Ślężna / Aleja Wiśniowa,Berenta / Kasprowicza,40
209939597,603434,2023-11-25 00:30:55,2023-11-25 00:37:03,Strzegomska / Estońska,Poza stacją,6
209939680,602918,2023-11-25 00:32:54,2023-11-25 00:34:05,al. Armii Krajowej / Borowska,al. Armii Krajowej / Borowska,1
209939764,602118,2023-11-25 00:34:52,2023-11-25 00:40:08,Plac Legionów,Zaporoska / Gajowicka,5
209939771,604570,2023-11-25 00:35:04,2023-11-25 00:43:48,Plac Legionów,Krucza / Mielecka / Stalowa,9
