UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
213992196,602357,2024-01-23 18:20:06,2024-01-30 08:35:46,Rynek,Rynek,9496
214012164,602029,2024-01-23 23:11:54,2024-01-30 08:11:33,Jagiełły / Dmowskiego ,Poza stacją,9180
214281336,602803,2024-01-27 03:44:08,2024-01-30 09:44:35,Kazimierza Wielkiego (Helios),Kazimierza Wielkiego (Helios),4680
214422184,602922,2024-01-29 08:21:04,2024-01-30 07:22:43,Powstańcow Śląskich / Aleja Hallera,Hallera / Odkrywców,1382
214431383,604321,2024-01-29 10:25:53,2024-01-30 08:07:49,.RELOKACYJNA 2024,Poza stacją,1302
214431670,604312,2024-01-29 10:32:04,2024-01-30 08:07:59,.RELOKACYJNA 2024,Poza stacją,1296
214500297,603523,2024-01-29 23:47:04,2024-01-30 00:01:54,Joliot-Curie (Uwr),Piaskowa / św. Ducha,15
214500332,604147,2024-01-29 23:48:50,2024-01-30 00:05:56,Szczęśliwa (Sky Tower),Zwycięska / Ołtaszyńska,17
214500493,602688,2024-01-29 23:56:04,2024-01-30 00:00:05,Dworzec Główny ,Świdnicka / Piłsudskiego (Hotel Scandic),4
214500602,652009,2024-01-30 00:03:32,2024-01-30 00:14:29,Piaskowa / św. Ducha,Joliot-Curie (Uwr),11
214500613,602688,2024-01-30 00:04:10,2024-01-30 00:14:17,Świdnicka / Piłsudskiego (Hotel Scandic),Grabiszyńska / Stalowa,10
214500625,603023,2024-01-30 00:04:55,2024-01-30 00:14:49,Drobnera / Plac Bema,Reymonta / Kleczkowska,10
214500665,603088,2024-01-30 00:07:58,2024-01-30 00:10:38,Powstańców Śląskich/Orla,Krzycka / Aleja Karkonoska (Park Południowy),3
214500776,652108,2024-01-30 00:17:53,2024-01-30 00:24:38,Drobnera / Plac Bema,Nowowiejska / Wyszyńskiego,7
214500795,603250,2024-01-30 00:19:38,2024-01-30 00:20:51,Rynek,Rynek,1
214500813,603250,2024-01-30 00:21:38,2024-01-30 00:26:33,Rynek,pl. Orląt Lwowskich,5
214500819,602088,2024-01-30 00:22:11,2024-01-30 00:24:09,Żernicka,Żernicka,2
214500840,603282,2024-01-30 00:24:39,2024-01-30 00:30:30,"Dworzec Główny, południe",Hubska / Prudnicka,6
214500845,602088,2024-01-30 00:24:51,2024-01-30 00:27:29,Żernicka,Żernicka,3
214500856,602260,2024-01-30 00:25:27,2024-01-30 00:41:12,Świeradowska (Ferio Gaj ),Traugutta / Kościuszki,16
214500873,604507,2024-01-30 00:27:41,2024-01-30 00:44:00,Żernicka,Kosmonautów / Glinianki / WUWA2,16
214500891,603525,2024-01-30 00:29:10,2024-01-30 00:40:14,Dworzec Główny ,Rynek,11
214500893,603157,2024-01-30 00:29:18,2024-01-30 00:38:16,Poniatowskiego / Oleśnicka,Plac Dominikański (Galeria Dominikańska),9
214500916,604553,2024-01-30 00:32:01,2024-01-30 00:40:09,Piaskowa / św. Ducha,Żeromskiego / Daszyńskiego,8
214500917,603819,2024-01-30 00:32:02,2024-01-30 00:36:01,Gliniana / Gajowa,Poza stacją,4
214500972,603280,2024-01-30 00:36:44,2024-01-30 00:37:17,Poniatowskiego / Oleśnicka,Poniatowskiego / Oleśnicka,1
214500977,603581,2024-01-30 00:37:29,2024-01-30 00:38:05,Poniatowskiego / Oleśnicka,Poniatowskiego / Oleśnicka,1
214500987,602989,2024-01-30 00:38:19,2024-01-30 00:46:26,Poniatowskiego / Oleśnicka,Rondo Reagana,8
214501037,603673,2024-01-30 00:43:25,2024-01-30 01:21:46,Wróblewskiego (Teki),Ślężna / Kamienna (Uniw. Ekonomiczny),38
214501045,602790,2024-01-30 00:44:17,2024-01-30 00:46:44,Kościuszki / Komuny Paryskiej / Zgodna,Kościuszki / Komuny Paryskiej / Zgodna,2
214501075,602198,2024-01-30 00:46:55,2024-01-30 00:53:31,"Paprotna / Obornicka, zajezdnia MPK",Poza stacją,7
214501083,604458,2024-01-30 00:47:38,2024-01-30 00:56:31,Kościuszki / Komuny Paryskiej / Zgodna,Hubska / Prudnicka,9
214501114,604507,2024-01-30 00:50:56,2024-01-30 01:05:17,Kosmonautów / Glinianki / WUWA2,Boguszowska / Kosmonautów,14
214501128,602790,2024-01-30 00:52:43,2024-01-30 00:59:03,Kościuszki / Komuny Paryskiej / Zgodna,Dworzec Główny ,6
214501136,604175,2024-01-30 00:53:44,2024-01-30 01:01:22,Kazimierza Wielkiego (Helios),Poniatowskiego / Oleśnicka,8
214501203,652069,2024-01-30 01:00:30,2024-01-30 01:12:39,Dworzec Główny ,Grabiszyńska / Stalowa,12
214501244,603039,2024-01-30 01:05:43,2024-01-30 01:22:02,Dworzec Główny ,Zaporoska / Gajowicka,16
214501247,604507,2024-01-30 01:05:51,2024-01-30 01:12:04,Boguszowska / Kosmonautów,Leśnica - pętla tramwajowa,6
214501251,604002,2024-01-30 01:06:15,2024-01-30 01:06:35,al. Kochanowskiego / Śniadeckich ,al. Kochanowskiego / Śniadeckich ,0
214501260,604380,2024-01-30 01:07:03,2024-01-30 01:19:21,al. Kochanowskiego / Śniadeckich ,Poniatowskiego / Oleśnicka,12
214501283,603157,2024-01-30 01:10:07,2024-01-30 01:27:42,Plac Dominikański (Galeria Dominikańska),Poniatowskiego / Oleśnicka,18
214501286,603358,2024-01-30 01:10:28,2024-01-30 01:17:00,Bezpieczna / Obornicka,Żmigrodzka / Broniewskiego,7
214501293,602546,2024-01-30 01:11:47,2024-01-30 01:34:47,Tyrmanda / Mińska,Hallera / Odkrywców,23
214501526,603137,2024-01-30 01:46:06,2024-01-30 02:01:01,Poza stacją,Partyzantów / Okrzei,15
214501622,603409,2024-01-30 02:05:50,2024-01-30 02:09:25,Kamienna / Borowska (Aquapark),al. Armii Krajowej / Borowska,4
214501629,602933,2024-01-30 02:06:53,2024-01-30 02:17:59,Plac Powstańców Śląskich,Nyska / Jesionowa,11
214501684,603882,2024-01-30 02:22:23,2024-01-30 02:30:19,Kamieńskiego,Żmigrodzka / Marino,8
214501747,602032,2024-01-30 02:44:35,2024-01-30 02:53:54,Drobnera / Plac Bema,Jedności Narodowej / Wyszyńskiego,9
214501760,603189,2024-01-30 02:47:59,2024-01-30 02:48:39,Nowowiejska / Wyszyńskiego,Nowowiejska / Wyszyńskiego,1
214501761,603702,2024-01-30 02:48:08,2024-01-30 02:50:05,Nowowiejska / Wyszyńskiego,Nowowiejska / Wyszyńskiego,2
214501762,602030,2024-01-30 02:48:23,2024-01-30 03:01:06,Nowowiejska / Wyszyńskiego,Plac Świętego Macieja / Trzebnicka,13
214501765,602115,2024-01-30 02:50:29,2024-01-30 03:01:09,Nowowiejska / Wyszyńskiego,Plac Świętego Macieja / Trzebnicka,11
214501766,603525,2024-01-30 02:50:34,2024-01-30 03:02:12,Rynek,Dworzec Główny ,12
214501769,603477,2024-01-30 02:50:45,2024-01-30 03:01:20,Nowowiejska / Wyszyńskiego,Plac Świętego Macieja / Trzebnicka,11
214501786,603709,2024-01-30 02:57:28,2024-01-30 03:05:28,Powstańcow Śląskich / Aleja Hallera,Aleja Hallera / Mielecka,8
214501804,602115,2024-01-30 03:04:56,2024-01-30 03:11:57,Plac Świętego Macieja / Trzebnicka,Żeromskiego / Daszyńskiego,7
214501805,602030,2024-01-30 03:05:04,2024-01-30 03:11:51,Plac Świętego Macieja / Trzebnicka,Żeromskiego / Daszyńskiego,7
214501810,603607,2024-01-30 03:06:02,2024-01-30 03:12:24,Aleja Hallera / Mielecka,Hallera / Odkrywców,6
214501815,603882,2024-01-30 03:08:57,2024-01-30 03:16:26,Żmigrodzka / Marino,Bałtycka / Żmigrodzka,7
214501840,603264,2024-01-30 03:17:19,2024-01-30 03:26:06,Bałtycka / Żmigrodzka,Kraszewskiego / Trzebnicka,9
214501847,603358,2024-01-30 03:19:21,2024-01-30 03:23:12,Żmigrodzka / Broniewskiego,Kasprowicza / Syrokomli,4
214501879,602983,2024-01-30 03:31:35,2024-01-30 03:39:57,Lotnicza / Bajana,Legnicka / Wejherowska,8
214501900,604563,2024-01-30 03:39:02,2024-01-30 03:46:59,Dyrekcyjna / Borowska (Wroclavia),Nyska / Jesionowa,8
214501908,602370,2024-01-30 03:42:34,2024-01-30 03:57:20,Pereca / Grabiszyńska,Bardzka / Piękna,15
214501957,602280,2024-01-30 03:55:38,2024-01-30 04:11:55,Promenady Wrocławskie,Lekarska/Żmigrodzka,16
214501961,602961,2024-01-30 03:57:08,2024-01-30 04:26:10,Opolska / pętla tramwajowa,Bardzka / Piękna,29
214501962,602582,2024-01-30 03:57:39,2024-01-30 04:19:01,Opolska / pętla tramwajowa,Bardzka / Piękna,21
214501973,603516,2024-01-30 04:00:30,2024-01-30 04:12:36,Aleja Kromera,Żmigrodzka / Broniewskiego,12
214501980,602317,2024-01-30 04:02:31,2024-01-30 04:15:56,Szewska / Kazimierza Wielkiego ,Szewska / Kazimierza Wielkiego ,13
214501987,603673,2024-01-30 04:04:32,2024-01-30 04:12:15,Ślężna / Kamienna (Uniw. Ekonomiczny),Powstańców Śląskich/Orla,8
214502005,603318,2024-01-30 04:11:34,2024-01-30 04:45:31,Opolska / Siemianowicka,"Paprotna / Obornicka, zajezdnia MPK",34
214502006,652002,2024-01-30 04:11:40,2024-01-30 04:31:39,Tarnogajska / Klimasa,Grota-Roweckiego / Parafialna,20
214502025,602481,2024-01-30 04:18:14,2024-01-30 04:44:37,Skarbowców / Wietrzna,Aleja Bielany,26
214502045,603006,2024-01-30 04:25:52,2024-01-30 04:32:50,Kutrzeby / Hubala,al. Karkonoska / Jeździecka,7
214502058,602089,2024-01-30 04:28:52,2024-01-30 04:33:37,Gliniana / Gajowa,Nyska / Jesionowa,5
214502059,602244,2024-01-30 04:29:14,2024-01-30 04:40:37,Aleja Kromera,Żmigrodzka / Broniewskiego,11
214502065,604566,2024-01-30 04:33:03,2024-01-30 04:47:47,Konduktorska,Mościckiego (stacja kolejowa),15
214502082,602751,2024-01-30 04:37:12,2024-01-30 04:41:04,Zwycięska / Ołtaszyńska,Wysoka Nastrojowa,4
214502087,603133,2024-01-30 04:39:07,2024-01-30 04:48:20,Szczęśliwa (Sky Tower),Ślężna / Aleja Wiśniowa,9
214502095,602745,2024-01-30 04:41:33,2024-01-30 04:47:31,Waniliowa / Cynamonowa,Księgarska / Dekarska / Zduńska,6
214502113,603057,2024-01-30 04:47:36,2024-01-30 04:51:35,Piaskowa / św. Ducha,Poniatowskiego / Oleśnicka,4
214502124,602949,2024-01-30 04:50:03,2024-01-30 04:50:33,Grabiszyńska / Stalowa,Grabiszyńska / Stalowa,1
214502127,602131,2024-01-30 04:50:20,2024-01-30 04:56:27,Żelazna / Pereca,Aleja Hallera / Mielecka,6
214502130,603444,2024-01-30 04:50:49,2024-01-30 05:08:04,Grabiszyńska / Stalowa,Powstańcow Śląskich / Aleja Hallera,17
214502162,603394,2024-01-30 04:58:36,2024-01-30 05:06:25,Kutrzeby / Hubala,al. Karkonoska / Jeździecka,8
214502166,602935,2024-01-30 04:59:09,2024-01-30 05:09:07,Kazimierza Wielkiego (Helios),Dyrekcyjna / Borowska (Wroclavia),10
214502179,602222,2024-01-30 05:01:20,2024-01-30 05:01:42,Kwidzyńska pętla,Kwidzyńska pętla,0
214502185,604459,2024-01-30 05:02:35,2024-01-30 05:10:35,Kwidzyńska pętla,3M,8
214502240,603002,2024-01-30 05:12:16,2024-01-30 05:18:49,Zwycięska / Agrestowa,al. Karkonoska / Jeździecka,7
