UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
213384927,602340,2024-01-13 23:34:07,2024-01-14 00:31:29,Wróblewskiego (Teki),Strachocińska / Wieśniacza,57
213385259,602914,2024-01-13 23:44:47,2024-01-14 00:02:12,Łukasiewicza / Smoluchowskiego (PWr),Olszewskiego / Spółdzielcza,17
213385436,602583,2024-01-13 23:50:07,2024-01-14 00:11:37,Jagodzińska / Buforowa,"Dworzec Główny, południe",22
213385546,602265,2024-01-13 23:54:30,2024-01-14 00:01:39,Norwida / Wyspiańskiego (PWr),Wyszyńskiego / Szczytnicka,7
213385581,602604,2024-01-13 23:55:28,2024-01-14 00:01:43,pl. Powstańców Wielkopolskich,Żeromskiego / Kluczborska,6
213385591,604387,2024-01-13 23:55:43,2024-01-14 00:14:06,Dworzec Główny ,Gazowa / Międzyleska,18
213385844,603965,2024-01-14 00:04:39,2024-01-14 00:37:34,Lotnicza / Na Ostatnim Groszu,Poza stacją,33
213385845,603755,2024-01-14 00:04:39,2024-01-14 00:15:55,Bezpieczna / Obornicka,Plac Świętego Macieja / Trzebnicka,11
213385887,603290,2024-01-14 00:05:54,2024-01-14 00:13:39,Berenta / Kasprowicza,Aleja Kromera,8
213385936,604320,2024-01-14 00:08:01,2024-01-14 00:15:47,Poza stacją,Poza stacją,8
213385960,603562,2024-01-14 00:08:44,2024-01-14 00:11:08,Komandorska / Sanocka,Komandorska / Kamienna,2
213385969,603394,2024-01-14 00:09:11,2024-01-14 00:09:49,Aleja Bielany,Aleja Bielany,1
213385974,602704,2024-01-14 00:09:28,2024-01-14 00:14:40,Plac Dominikański (Galeria Dominikańska),Traugutta / Pułaskiego,5
213385983,604442,2024-01-14 00:09:48,2024-01-14 00:14:51,Grabiszyńska / Magazynierska (Corte Verona),Pereca / Grabiszyńska,5
213386002,604060,2024-01-14 00:10:23,2024-01-14 00:26:30,Powstańców Śląskich/Orla,al. Armii Krajowej / Borowska,16
213386020,602370,2024-01-14 00:11:16,2024-01-14 00:36:45,Piaskowa / św. Ducha,al. Kochanowskiego / Kopernika,25
213386030,602471,2024-01-14 00:11:37,2024-01-14 00:19:21,Powstańców Śląskich (Arkady Wrocławskie),Zaporoska / Wielka / Krucza,8
213386054,602339,2024-01-14 00:12:37,2024-01-14 00:25:48,Powstańców Śląskich (Arkady Wrocławskie),Bardzka / Piękna,13
213386119,602428,2024-01-14 00:15:27,2024-01-14 00:33:47,pl. Orląt Lwowskich,Nowowiejska / Wyszyńskiego,18
213386183,603755,2024-01-14 00:18:23,2024-01-14 00:33:36,Plac Świętego Macieja / Trzebnicka,Dyrekcyjna / Borowska (Wroclavia),15
213386512,602176,2024-01-14 00:31:03,2024-01-14 00:51:13,Legnicka (Park Magnolia),Dworzec Główny ,20
213386566,602744,2024-01-14 00:33:29,2024-01-14 00:50:17,Traugutta / Kościuszki,Plac Grunwaldzki (DS Ołówek),17
