UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
242186233,603115,2024-07-26 19:41:13,2024-07-29 19:57:34,Gazowa / Międzyleska,Zaporoska / Wielka / Krucza,4336
242424537,602602,2024-07-28 11:11:41,2024-07-29 20:48:46,al. Poprzeczna / stacja kolejowa,Poza stacją,2017
242471087,602491,2024-07-28 16:36:58,2024-07-29 07:14:13,Żmigrodzka / Broniewskiego,Poza stacją,877
242527433,603057,2024-07-28 21:23:35,2024-07-29 06:52:24,Nowowiejska / Górnickiego,Nowowiejska / Górnickiego,569
242529390,604663,2024-07-28 21:36:00,2024-07-29 10:25:42,Wyszyńskiego / Szczytnicka,Poza stacją,770
242542168,602399,2024-07-28 23:32:29,2024-07-29 00:00:01,"Dworzec Główny, południe",Buforowa - Vivaldiego,28
242543134,602772,2024-07-28 23:45:28,2024-07-29 00:03:37,Plac Powstańców Śląskich,Plac Świętego Macieja / Trzebnicka,18
242543181,604582,2024-07-28 23:46:19,2024-07-29 00:05:02,Kamienna / Borowska (Aquapark),Konduktorska,19
242543403,602943,2024-07-28 23:49:24,2024-07-29 00:02:18,Dworzec Główny ,Grabiszyńska / Stalowa,13
242543438,602668,2024-07-28 23:49:48,2024-07-29 00:03:17,Dworzec Główny ,Grochowa / Jemiołowa,13
242543448,604029,2024-07-28 23:49:58,2024-07-29 00:00:59,Legnicka / Wejherowska,Poza stacją,11
242543513,602010,2024-07-28 23:50:54,2024-07-29 00:03:30,al. Armii Krajowej / Bardzka,Świeradowska (Ferio Gaj ),13
242543644,652008,2024-07-28 23:52:36,2024-07-29 00:01:40,pl. Orląt Lwowskich,Robotnicza / Fabryczna,9
242543677,602232,2024-07-28 23:53:04,2024-07-29 00:12:08,Kościuszki / Pułaskiego,Gnieźnieńska / Długa,19
242543678,604181,2024-07-28 23:53:04,2024-07-29 00:12:16,Skarbowców / Wietrzna,Poza stacją,19
242543722,603542,2024-07-28 23:53:38,2024-07-29 00:05:48,Rondo Reagana,Sienkiewicza / Wyszyńskiego,12
242543748,602575,2024-07-28 23:54:04,2024-07-29 00:09:13,Śrubowa / Strzegomska,Zaporoska / Gajowicka,15
242543809,603411,2024-07-28 23:54:57,2024-07-29 00:00:22,Drobnera / Plac Bema,Nowowiejska / Jedności Narodowej,5
242543920,604301,2024-07-28 23:56:26,2024-07-29 00:03:00,"Dworzec Główny, południe",Nyska / Jesionowa,7
242544117,602901,2024-07-28 23:59:31,2024-07-29 00:34:14,Plac Grunwaldzki / Polaka,Plac Uniwersytecki (UWr),35
242544146,602201,2024-07-29 00:00:12,2024-07-29 00:06:24,Aleja Hallera / Mielecka,Hallera / Odkrywców,6
242544174,602016,2024-07-29 00:00:55,2024-07-29 00:11:50,Wróblewskiego (ZOO),Olszewskiego / Spółdzielcza,11
