UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
260918696,602990,2024-11-18 17:25:04,2024-12-01 13:55:46,Kamienna / Borowska (Aquapark),Poza stacją,18511
262319861,603262,2024-11-30 21:51:47,2024-12-01 01:08:21,Kazimierza Wielkiego (Helios),Poza stacją,197
262320679,604007,2024-11-30 22:01:47,2024-12-01 07:34:23,Plac Jana Pawła II (Akademia Muzyczna),Żelazna / Pereca,573
262323106,604650,2024-11-30 22:33:59,2024-12-01 00:41:43,Rynek,Plac Kościuszki (Renoma),128
262327394,603903,2024-11-30 23:35:19,2024-12-01 00:30:32,Drobnera / Dubois,Poza stacją,55
262327978,602938,2024-11-30 23:44:03,2024-12-01 00:01:05,Szewska / Kazimierza Wielkiego ,Poza stacją,17
262328217,603320,2024-11-30 23:47:29,2024-12-01 00:02:08,Poza stacją,Poza stacją,15
262328448,603447,2024-11-30 23:50:54,2024-12-01 00:00:03,Żmigrodzka / Broniewskiego,Poza stacją,9
262328626,603502,2024-11-30 23:53:25,2024-12-01 00:04:01,Poza stacją,Poza stacją,11
262328816,604483,2024-11-30 23:55:56,2024-12-01 00:05:58,Piaskowa / św. Ducha,Promenady Wrocławskie,10
262328853,602842,2024-11-30 23:56:26,2024-12-01 00:07:28,Plac Dominikański (Galeria Dominikańska),Poza stacją,11
262328903,604264,2024-11-30 23:57:13,2024-12-01 00:08:02,pl. Orląt Lwowskich,Poza stacją,11
262328911,603758,2024-11-30 23:57:19,2024-12-01 00:07:34,Plac Dominikański (Galeria Dominikańska),Poza stacją,10
262328964,603556,2024-11-30 23:57:46,2024-12-01 00:03:06,Czekoladowa / Wałbrzyska,Poza stacją,5
262329055,603754,2024-11-30 23:59:23,2024-12-01 00:07:18,Plac Kościuszki (Renoma),Poza stacją,8
262329067,603227,2024-11-30 23:59:35,2024-12-01 00:07:27,Plac Kościuszki (Renoma),Poza stacją,8
