UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
258460723,602838,2024-10-30 19:27:43,2024-11-06 07:39:52,al. Armii Krajowej / Bardzka,Poza stacją,9372
259235367,603719,2024-11-05 14:52:44,2024-11-06 10:48:22,"Dworzec Główny, południe",Jerzmanowska,1196
259235760,602600,2024-11-05 14:54:59,2024-11-06 10:41:39,"Dworzec Główny, południe",Poza stacją,1187
259276749,604023,2024-11-05 18:06:16,2024-11-06 12:33:51,Pilczycka / Koszykarska,Maślicka / Brodnicka,1108
259288821,603426,2024-11-05 19:08:45,2024-11-06 15:51:25,Świeradowska (Ferio Gaj ),Gazowa / Międzyleska,1243
259314233,604576,2024-11-05 23:00:05,2024-11-06 00:35:02,Kołłątaja / Podwale,Kołłątaja / Podwale,95
259316824,604211,2024-11-05 23:47:38,2024-11-06 00:04:34,Legnicka / Młodych Techników,Dyrekcyjna / Borowska (Wroclavia),17
259317130,603792,2024-11-05 23:55:23,2024-11-06 00:06:40,Joliot-Curie (Uwr),Kościuszki / Pułaskiego,11
259317271,604203,2024-11-05 23:58:56,2024-11-06 00:00:07,Hubska / Prudnicka,Hubska / Prudnicka,1
259317319,602832,2024-11-06 00:00:23,2024-11-06 00:16:40,Hubska / Prudnicka,Tarnogajska / Klimasa,16
259317323,604495,2024-11-06 00:00:33,2024-11-06 00:10:53,Pilczycka / Kozanowska,Popowicka / Rysia,10
259317359,603129,2024-11-06 00:02:01,2024-11-06 00:35:56,Krzycka / Aleja Karkonoska (Park Południowy),Wałbrzyska - pętla tramwajowa,34
259317437,604163,2024-11-06 00:05:08,2024-11-06 00:14:33,Młodych Techników,Popowicka / Niedźwiedzia,9
259317439,603844,2024-11-06 00:05:18,2024-11-06 00:19:49,Centrum Handlowe Auchan Bielany,Poza stacją,15
259317452,603907,2024-11-06 00:06:10,2024-11-06 00:06:38,Bezpieczna / Obornicka,Bezpieczna / Obornicka,0
259317500,602926,2024-11-06 00:07:40,2024-11-06 00:22:26,Legnicka / Młodych Techników,Wyszyńskiego / Szczytnicka,15
259317501,602238,2024-11-06 00:07:41,2024-11-06 00:24:17,Bezpieczna / Obornicka,Pilczycka / Koszykarska,17
259317527,604156,2024-11-06 00:08:52,2024-11-06 00:24:44,Dworzec Główny ,Świeradowska (Ferio Gaj ),16
259317639,603250,2024-11-06 00:12:47,2024-11-06 00:20:10,Plac Uniwersytecki (UWr),Drobnera / Plac Bema,7
259317647,603525,2024-11-06 00:13:00,2024-11-06 00:13:52,Plac Grunwaldzki / Polaka,Plac Grunwaldzki / Polaka,1
259317694,603045,2024-11-06 00:14:18,2024-11-06 00:20:57,Plac Grunwaldzki / Polaka,Traugutta / Pułaskiego,7
259317710,603363,2024-11-06 00:14:45,2024-11-06 00:19:22,Czekoladowa / Wałbrzyska,Wałbrzyska - pętla tramwajowa,5
259317732,602307,2024-11-06 00:15:28,2024-11-06 00:15:40,Dworzec Główny ,Dworzec Główny ,0
259317747,603940,2024-11-06 00:15:59,2024-11-06 00:25:37,Dworzec Główny ,Nyska / Piękna,10
259317794,602832,2024-11-06 00:17:36,2024-11-06 00:25:38,Tarnogajska / Klimasa,Hubska / Prudnicka,8
259317796,602733,2024-11-06 00:17:36,2024-11-06 00:21:26,Zwycięska / Agrestowa,Poza stacją,4
259317833,604054,2024-11-06 00:18:52,2024-11-06 00:23:56,Jedności Narodowej / Wyszyńskiego,Nowowiejska / Górnickiego,5
259317855,602588,2024-11-06 00:19:39,2024-11-06 00:23:48,Wałbrzyska - pętla tramwajowa,Skarbowców / Wietrzna,4
259317904,602675,2024-11-06 00:21:42,2024-11-06 00:35:37,Krzywoustego / Korona,Poza stacją,14
259317933,603358,2024-11-06 00:22:49,2024-11-06 00:27:07,Poza stacją,Żeromskiego / Daszyńskiego,4
259318014,602238,2024-11-06 00:26:34,2024-11-06 00:41:51,Pilczycka / Koszykarska,Stabłowicka / Główna ,15
259318048,603545,2024-11-06 00:28:13,2024-11-06 00:44:52,Plac Legionów,Grabiszyńska / Aleja Hallera,17
259318229,603409,2024-11-06 00:36:06,2024-11-06 00:40:39,Mińska / Stanisławowska,Graniczna / Strzegomska,5
259318262,602751,2024-11-06 00:37:24,2024-11-06 00:43:45,"Dworzec Główny, południe",Hubska / Prudnicka,6
259318341,603217,2024-11-06 00:40:45,2024-11-06 00:50:25,"Dworzec Główny, południe",al. Armii Krajowej / Borowska,10
259318379,602373,2024-11-06 00:42:33,2024-11-06 00:57:04,Rynek,Sienkiewicza / Piastowska,15
259318421,602867,2024-11-06 00:44:36,2024-11-06 00:52:32,Plac Powstańców Warszawy (Muzeum Narodowe),Kościuszki / Pułaskiego,8
259318503,603108,2024-11-06 00:48:18,2024-11-06 01:13:22,Zaporoska / Wielka / Krucza,Zaporoska / Grabiszyńska,25
259318531,604143,2024-11-06 00:49:27,2024-11-06 01:13:29,Zaporoska / Wielka / Krucza,Zaporoska / Grabiszyńska,24
259318536,602119,2024-11-06 00:49:41,2024-11-06 01:13:27,Zaporoska / Wielka / Krucza,Zaporoska / Grabiszyńska,24
259318542,603921,2024-11-06 00:50:04,2024-11-06 00:58:26,Kościuszki / Komuny Paryskiej / Zgodna,Hubska / Prudnicka,8
259318545,603035,2024-11-06 00:50:16,2024-11-06 00:55:55,Nowowiejska / Jedności Narodowej,pl. Powstańców Wielkopolskich,6
259318578,603715,2024-11-06 00:51:41,2024-11-06 00:51:54,Sienkiewicza / Wyszyńskiego,Sienkiewicza / Wyszyńskiego,0
259318580,603409,2024-11-06 00:51:44,2024-11-06 00:59:41,Graniczna / Strzegomska,Mińska / Stanisławowska,8
259318582,603928,2024-11-06 00:51:46,2024-11-06 01:25:47,Zaporoska / Wielka / Krucza,Zaporoska / Wielka / Krucza,34
259318620,603715,2024-11-06 00:54:12,2024-11-06 00:57:07,Sienkiewicza / Wyszyńskiego,Wyszyńskiego / Szczytnicka,3
259318663,604544,2024-11-06 00:57:26,2024-11-06 01:08:54,Poza stacją,Jagodzińska / Buforowa,11
259318669,602926,2024-11-06 00:57:45,2024-11-06 01:02:44,Wyszyńskiego / Szczytnicka,Traugutta / Pułaskiego,5
259318805,602363,2024-11-06 01:05:34,2024-11-06 01:20:11,Dyrekcyjna / Borowska (Wroclavia),Grabiszyńska / Stalowa,15
259318908,652054,2024-11-06 01:11:13,2024-11-06 01:25:18,Komandorska / Kamienna,Traugutta / Kościuszki,14
259318923,602959,2024-11-06 01:12:09,2024-11-06 01:12:28,Grabiszyńska / Aleja Hallera,Grabiszyńska / Aleja Hallera,0
259318931,603545,2024-11-06 01:12:37,2024-11-06 01:20:09,Grabiszyńska / Aleja Hallera,Pereca / Grabiszyńska,8
259318960,604506,2024-11-06 01:14:35,2024-11-06 01:27:11,Traugutta / Pułaskiego,Jagiełły / Dmowskiego ,13
259318997,604143,2024-11-06 01:17:11,2024-11-06 01:17:27,Zaporoska / Grabiszyńska,Zaporoska / Grabiszyńska,0
259318999,602119,2024-11-06 01:17:30,2024-11-06 01:17:57,Zaporoska / Grabiszyńska,Zaporoska / Grabiszyńska,0
259319031,604143,2024-11-06 01:19:35,2024-11-06 01:26:10,Zaporoska / Grabiszyńska,Zaporoska / Wielka / Krucza,7
259319045,603108,2024-11-06 01:20:19,2024-11-06 01:29:02,Zaporoska / Grabiszyńska,Zaporoska / Gajowicka,9
