UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
246351459,602707,2024-08-18 17:26:30,2024-09-02 15:06:26,Drobnera / Plac Bema,Drobnera / Plac Bema,21460
247470534,604560,2024-08-24 20:33:58,2024-09-02 15:07:04,Leśnica - pętla tramwajowa,Leśnica - pętla tramwajowa,12633
247534695,602898,2024-08-25 11:06:00,2024-09-02 15:06:49,Grota-Roweckiego/Iwaszkiewicza,Poza stacją,11761
247791978,603384,2024-08-26 18:54:55,2024-09-02 16:08:50,Sienkiewicza / Wyszyńskiego,Sienkiewicza / Wyszyńskiego,9914
247837029,603144,2024-08-26 23:11:15,2024-09-02 15:07:24,Stacyjna (Dworzec Mikołajów),Poza stacją,9596
248432469,602096,2024-08-29 21:11:13,2024-09-02 15:06:33,Bacciarellego / pętla autobusowa,Bacciarellego / pętla autobusowa,5395
248515979,603321,2024-08-30 12:45:27,2024-09-02 15:07:17,Robotnicza / Fabryczna,Robotnicza / Fabryczna,4462
248675835,604301,2024-08-31 05:47:04,2024-09-02 15:07:11,Poniatowskiego / Oleśnicka,Poniatowskiego / Oleśnicka,3440
248685559,603419,2024-08-31 09:10:21,2024-09-02 15:07:29,Świeradowska (Ferio Gaj ),Świeradowska (Ferio Gaj ),3237
248720715,603378,2024-08-31 13:13:45,2024-09-02 08:39:49,Dworzec Główny ,Poza stacją,2606
248949294,603241,2024-09-01 17:09:08,2024-09-02 15:06:58,Legnicka (Park Magnolia),Poza stacją,1318
248961018,602237,2024-09-01 17:59:37,2024-09-02 15:07:36,"Wrocław Stadion, stacja kolejowa","Wrocław Stadion, stacja kolejowa",1268
248963517,603452,2024-09-01 18:10:21,2024-09-02 15:06:41,Grabiszyńska / Magazynierska (Corte Verona),Grabiszyńska / Magazynierska (Corte Verona),1256
249007226,603733,2024-09-01 21:48:06,2024-09-02 11:17:50,Ślężna / Kamienna (Uniw. Ekonomiczny),Poza stacją,810
249008142,652101,2024-09-01 21:55:50,2024-09-02 00:55:16,Plac Powstańców Śląskich,Komandorska / Sanocka,179
249016312,603514,2024-09-01 23:22:31,2024-09-02 03:35:57,Bezpieczna / Obornicka,Promenady Wrocławskie,253
249016400,602809,2024-09-01 23:23:54,2024-09-02 00:01:47,Konduktorska,Stacyjna (Dworzec Mikołajów),38
249017366,602480,2024-09-01 23:38:26,2024-09-02 00:05:09,Rondo Reagana,Grabiszyńska / Magazynierska (Corte Verona),27
249017541,604037,2024-09-01 23:41:12,2024-09-02 00:03:55,Na Ostatnim Groszu,Nowowiejska / Wyszyńskiego,23
249017903,602550,2024-09-01 23:46:44,2024-09-02 00:03:53,Legnicka / Młodych Techników,Dworzec Główny ,17
249017932,603858,2024-09-01 23:47:17,2024-09-02 00:08:14,Kościuszki / Pułaskiego,Gnieźnieńska / Długa,21
249018082,602377,2024-09-01 23:49:59,2024-09-02 00:07:42,Grabiszyńska / Stalowa,Plac Jana Pawła II (Akademia Muzyczna),18
249018095,602183,2024-09-01 23:50:10,2024-09-02 00:07:47,Grabiszyńska / Stalowa,Plac Jana Pawła II (Akademia Muzyczna),18
249018123,652113,2024-09-01 23:50:38,2024-09-02 00:01:57,Piaskowa / św. Ducha,Sienkiewicza / Piastowska,11
249018138,602830,2024-09-01 23:51:00,2024-09-02 00:07:21,Żmigrodzka / Broniewskiego,Kozanowska Pilczyce,16
249018155,603356,2024-09-01 23:51:15,2024-09-02 00:08:37,Wita Stwosza / Szewska,Na Grobli (PWr - Geocentrum),17
249018246,603756,2024-09-01 23:52:45,2024-09-02 00:07:51,Grabiszyńska / Stalowa,Plac Jana Pawła II (Akademia Muzyczna),15
249018305,603991,2024-09-01 23:53:35,2024-09-02 00:06:05,Graniczna / Strzegomska,Graniczna / Strzegomska,13
249018326,602267,2024-09-01 23:53:49,2024-09-02 00:05:58,Graniczna / Strzegomska,Graniczna / Strzegomska,12
249018357,603203,2024-09-01 23:54:26,2024-09-02 00:01:54,Grochowa / Jemiołowa,Powstańcow Śląskich / Aleja Hallera,7
249018419,602906,2024-09-01 23:55:28,2024-09-02 00:15:46,Krzycka / Aleja Karkonoska (Park Południowy),Zwycięska / Agrestowa,20
249018483,603326,2024-09-01 23:56:27,2024-09-02 00:12:04,Piaskowa / św. Ducha,Aleja Kromera,16
249018489,652006,2024-09-01 23:56:33,2024-09-02 00:14:11,Legnicka / Zachodnia ,Drzewieckiego / Dedala,18
249018510,603289,2024-09-01 23:56:54,2024-09-02 00:08:24,Kazimierza Wielkiego (Helios),Poniatowskiego / Oleśnicka,12
249018541,602671,2024-09-01 23:57:31,2024-09-02 00:01:51,Plac Strzegomski / Poznańska,Legnicka / Zachodnia ,4
249018549,603927,2024-09-01 23:57:37,2024-09-02 00:05:13,Poleska / Litewska,Poza stacją,8
249018575,652051,2024-09-01 23:58:02,2024-09-02 00:01:32,Bystrzycka / Idzikowskiego,Lotnicza / Metalowców,4
249018622,602789,2024-09-01 23:58:53,2024-09-02 00:14:56,al. Kochanowskiego / Śniadeckich ,Dworzec Główny ,16
249018683,603242,2024-09-02 00:00:13,2024-09-02 00:05:14,Tarnogajska / Klimasa,al. Armii Krajowej / Bardzka,5
249018688,602633,2024-09-02 00:00:18,2024-09-02 00:09:38,Rondo Reagana,al. Kochanowskiego / Kopernika,9
249018694,603491,2024-09-02 00:00:28,2024-09-02 00:09:40,Rondo Reagana,al. Kochanowskiego / Kopernika,9
249018710,604120,2024-09-02 00:00:43,2024-09-02 00:19:13,Świeradowska (Ferio Gaj ),Zaporoska / Grabiszyńska,19
249018735,603951,2024-09-02 00:01:23,2024-09-02 00:08:53,Rondo Reagana,Plac Dominikański (Galeria Dominikańska),8
249018744,602173,2024-09-02 00:01:33,2024-09-02 00:02:02,Rynek,Rynek,0
249018768,602726,2024-09-02 00:02:21,2024-09-02 00:04:08,Rynek,Rynek,2
249018842,603946,2024-09-02 00:04:12,2024-09-02 00:07:06,Plac Jana Pawła II (Akademia Muzyczna),Kazimierza Wielkiego (Helios),3
249018847,602657,2024-09-02 00:04:17,2024-09-02 00:20:09,al. Armii Krajowej / Bardzka,Kościuszki / Komuny Paryskiej / Zgodna,16
249018862,602916,2024-09-02 00:04:38,2024-09-02 00:19:19,Plac Dominikański (Galeria Dominikańska),Plac Powstańców Warszawy (Muzeum Narodowe),15
249018881,602117,2024-09-02 00:05:01,2024-09-02 00:10:55,Bacciarellego / pętla autobusowa,Olszewskiego / Spółdzielcza,6
249018886,602571,2024-09-02 00:05:05,2024-09-02 00:29:41,Legnicka / Zachodnia ,Grabiszyńska / Stalowa,25
249018892,604175,2024-09-02 00:05:12,2024-09-02 00:11:40,Bacciarellego / pętla autobusowa,Olszewskiego / Spółdzielcza,6
249018932,602876,2024-09-02 00:06:00,2024-09-02 00:19:55,Żeromskiego / Kluczborska,Żmigrodzka / Broniewskiego,14
