UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
181818331,603998,2023-05-26 14:26:55,2024-02-27 13:49:14,Gorlicka/Stanety,Poza stacją,398902
216971454,602318,2024-02-26 17:26:28,2024-02-27 14:42:13,Kościuszki / Komuny Paryskiej / Zgodna,Robotnicza / Fabryczna,1276
217000635,602130,2024-02-26 23:45:43,2024-02-27 00:04:42,Plac Grunwaldzki (DS Ołówek),Kurkowa / Dubois,19
217000685,602913,2024-02-26 23:48:03,2024-02-27 00:28:02,Poza stacją,Nowowiejska / Wyszyńskiego,40
217000706,602918,2024-02-26 23:48:45,2024-02-27 00:00:56,"Dworzec Główny, południe",Świeradowska / Krynicka,12
217000763,602612,2024-02-26 23:51:18,2024-02-27 00:00:01,Wyszyńskiego / Szczytnicka,Plac Świętego Macieja / Trzebnicka,9
217000769,602925,2024-02-26 23:51:36,2024-02-27 00:07:17,Wyszyńskiego / Szczytnicka,Kazimierza Wielkiego (Helios),16
217000822,602869,2024-02-26 23:54:26,2024-02-27 00:03:03,Nowowiejska / Jedności Narodowej,Aleja Kromera,9
217000841,604154,2024-02-26 23:55:21,2024-02-27 00:17:05,pl. Orląt Lwowskich,Żernicka,22
217000877,602765,2024-02-26 23:56:58,2024-02-27 00:18:36,"Paprotna / Obornicka, zajezdnia MPK",Sienkiewicza / Wyszyńskiego,22
217000898,602430,2024-02-26 23:57:52,2024-02-27 00:13:35,Plac Uniwersytecki (UWr),Hubska / Prudnicka,16
217000993,602687,2024-02-27 00:03:22,2024-02-27 00:18:44,Nowowiejska / Jedności Narodowej,al. Brücknera / Kwidzyńska,15
217001003,604461,2024-02-27 00:04:03,2024-02-27 00:16:18,Promenady Wrocławskie,Promenady Wrocławskie,12
217001012,602790,2024-02-27 00:04:33,2024-02-27 00:15:31,Szczęśliwa (Sky Tower),Wita Stwosza / Szewska,11
217001056,602864,2024-02-27 00:06:30,2024-02-27 00:20:57,"Dworzec Główny, południe",Komandorska / Kamienna,14
217001085,603803,2024-02-27 00:08:15,2024-02-27 00:22:37,Grochowa / Jemiołowa,al. Armii Krajowej / Borowska,14
217001089,603643,2024-02-27 00:08:22,2024-02-27 00:12:20,Szczęśliwa (Sky Tower),Zaporoska / Gajowicka,4
217001148,602381,2024-02-27 00:12:08,2024-02-27 00:40:16,Promenady Wrocławskie,Waniliowa / Cynamonowa,28
217001158,604093,2024-02-27 00:12:46,2024-02-27 00:18:41,Poniatowskiego / Oleśnicka,Sienkiewicza / Wyszyńskiego,6
217001166,602067,2024-02-27 00:13:09,2024-02-27 00:20:57,Kazimierza Wielkiego (Helios),Plac Strzegomski / Poznańska,8
217001214,603328,2024-02-27 00:16:07,2024-02-27 00:29:21,.RELOKACYJNA,Opolska / pętla tramwajowa,13
217001251,602464,2024-02-27 00:18:27,2024-02-27 00:23:23,Przyjaźni / Karkonoska,Wałbrzyska - pętla tramwajowa,5
217001282,602270,2024-02-27 00:20:54,2024-02-27 00:31:23,"Dworzec Główny, południe",Hubska / Prudnicka,10
217001343,602227,2024-02-27 00:26:08,2024-02-27 00:53:34,Kołłątaja / Podwale,Kutrzeby / Hubala,27
217001388,604127,2024-02-27 00:28:37,2024-02-27 00:42:05,Rynek,Sienkiewicza / Wyszyńskiego,13
217001415,602224,2024-02-27 00:30:47,2024-02-27 00:36:39,Plac Świętego Macieja / Trzebnicka,Promenady Wrocławskie,6
217001428,603196,2024-02-27 00:31:51,2024-02-27 00:32:30,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),1
217001447,604304,2024-02-27 00:32:55,2024-02-27 00:33:24,Piaskowa / św. Ducha,Piaskowa / św. Ducha,0
217001449,603580,2024-02-27 00:33:05,2024-02-27 00:43:45,Poza stacją,Wyszyńskiego / Szczytnicka,11
217001459,602370,2024-02-27 00:33:32,2024-02-27 00:36:14,Powstańców Śląskich/Orla,Krzycka / Aleja Karkonoska (Park Południowy),3
217001517,602370,2024-02-27 00:37:43,2024-02-27 00:45:09,Krzycka / Aleja Karkonoska (Park Południowy),Poza stacją,7
217001520,602430,2024-02-27 00:37:51,2024-02-27 00:57:38,Hubska / Prudnicka,Plac Jana Pawła II (Akademia Muzyczna),20
217001530,602256,2024-02-27 00:38:33,2024-02-27 00:49:06,"Dworzec Główny, południe",Nyska / Jesionowa,11
217001600,604281,2024-02-27 00:44:01,2024-02-27 00:55:52,Poza stacją,Poza stacją,12
217001609,602900,2024-02-27 00:44:38,2024-02-27 00:49:11,Ślężna / Kamienna (Uniw. Ekonomiczny),Plac Powstańców Śląskich,5
217001622,604143,2024-02-27 00:46:19,2024-02-27 01:08:31,Pereca / Grabiszyńska,Zaporoska / Gajowicka,22
217001644,603702,2024-02-27 00:48:10,2024-02-27 01:00:00,Rondo Reagana,Wróblewskiego (Teki),12
