UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
204807761,602292,2023-10-14 10:38:55,2024-03-09 14:49:51,Kołłątaja / Podwale,Poza stacją,211991
218309508,603539,2024-03-08 17:05:20,2024-03-09 11:57:01,Graniczna / Strzegomska,Strzegomska / Rogowska ,1132
218346805,602329,2024-03-08 22:13:36,2024-03-09 09:07:38,Żmigrodzka / Marino,Żmigrodzka / Broniewskiego,654
218353120,602948,2024-03-08 23:50:15,2024-03-09 00:06:31,Rondo Reagana,Wróblewskiego (Teki),16
218353178,603482,2024-03-08 23:51:11,2024-03-09 00:06:19,Plac Jana Pawła II (Akademia Muzyczna),"Dworzec Główny, południe",15
218353276,604110,2024-03-08 23:52:44,2024-03-09 00:04:37,Rondo Reagana,Nowowiejska / Wyszyńskiego,12
218353355,602335,2024-03-08 23:54:11,2024-03-09 00:03:42,Plac Dominikański (Galeria Dominikańska),"Dworzec Główny, południe",10
218353370,603640,2024-03-08 23:54:22,2024-03-09 00:02:54,Aleja Kromera,Jedności Narodowej / Wyszyńskiego,9
218353397,603492,2024-03-08 23:54:53,2024-03-09 00:13:19,Rondo Reagana,pl. Orląt Lwowskich,18
218353427,602243,2024-03-08 23:55:29,2024-03-09 00:03:19,Aleja Kromera,Jedności Narodowej / Wyszyńskiego,8
218353448,603762,2024-03-08 23:55:44,2024-03-09 00:09:23,Ślężna / Kamienna (Uniw. Ekonomiczny),Piławska,14
218353495,604475,2024-03-08 23:56:27,2024-03-09 00:05:57,Kamienna / Borowska (Aquapark),Nyska / Piękna,10
218353555,602194,2024-03-08 23:57:28,2024-03-09 00:15:58,Legnicka / Wejherowska,Legnicka (Park Magnolia),19
218353556,603201,2024-03-08 23:57:29,2024-03-09 00:15:47,Legnicka / Wejherowska,Legnicka (Park Magnolia),18
218353570,603001,2024-03-08 23:57:38,2024-03-09 00:15:56,Legnicka / Wejherowska,Legnicka (Park Magnolia),18
218353571,602553,2024-03-08 23:57:39,2024-03-09 00:04:37,Poniatowskiego / Oleśnicka,Sienkiewicza / Wyszyńskiego,7
218353591,604663,2024-03-08 23:57:59,2024-03-09 00:07:22,Dworzec Główny ,Nyska / Jesionowa,9
