UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
245264167,602319,2024-08-12 17:44:17,2024-08-13 14:14:33,Aleja Bielany,Centrum Handlowe Auchan Bielany,1230
245300043,604552,2024-08-12 19:58:18,2024-08-13 18:26:00,Traugutta / Kościuszki,Poza stacją,1348
245315351,602258,2024-08-12 21:08:12,2024-08-13 01:05:15,Okulickiego,Krzywoustego - Rynek Psie Pole,237
245317113,602666,2024-08-12 21:17:49,2024-08-13 07:32:52,Fabryczna / Wagonowa,Strzegomska / Rogowska ,615
245318651,604369,2024-08-12 21:26:40,2024-08-13 12:27:26,Kazimierza Wielkiego (Helios),Poza stacją,901
245327841,604002,2024-08-12 22:26:09,2024-08-13 00:33:39,Grabiszyńska / Stalowa,Zaporoska / Grabiszyńska,128
245328315,603507,2024-08-12 22:30:12,2024-08-13 07:28:33,al. Karkonoska / Jeździecka,Wysoka Nastrojowa,538
245330296,603255,2024-08-12 22:46:58,2024-08-13 00:53:56,Aleja Kromera,Powstańców Śląskich/Orla,127
245330473,603640,2024-08-12 22:48:29,2024-08-13 00:01:20,Rogowska / Zemska,Rogowska / Zemska,73
245331426,603491,2024-08-12 22:57:29,2024-08-13 01:23:46,Legnicka / Wejherowska,Szewska / Kazimierza Wielkiego ,146
245331427,604280,2024-08-12 22:57:29,2024-08-13 01:23:48,Legnicka / Wejherowska,Szewska / Kazimierza Wielkiego ,146
245331591,602514,2024-08-12 22:59:13,2024-08-13 01:08:08,"Dworzec Główny, południe",Poza stacją,129
245335039,602693,2024-08-12 23:35:21,2024-08-13 00:08:18,Kamieńskiego / Jutrosińska,Legnicka / Zachodnia ,33
245335196,602289,2024-08-12 23:36:50,2024-08-13 00:07:33,Plac Grunwaldzki / Polaka,Zaporoska / Grabiszyńska,31
245335454,603011,2024-08-12 23:39:43,2024-08-13 00:44:27,Kościuszki / Komuny Paryskiej / Zgodna,Sienkiewicza / Piastowska,65
245335607,652068,2024-08-12 23:41:34,2024-08-13 00:08:29,Legnicka (Park Magnolia),Jagiełły / Dmowskiego ,27
245335690,602183,2024-08-12 23:42:31,2024-08-13 00:11:48,Poza stacją,Poza stacją,29
245335695,603049,2024-08-12 23:42:37,2024-08-13 00:11:40,Poza stacją,Poza stacją,29
245336026,602189,2024-08-12 23:46:39,2024-08-13 02:06:50,Bezpieczna/Jugosławiańska,Bałtycka / Żmigrodzka,140
245336028,604262,2024-08-12 23:46:43,2024-08-13 00:06:54,Na Ostatnim Groszu,pl. Orląt Lwowskich,20
245336142,603560,2024-08-12 23:48:08,2024-08-13 02:06:44,Bezpieczna/Jugosławiańska,Bałtycka / Żmigrodzka,139
245336173,602833,2024-08-12 23:48:25,2024-08-13 03:03:21,Kozanowska/Pałucka,Kozanowska/Pałucka,195
245336213,602675,2024-08-12 23:48:47,2024-08-13 03:03:18,Kozanowska/Pałucka,Kozanowska/Pałucka,195
245336232,603384,2024-08-12 23:49:02,2024-08-13 00:14:50,Aleja Hallera / Mielecka,Graniczna / Strzegomska,26
245336280,602140,2024-08-12 23:49:34,2024-08-13 00:02:41,Reymonta / Kleczkowska,Legnicka / Zachodnia ,13
245336301,603677,2024-08-12 23:49:51,2024-08-13 00:00:16,Buforowa - Vivaldiego,Konduktorska,10
245336328,603232,2024-08-12 23:50:14,2024-08-13 00:00:50,Buforowa - Vivaldiego,Konduktorska,11
245336341,602938,2024-08-12 23:50:23,2024-08-13 00:00:47,Buforowa - Vivaldiego,Konduktorska,10
245336393,603862,2024-08-12 23:50:55,2024-08-13 00:04:24,al. Kochanowskiego / Kopernika,Aleja Kromera,13
245336497,602532,2024-08-12 23:52:11,2024-08-13 00:00:00,Piaskowa / św. Ducha,Piaskowa / św. Ducha,8
245336528,604181,2024-08-12 23:52:39,2024-08-13 02:03:28,Kościuszki / Komuny Paryskiej / Zgodna,Rynek,131
245336645,603775,2024-08-12 23:54:27,2024-08-13 00:04:49,Rondo Reagana,Promenady Wrocławskie,10
245336661,603523,2024-08-12 23:54:43,2024-08-13 00:07:50,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,13
245336743,604261,2024-08-12 23:55:55,2024-08-13 00:19:43,Piaskowa / św. Ducha,Wyszyńskiego / Szczytnicka,24
245336772,602488,2024-08-12 23:56:21,2024-08-13 00:13:49,pl. Powstańców Wielkopolskich,Hubska / Prudnicka,17
245336823,602307,2024-08-12 23:57:12,2024-08-13 00:06:50,Kozanowska Pilczyce,Lotnicza / Bajana,10
245336828,602910,2024-08-12 23:57:13,2024-08-13 00:02:40,Krucza / Mielecka / Stalowa,Grabiszyńska / Stalowa,5
