UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
172531580,604396,2023-03-12 10:04:44,2024-05-27 14:48:03,Sienkiewicza / Piastowska,Sienkiewicza / Piastowska,636703
179310255,602400,2023-05-10 16:11:07,2024-05-27 12:10:42,Krzycka / Aleja Karkonoska (Park Południowy),Krzycka / Aleja Karkonoska (Park Południowy),551280
229473298,603522,2024-05-21 08:15:46,2024-05-27 10:36:21,Plac Legionów,.RELOKACYJNA,8781
229951523,604200,2024-05-23 17:41:49,2024-05-27 13:32:27,pl. Orląt Lwowskich,Poza stacją,5511
229962395,603545,2024-05-23 18:18:17,2024-05-27 11:52:15,Plac Uniwersytecki (UWr),Skarbowców / Wietrzna,5374
230019022,603663,2024-05-23 23:13:27,2024-05-27 14:14:08,Szczęśliwa (Sky Tower),Poza stacją,5221
230250513,604297,2024-05-25 11:39:19,2024-05-27 07:27:28,Mrągowska / Rolna,Poza stacją,2628
230449615,652002,2024-05-26 13:44:49,2024-05-27 17:43:35,Reymonta / Kleczkowska,Reymonta / Kleczkowska,1679
230491789,604094,2024-05-26 17:16:05,2024-05-27 13:28:58,Oporów (pętla tramwajowa),Oporów (pętla tramwajowa),1213
230493509,603054,2024-05-26 17:24:15,2024-05-27 07:36:21,Łukasiewicza / Smoluchowskiego (PWr),Łukasiewicza / Smoluchowskiego (PWr),852
230537135,604514,2024-05-26 20:46:04,2024-05-27 09:51:44,"Kosmonautów / Fieldorfa, szpital wojewódzki",Poza stacją,786
230539412,602693,2024-05-26 20:59:42,2024-05-27 00:58:03,Opolska / pętla tramwajowa,Bardzka / Piękna,238
230552117,603468,2024-05-26 22:51:05,2024-05-27 00:23:48,Piaskowa / św. Ducha,Kościuszki / Pułaskiego,93
230552209,602022,2024-05-26 22:51:57,2024-05-27 00:23:58,Piaskowa / św. Ducha,Kościuszki / Pułaskiego,92
230554023,602918,2024-05-26 23:13:51,2024-05-27 00:07:51,Poza stacją,Sienkiewicza / Wyszyńskiego,54
230554134,604159,2024-05-26 23:15:06,2024-05-27 00:03:25,Drobnera / Dubois,Poza stacją,48
230555567,604641,2024-05-26 23:31:53,2024-05-27 00:17:41,Kazimierza Wielkiego (Helios),Konduktorska,46
230556238,603587,2024-05-26 23:41:44,2024-05-27 00:17:35,Plac Dominikański (Galeria Dominikańska),Konduktorska,36
230556536,652060,2024-05-26 23:46:16,2024-05-27 00:00:46,Lotnicza / Bajana,Popowicka / Rysia,15
230556706,652070,2024-05-26 23:49:06,2024-05-27 00:07:35,Plac Legionów,Strzegomska / Rogowska ,18
230556773,602383,2024-05-26 23:50:05,2024-05-27 00:03:02,Piaskowa / św. Ducha,Szczęśliwa (Sky Tower),13
230556790,603701,2024-05-26 23:50:22,2024-05-27 00:02:46,Dworzec Główny ,Kościuszki / Komuny Paryskiej / Zgodna,12
230556794,603072,2024-05-26 23:50:27,2024-05-27 00:03:12,Plac Dominikański (Galeria Dominikańska),Plac Strzegomski / Poznańska,13
230556809,602672,2024-05-26 23:50:43,2024-05-27 00:02:33,Dworzec Główny ,Kościuszki / Komuny Paryskiej / Zgodna,12
230556886,602780,2024-05-26 23:52:01,2024-05-27 00:06:54,Plac Jana Pawła II (Akademia Muzyczna),Traugutta / Pułaskiego,15
230556970,603965,2024-05-26 23:53:37,2024-05-27 01:12:49,Zaporoska / Gajowicka,Zaporoska / Grabiszyńska,79
230557064,602104,2024-05-26 23:55:01,2024-05-27 00:09:04,Norwida / Wyspiańskiego (PWr),pl. Orląt Lwowskich,14
230557094,603571,2024-05-26 23:55:36,2024-05-27 00:04:33,Norwida / Wyspiańskiego (PWr),Sienkiewicza / Wyszyńskiego,9
230557124,602132,2024-05-26 23:56:02,2024-05-27 00:03:25,Plac Strzegomski / Poznańska,Legnicka / Wejherowska,7
230557166,603458,2024-05-26 23:56:33,2024-05-27 00:02:05,Poza stacją,Fosa Miejska ,6
230557175,603350,2024-05-26 23:56:48,2024-05-27 00:11:16,Pereca / Grabiszyńska,Drobnera / Dubois,14
230557198,602190,2024-05-26 23:57:07,2024-05-27 00:10:07,Drobnera / Dubois,Nowowiejska / Górnickiego,13
230557294,602642,2024-05-26 23:58:35,2024-05-27 00:13:06,Kościuszki / Pułaskiego,Zaporoska / Grabiszyńska,15
230557369,603265,2024-05-26 23:59:46,2024-05-27 00:56:23,Powstańcow Śląskich / Aleja Hallera,Poza stacją,57
230557395,602328,2024-05-27 00:00:27,2024-05-27 00:06:03,Poza stacją,Wysoka Nastrojowa,6
230557413,602696,2024-05-27 00:00:56,2024-05-27 00:06:10,Poza stacją,Wysoka Nastrojowa,5
230557418,604019,2024-05-27 00:00:59,2024-05-27 00:09:31,Zaporoska / Grabiszyńska,Poza stacją,9
230557422,604282,2024-05-27 00:01:02,2024-05-27 00:18:25,Komandorska / Kamienna,Komandorska / Kamienna,17
230557455,602867,2024-05-27 00:01:31,2024-05-27 00:12:18,Poza stacją,Drobnera / Plac Bema,11
230557460,603889,2024-05-27 00:01:42,2024-05-27 00:24:24,Nowowiejska / Górnickiego,Śrubowa / Strzegomska,23
230557461,602303,2024-05-27 00:01:43,2024-05-27 03:25:52,pl. Orląt Lwowskich,Drobnera / Dubois,204
230557469,603610,2024-05-27 00:01:55,2024-05-27 00:21:36,Rynek,Krucza / Mielecka / Stalowa,20
230557491,604102,2024-05-27 00:02:36,2024-05-27 00:53:07,Powstańcow Śląskich / Aleja Hallera,Poza stacją,51
230557542,602803,2024-05-27 00:03:44,2024-05-27 00:04:14,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,1
230557584,602924,2024-05-27 00:04:34,2024-05-27 00:15:42,Powstańcow Śląskich / Aleja Hallera,Kamienna / Tomaszowska,11
230557645,602409,2024-05-27 00:05:44,2024-05-27 00:14:18,"Paprotna / Obornicka, zajezdnia MPK",Bałtycka / Żmigrodzka,9
230557736,604503,2024-05-27 00:07:59,2024-05-27 00:13:36,Kamienna / Tomaszowska,Nyska / Jesionowa,6
