UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
214748973,603344,2024-02-01 17:06:53,2024-02-02 10:23:30,"Dworzec Główny, południe",Fosa Miejska ,1037
214775290,602030,2024-02-01 21:05:04,2024-02-02 10:05:18,Plac Kościuszki (Renoma),Szczęśliwa (Sky Tower),780
214782054,603128,2024-02-01 23:02:53,2024-02-02 00:01:09,Bacciarellego,Zwycięska / Ołtaszyńska,58
214783878,603478,2024-02-01 23:50:55,2024-02-02 00:04:08,Krucza / Mielecka / Stalowa,al. Armii Krajowej / Borowska,13
214784090,603023,2024-02-01 23:57:50,2024-02-02 00:13:34,Kurkowa / Dubois,Popowicka / Niedźwiedzia,16
214784156,603548,2024-02-02 00:00:03,2024-02-02 00:13:46,Świdnicka / Piłsudskiego (Hotel Scandic),Młodych Techników,14
214784161,603978,2024-02-02 00:00:18,2024-02-02 00:13:01,Świdnicka / Piłsudskiego (Hotel Scandic),Młodych Techników,13
214784268,604397,2024-02-02 00:05:10,2024-02-02 00:11:18,Powstańców Śląskich/Orla,Przyjaźni,6
214784321,652008,2024-02-02 00:08:19,2024-02-02 00:22:11,Buforowa - Vivaldiego,Piławska,14
214784425,604029,2024-02-02 00:13:18,2024-02-02 00:17:49,Traugutta / Pułaskiego,Kościuszki / Komuny Paryskiej / Zgodna,5
214784539,602005,2024-02-02 00:19:40,2024-02-02 00:33:57,Jagiełły / Dmowskiego ,Popowicka / Rysia,14
214784542,603587,2024-02-02 00:20:02,2024-02-02 00:34:49,Jagiełły / Dmowskiego ,Popowicka / Rysia,15
214784642,604084,2024-02-02 00:25:28,2024-02-02 00:32:50,Plac Powstańców Śląskich,"Dworzec Główny, południe",7
214784781,603981,2024-02-02 00:32:04,2024-02-02 00:38:33,"Dworzec Główny, południe",Hubska / Prudnicka,6
214784874,602547,2024-02-02 00:37:12,2024-02-02 00:44:04,Szczęśliwa (Sky Tower),Grabiszyńska / Stalowa,7
214784891,604510,2024-02-02 00:38:23,2024-02-02 00:45:57,Ślężna / Kamienna (Uniw. Ekonomiczny),Dworzec Główny ,8
214784918,604087,2024-02-02 00:40:34,2024-02-02 00:49:27,Kazimierza Wielkiego (Helios),Poniatowskiego / Oleśnicka,9
214784947,603127,2024-02-02 00:41:57,2024-02-02 00:49:23,Rynek,Traugutta / Pułaskiego,7
214784956,603179,2024-02-02 00:42:27,2024-02-02 00:50:38,Powstańcow Śląskich / Aleja Hallera,Zaporoska / Grabiszyńska,8
214784967,603677,2024-02-02 00:42:54,2024-02-02 00:54:20,Traugutta / Kościuszki,Hubska / Prudnicka,11
214784975,602159,2024-02-02 00:43:17,2024-02-02 00:55:31,"Dworzec Główny, południe",Pereca / Grabiszyńska,12
214784998,604289,2024-02-02 00:44:51,2024-02-02 01:02:42,Powstańcow Śląskich / Aleja Hallera,al. Karkonoska / Jeździecka,18
214785005,602183,2024-02-02 00:45:08,2024-02-02 00:45:43,Kołłątaja / Podwale,Kołłątaja / Podwale,1
214785231,602151,2024-02-02 00:58:12,2024-02-02 01:13:26,Krakowska / Leroy Merlin,Opolska / Siemianowicka,15
214785235,603947,2024-02-02 00:58:22,2024-02-02 01:02:27,Promenady Wrocławskie,Jedności Narodowej / Wyszyńskiego,4
214785241,603580,2024-02-02 00:58:50,2024-02-02 00:59:33,Plac Powstańców Warszawy (Muzeum Narodowe),Plac Powstańców Warszawy (Muzeum Narodowe),1
214785252,604174,2024-02-02 00:59:27,2024-02-02 01:12:44,Traugutta / Kościuszki,Wróblewskiego (Teki),13
214785268,604224,2024-02-02 00:59:54,2024-02-02 01:14:32,Grochowa / Jemiołowa,al. Armii Krajowej / Borowska,15
214785279,604370,2024-02-02 01:00:50,2024-02-02 01:07:10,al. Karkonoska / Jeździecka,Poza stacją,6
