UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
213880509,604335,2024-01-22 13:00:37,2024-02-01 12:11:07,Ślężna / Aleja Wiśniowa,Ślężna / Aleja Wiśniowa,14351
214328927,602179,2024-01-27 18:27:01,2024-02-01 12:19:50,al. Armii Krajowej / Bardzka,al. Armii Krajowej / Bardzka,6833
214399725,602124,2024-01-28 18:52:48,2024-02-01 08:09:59,Dworzec Główny ,Poza stacją,5117
214431758,604324,2024-01-29 10:33:39,2024-02-01 12:47:10,.RELOKACYJNA 2024,.RELOKACYJNA 2024,4454
214592725,602122,2024-01-30 22:41:53,2024-02-01 15:36:49,Rynek,Koszarowa / UWr,2455
214676941,602013,2024-01-31 19:56:36,2024-02-01 08:27:08,Powstańcow Śląskich / Aleja Hallera,Zaporoska / Gajowicka,751
214690530,603244,2024-01-31 23:55:02,2024-02-01 00:00:13,Traugutta / Pułaskiego,Kościuszki / Komuny Paryskiej / Zgodna,5
214690589,603698,2024-01-31 23:57:12,2024-02-01 00:00:22,Kościuszki / Pułaskiego,Dworzec Główny ,3
214690655,602064,2024-01-31 23:59:49,2024-02-01 00:06:22,"Dworzec Główny, południe",Komandorska / Kamienna,7
214690658,603756,2024-01-31 23:59:58,2024-02-01 00:10:25,Nowodworska/Strzegomska,Tyrmanda / Trawowa,10
214690682,603981,2024-02-01 00:00:57,2024-02-01 00:13:19,Jagiełły / Dmowskiego ,Zaporoska / Grabiszyńska,12
214690806,602948,2024-02-01 00:07:40,2024-02-01 00:14:47,Pereca / Grabiszyńska,Aleja Hallera / Mielecka,7
214690823,603402,2024-02-01 00:08:52,2024-02-01 00:27:50,Jedności Narodowej / Wyszyńskiego,Wróblewskiego (Teki),19
214690891,603508,2024-02-01 00:11:55,2024-02-01 00:18:20,Świdnicka / Piłsudskiego (Hotel Scandic),"Dworzec Główny, południe",6
214690913,603543,2024-02-01 00:13:37,2024-02-01 00:18:09,Poza stacją,Żeromskiego / Daszyńskiego,5
214690947,603353,2024-02-01 00:15:15,2024-02-01 00:27:42,Drzewieckiego / Dedala,Pilczycka / Koszykarska,12
214690953,603715,2024-02-01 00:15:31,2024-02-01 00:27:43,Drzewieckiego / Dedala,Pilczycka / Koszykarska,12
214690978,603340,2024-02-01 00:16:51,2024-02-01 00:23:34,Piaskowa / św. Ducha,Nowowiejska / Górnickiego,7
214691032,604441,2024-02-01 00:19:51,2024-02-01 00:31:00,Powstańcow Śląskich / Aleja Hallera,Bardzka / Piękna,11
214691059,602311,2024-02-01 00:21:45,2024-02-01 00:29:43,Powstańców Śląskich/Orla,Zaporoska / Wielka / Krucza,8
214691109,603581,2024-02-01 00:24:40,2024-02-01 00:25:19,Poniatowskiego / Oleśnicka,Poniatowskiego / Oleśnicka,1
214691125,603280,2024-02-01 00:25:26,2024-02-01 00:26:00,Poniatowskiego / Oleśnicka,Poniatowskiego / Oleśnicka,1
214691141,602238,2024-02-01 00:26:05,2024-02-01 00:30:33,Poniatowskiego / Oleśnicka,Nowowiejska / Wyszyńskiego,4
214691184,603508,2024-02-01 00:28:49,2024-02-01 00:37:25,"Dworzec Główny, południe",Hubska / Prudnicka,9
214691238,602967,2024-02-01 00:32:11,2024-02-01 00:37:26,Żmigrodzka / Broniewskiego,pl. Powstańców Wielkopolskich,5
214691264,603754,2024-02-01 00:34:05,2024-02-01 00:40:47,Przyjaźni / Karkonoska,Wałbrzyska - pętla tramwajowa,7
