UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
239460393,603754,2024-07-12 16:08:44,2024-07-14 11:40:42,Dyrekcyjna / Borowska (Wroclavia),Kopycińskiego/Drabika,2612
239644462,602664,2024-07-13 17:43:58,2024-07-14 09:59:20,"Dworzec Główny, południe",Piaskowa / św. Ducha,975
239655995,603439,2024-07-13 18:38:27,2024-07-14 09:08:43,Gazowa / Międzyleska,Gazowa / Międzyleska,870
239657509,603245,2024-07-13 18:45:14,2024-07-14 12:18:17,Poza stacją,Poza stacją,1053
239665377,604113,2024-07-13 19:20:25,2024-07-14 00:16:20,Plac Dominikański (Galeria Dominikańska),Plac Kościuszki (Renoma),296
239671262,604059,2024-07-13 19:47:01,2024-07-14 10:20:08,Wałbrzyska - pętla tramwajowa,Wałbrzyska - pętla tramwajowa,873
239701889,602248,2024-07-13 22:28:41,2024-07-14 01:06:33,Poza stacją,Poza stacją,158
239702004,602676,2024-07-13 22:29:28,2024-07-14 01:10:53,Drobnera / Dubois,Młodych Techników,161
239707430,602700,2024-07-13 23:10:45,2024-07-14 01:01:43,Drobnera / Dubois,Wita Stwosza / Szewska,111
239707900,603928,2024-07-13 23:14:23,2024-07-14 01:47:37,Marca Polo (Olimpia Port),Marca Polo (Olimpia Port),153
239709152,602885,2024-07-13 23:24:43,2024-07-14 00:04:40,Opolska / pętla tramwajowa,Piaskowa / św. Ducha,40
239709206,602767,2024-07-13 23:25:07,2024-07-14 00:03:49,Opolska / pętla tramwajowa,Piaskowa / św. Ducha,39
239709223,652116,2024-07-13 23:25:20,2024-07-14 00:04:10,Opolska / pętla tramwajowa,Piaskowa / św. Ducha,39
239709261,603890,2024-07-13 23:25:36,2024-07-14 00:03:22,Opolska / pętla tramwajowa,Piaskowa / św. Ducha,38
239710411,604185,2024-07-13 23:35:41,2024-07-14 00:01:16,Poza stacją,Świeradowska / Krynicka,26
239710478,603055,2024-07-13 23:36:14,2024-07-14 00:03:14,Hallera / Odkrywców,Jagodzińska / Buforowa,27
239711151,603391,2024-07-13 23:42:10,2024-07-14 00:02:08,pl. Orląt Lwowskich,Grabiszyńska / Magazynierska (Corte Verona),20
239711315,603912,2024-07-13 23:43:33,2024-07-14 00:12:17,Aleja Hallera / Mielecka,Jagodzińska / Buforowa,29
239711345,603304,2024-07-13 23:43:48,2024-07-14 00:01:45,pl. Orląt Lwowskich,Grabiszyńska / Magazynierska (Corte Verona),18
239711584,602445,2024-07-13 23:45:54,2024-07-14 00:21:50,Sołtysowicka / Redycka,Poza stacją,36
239711834,602602,2024-07-13 23:48:11,2024-07-14 01:31:28,Poza stacją,Wróblewskiego (Teki),103
239711891,602884,2024-07-13 23:48:39,2024-07-14 05:08:55,Powstańcow Śląskich / Aleja Hallera,Zaporoska / Gajowicka,320
239711949,603493,2024-07-13 23:49:12,2024-07-14 00:09:22,Osobowicka / Ostrowska,Gnieźnieńska / Długa,20
239711971,602195,2024-07-13 23:49:26,2024-07-14 00:08:59,Powstańców Śląskich/Orla,Poza stacją,20
239711972,602162,2024-07-13 23:49:26,2024-07-14 00:08:42,Zaporoska / Grabiszyńska,Wałbrzyska - pętla tramwajowa,19
239712004,602798,2024-07-13 23:49:41,2024-07-14 00:28:34,Lotnicza / Metalowców,Boguszowska / Kosmonautów,39
239712040,603523,2024-07-13 23:49:58,2024-07-14 00:00:46,Komandorska / Kamienna,Racławicka / Rymarska,11
