UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
245255628,603982,2024-08-12 17:13:50,2024-08-20 16:25:06,Poza stacją,Poza stacją,11471
245952116,604057,2024-08-16 10:22:00,2024-08-20 12:34:28,Świdnicka / Piłsudskiego (Hotel Scandic),Zaporoska / Grabiszyńska,5892
246105304,602624,2024-08-17 00:05:01,2024-08-20 19:43:45,"Wrocław Leśnica, stacja kolejowa",Poza stacją,5499
246452088,602717,2024-08-19 12:13:58,2024-08-20 13:13:37,Dworzec Główny ,Dworzec Główny ,1500
246460760,603079,2024-08-19 13:15:12,2024-08-20 09:24:57,Kraszewskiego / Trzebnicka,Poza stacją,1210
246498529,652070,2024-08-19 16:53:06,2024-08-20 18:36:33,Bacciarellego / pętla autobusowa,Bacciarellego / pętla autobusowa,1543
246537992,602269,2024-08-19 19:38:57,2024-08-20 02:09:49,Strzegomska / Estońska,Rogowska / Zemska,391
246566698,602270,2024-08-19 22:57:23,2024-08-20 00:35:30,Plac Grunwaldzki / Polaka,Sienkiewicza / Piastowska,98
246567018,602924,2024-08-19 23:01:12,2024-08-20 00:35:17,Plac Grunwaldzki / Polaka,Sienkiewicza / Piastowska,94
246569506,602239,2024-08-19 23:35:49,2024-08-20 00:26:16,Sukielicka / Rogowska,Poza stacją,50
246569838,602019,2024-08-19 23:41:17,2024-08-20 00:31:46,Poza stacją,Poza stacją,50
246569847,602396,2024-08-19 23:41:27,2024-08-20 00:31:57,Poza stacją,Poza stacją,51
246570197,603213,2024-08-19 23:47:34,2024-08-20 00:07:39,Lotnicza / Bajana,Drobnera / Dubois,20
246570284,603885,2024-08-19 23:48:46,2024-08-20 00:00:34,Poniatowskiego / Oleśnicka,Bezpieczna/Jugosławiańska,12
246570424,602181,2024-08-19 23:50:59,2024-08-20 00:05:36,Legnicka / Młodych Techników,Drzewieckiego / Dedala,15
246570514,602978,2024-08-19 23:52:07,2024-08-20 00:01:34,Plac Grunwaldzki / Polaka,Drobnera / Dubois,9
246570595,603538,2024-08-19 23:53:17,2024-08-20 00:16:20,pl. Powstańców Wielkopolskich,Wróblewskiego (Teki),23
246570665,603927,2024-08-19 23:54:29,2024-08-20 00:05:34,Kołłątaja / Podwale,Komandorska / Kamienna,11
246570681,604132,2024-08-19 23:54:52,2024-08-20 00:00:42,Dyrekcyjna / Borowska (Wroclavia),Dyrekcyjna / Borowska (Wroclavia),6
246570813,604651,2024-08-19 23:57:07,2024-08-20 00:31:52,Poza stacją,Poza stacją,35
246570908,602361,2024-08-19 23:58:44,2024-08-20 00:00:26,Plac Jana Pawła II (Akademia Muzyczna),Plac Jana Pawła II (Akademia Muzyczna),2
246570916,603867,2024-08-19 23:58:56,2024-08-20 00:10:00,Plac Jana Pawła II (Akademia Muzyczna),Legnicka / Zachodnia ,11
246570951,603051,2024-08-19 23:59:38,2024-08-20 00:10:12,Plac Jana Pawła II (Akademia Muzyczna),Legnicka / Zachodnia ,11
246570958,602350,2024-08-19 23:59:44,2024-08-20 00:05:49,Sienkiewicza / Wyszyńskiego,Na Grobli (PWr - Geocentrum),6
246570971,602446,2024-08-19 23:59:57,2024-08-20 00:00:24,Wita Stwosza / Szewska,Wita Stwosza / Szewska,0
246570988,602830,2024-08-20 00:00:17,2024-08-20 02:09:06,Poza stacją,Poza stacją,129
246571001,602461,2024-08-20 00:00:29,2024-08-20 00:10:05,Na Ostatnim Groszu,Drzewieckiego / Dedala,10
246571008,602808,2024-08-20 00:00:36,2024-08-20 00:09:57,Plac Jana Pawła II (Akademia Muzyczna),Legnicka / Zachodnia ,9
246571038,602648,2024-08-20 00:01:10,2024-08-20 00:16:42,Poza stacją,Grabiszyńska / Stalowa,16
246571045,603650,2024-08-20 00:01:13,2024-08-20 00:01:32,Wita Stwosza / Szewska,Wita Stwosza / Szewska,0
246571050,604132,2024-08-20 00:01:20,2024-08-20 00:02:24,Dyrekcyjna / Borowska (Wroclavia),Dyrekcyjna / Borowska (Wroclavia),1
246571054,602639,2024-08-20 00:01:23,2024-08-20 00:25:24,Drobnera / Plac Bema,Powstańcow Śląskich / Aleja Hallera,24
246571191,603803,2024-08-20 00:04:09,2024-08-20 00:14:32,Aleja Kromera,Poza stacją,10
246571231,604531,2024-08-20 00:05:05,2024-08-20 00:22:49,Karwińska / Opolska,Olszewskiego / Spółdzielcza,18
246571407,603655,2024-08-20 00:09:06,2024-08-20 00:18:42,Piaskowa / św. Ducha,Jedności Narodowej / Wyszyńskiego,10
246571469,602637,2024-08-20 00:10:07,2024-08-20 00:20:13,Plac Świętego Macieja / Trzebnicka,Gnieźnieńska / Długa,10
246571486,602864,2024-08-20 00:10:26,2024-08-20 00:22:17,Drobnera / Dubois,Pereca / Grabiszyńska,12
246571503,603804,2024-08-20 00:10:40,2024-08-20 00:22:17,Drobnera / Dubois,Pereca / Grabiszyńska,12
246571529,602171,2024-08-20 00:11:01,2024-08-20 00:19:15,Szczęśliwa (Sky Tower),Aleja Hallera / Mielecka,8
246571531,602077,2024-08-20 00:11:03,2024-08-20 00:24:34,Konduktorska,Kopycińskiego/Drabika,14
246571533,652111,2024-08-20 00:11:06,2024-08-20 00:11:32,Kamienna / Borowska (Aquapark),Kamienna / Borowska (Aquapark),0
246571547,604435,2024-08-20 00:11:31,2024-08-20 00:26:14,Drobnera / Dubois,Popowicka / Rysia,15
246571549,602687,2024-08-20 00:11:32,2024-08-20 00:24:47,Konduktorska,Kopycińskiego/Drabika,13
246571552,603213,2024-08-20 00:11:36,2024-08-20 00:26:06,Drobnera / Dubois,Popowicka / Rysia,15
246571557,652111,2024-08-20 00:11:48,2024-08-20 00:12:12,Kamienna / Borowska (Aquapark),Kamienna / Borowska (Aquapark),0
246571585,603446,2024-08-20 00:12:15,2024-08-20 00:32:04,Grabiszyńska / Aleja Hallera,Przyjaźni / Karkonoska,20
246571588,602877,2024-08-20 00:12:17,2024-08-20 00:23:46,Grabiszyńska / Aleja Hallera,Racławicka / Rymarska,11
246571594,603710,2024-08-20 00:12:26,2024-08-20 00:16:58,Krzywoustego - Rynek Psie Pole,Gorlicka/Stanety,5
246571605,603927,2024-08-20 00:12:44,2024-08-20 00:19:51,Komandorska / Kamienna,Zaporoska / Wielka / Krucza,7
246571652,603914,2024-08-20 00:13:49,2024-08-20 00:21:20,Jagiełły / Dmowskiego ,Zachodnia / Poznańska,8
