UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
253528502,603959,2024-09-28 05:51:29,2024-09-29 14:39:27,al. Jana III Sobieskiego / stacja kolejowa,al. Jana III Sobieskiego / stacja kolejowa,1968
253549353,602951,2024-09-28 11:28:02,2024-09-29 17:35:23,Wysoka Nastrojowa,Wysoka Nastrojowa,1807
253628319,603943,2024-09-28 20:19:55,2024-09-29 10:01:03,Wałbrzyska - pętla tramwajowa,Wałbrzyska - pętla tramwajowa,821
253642355,602770,2024-09-28 22:29:08,2024-09-29 02:05:44,Kościuszki / Pułaskiego,Janiszewskiego (PWr),217
253645460,603866,2024-09-28 23:01:59,2024-09-29 03:31:19,Przyjaźni / Karkonoska,Przyjaźni / Karkonoska,269
253647665,603676,2024-09-28 23:27:33,2024-09-29 00:11:40,Rynek,Plac Grunwaldzki (DS Ołówek),44
253647679,603769,2024-09-28 23:27:49,2024-09-29 00:11:09,Rynek,Plac Grunwaldzki (DS Ołówek),43
253648922,603400,2024-09-28 23:42:00,2024-09-29 00:01:06,Mickiewicza / pętla tramwajowa,Strachocińska / Wieśniacza,19
253649165,603553,2024-09-28 23:45:11,2024-09-29 00:04:19,Plac Legionów,al. Kochanowskiego / Śniadeckich ,19
253649271,602813,2024-09-28 23:46:34,2024-09-29 00:00:25,Szewska / Kazimierza Wielkiego ,Poza stacją,14
253649331,602942,2024-09-28 23:47:24,2024-09-29 00:04:05,Nowowiejska / Górnickiego,Poza stacją,17
253649549,603929,2024-09-28 23:50:03,2024-09-29 00:06:05,Piaskowa / św. Ducha,Sienkiewicza / Piastowska,16
253649617,602235,2024-09-28 23:50:56,2024-09-29 00:04:23,Tarnogajska / Klimasa,Wróblewskiego (Teki),13
253649630,602638,2024-09-28 23:51:05,2024-09-29 00:01:22,Bałtycka / Żmigrodzka,Poza stacją,10
253649755,602213,2024-09-28 23:52:54,2024-09-29 00:04:06,Kraszewskiego / Trzebnicka,Plac Dominikański (Galeria Dominikańska),11
253649821,603333,2024-09-28 23:53:44,2024-09-29 00:08:36,Powstańcow Śląskich / Aleja Hallera,Zwycięska / Ołtaszyńska,15
253649884,602776,2024-09-28 23:54:20,2024-09-29 00:10:01,Poza stacją,Buforowa - Vivaldiego,16
253649921,604280,2024-09-28 23:54:51,2024-09-29 00:06:40,Poza stacją,Grabiszyńska / Stalowa,12
253649998,603577,2024-09-28 23:55:36,2024-09-29 00:15:20,Jagodzińska / Buforowa,"Dworzec Główny, południe",20
253650214,604131,2024-09-28 23:57:56,2024-09-29 00:11:15,Rondo Reagana,Jedności Narodowej / Wyszyńskiego,13
253650230,603545,2024-09-28 23:58:04,2024-09-29 00:05:20,Plac Powstańców Śląskich,Poza stacją,7
253650253,604287,2024-09-28 23:58:25,2024-09-29 00:11:29,Rondo Reagana,Jedności Narodowej / Wyszyńskiego,13
