UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
217274469,602204,2024-02-29 15:38:40,2024-03-01 09:27:22,Poza stacją,Klecińska / Duńska,1069
217294877,603061,2024-02-29 17:25:54,2024-03-01 10:26:03,Strzegomska / Rogowska ,Mińska / Stanisławowska,1020
217339836,602327,2024-02-29 23:23:34,2024-03-01 11:37:21,Ślężna / Kamienna (Uniw. Ekonomiczny),al. Armii Krajowej / Borowska,734
217340551,603861,2024-02-29 23:35:58,2024-03-01 00:02:00,Poza stacją,Partyzantów / Okrzei,26
217340611,603213,2024-02-29 23:37:03,2024-03-01 00:09:06,Krakowska / Leroy Merlin,Bacciarellego / pętla autobusowa,32
217340616,604142,2024-02-29 23:37:13,2024-03-01 00:08:54,Krakowska / Leroy Merlin,Bacciarellego / pętla autobusowa,32
217340893,603864,2024-02-29 23:41:58,2024-03-01 00:10:18,Krakowska / Leroy Merlin,Nowowiejska / Wyszyńskiego,28
217340956,603281,2024-02-29 23:43:26,2024-03-01 00:01:51,"Dworzec Główny, południe",Komandorska / Sanocka,18
217341112,603616,2024-02-29 23:47:07,2024-03-01 00:03:32,Nowowiejska / Jedności Narodowej,al. Kochanowskiego / Śniadeckich ,16
217341138,603717,2024-02-29 23:47:31,2024-03-01 00:07:55,"Dworzec Główny, południe",Tarnogajska / Klimasa,20
217341192,602470,2024-02-29 23:48:30,2024-03-01 00:04:23,Poza stacją,al. Armii Krajowej / Borowska,16
217341210,603078,2024-02-29 23:48:52,2024-03-01 00:07:57,Dworzec Główny ,Oporów (pętla tramwajowa),19
217341234,603663,2024-02-29 23:49:20,2024-03-01 00:02:55,Komandorska / Kamienna,Plac Jana Pawła II (Akademia Muzyczna),14
217341245,602886,2024-02-29 23:49:29,2024-03-01 00:07:03,Plac Świętego Macieja / Trzebnicka,Popowicka / Niedźwiedzia,18
217341349,602786,2024-02-29 23:51:42,2024-03-01 00:05:07,"Dworzec Główny, południe",Konduktorska,13
217341386,602478,2024-02-29 23:52:24,2024-03-01 00:04:51,Wita Stwosza / Szewska,Hubska / Prudnicka,12
217341531,604148,2024-02-29 23:55:13,2024-03-01 00:06:36,Jagiełły / Dmowskiego ,Nowowiejska / Górnickiego,11
217341631,603898,2024-02-29 23:57:11,2024-03-01 00:06:37,Sienkiewicza / Piastowska,Plac Świętego Macieja / Trzebnicka,9
217341647,602623,2024-02-29 23:57:34,2024-03-01 00:06:50,Sienkiewicza / Piastowska,Plac Świętego Macieja / Trzebnicka,9
217341662,602742,2024-02-29 23:57:56,2024-03-01 00:08:06,Rondo Reagana,Wróblewskiego (Teki),10
217341758,603918,2024-03-01 00:00:11,2024-03-01 00:13:27,Drobnera / Dubois,Popowicka / Rysia,13
217341801,603636,2024-03-01 00:01:12,2024-03-01 00:14:29,Drobnera / Dubois,Popowicka / Rysia,13
217341809,603687,2024-03-01 00:01:17,2024-03-01 00:04:42,Plac Uniwersytecki (UWr),Plac Świętego Macieja / Trzebnicka,3
217341835,603342,2024-03-01 00:02:02,2024-03-01 00:05:19,Traugutta / Kościuszki,Traugutta / Kościuszki,3
217341857,602127,2024-03-01 00:02:25,2024-03-01 00:04:55,Traugutta / Kościuszki,Traugutta / Kościuszki,3
217341906,604460,2024-03-01 00:03:25,2024-03-01 00:31:14,"Dworzec Główny, południe",Buforowa - Vivaldiego,28
217341914,602926,2024-03-01 00:03:34,2024-03-01 00:15:38,Fosa Miejska ,Hubska / Prudnicka,12
217341929,602752,2024-03-01 00:03:53,2024-03-01 00:27:25,"Dworzec Główny, południe",Buforowa - Vivaldiego,24
217341950,602524,2024-03-01 00:04:33,2024-03-01 00:34:29,Pilczycka / Kozanowska,Legnicka / Młodych Techników,30
217341960,604463,2024-03-01 00:04:52,2024-03-01 00:15:47,Szewska / Kazimierza Wielkiego ,Plac Powstańców Śląskich,11
217341998,602786,2024-03-01 00:05:42,2024-03-01 00:12:51,Konduktorska,Semaforowa,7
217342166,603532,2024-03-01 00:10:31,2024-03-01 00:25:27,al. Armii Krajowej / Borowska,Dworzec Główny ,15
217342180,604071,2024-03-01 00:10:48,2024-03-01 00:15:25,al. Armii Krajowej / Tarnogajska,Nyska / Jesionowa,5
217342197,602319,2024-03-01 00:11:12,2024-03-01 00:16:59,al. Karkonoska / Jeździecka,Wysoka Nastrojowa,6
217342243,602370,2024-03-01 00:12:15,2024-03-01 00:29:29,Kościuszki / Komuny Paryskiej / Zgodna,Szewska / Kazimierza Wielkiego ,17
217342256,602695,2024-03-01 00:12:40,2024-03-01 00:29:28,Kościuszki / Komuny Paryskiej / Zgodna,Szewska / Kazimierza Wielkiego ,17
217342381,603222,2024-03-01 00:16:06,2024-03-01 00:28:42,Kopycińskiego/Drabika,Kopycińskiego/Drabika,13
217342468,602436,2024-03-01 00:19:05,2024-03-01 00:21:36,Jagiełły / Dmowskiego ,Jagiełły / Dmowskiego ,3
217342474,603621,2024-03-01 00:19:13,2024-03-01 00:24:25,Rondo Reagana,al. Kochanowskiego / Kopernika,5
217342497,604457,2024-03-01 00:19:58,2024-03-01 00:34:32,Krzycka / Aleja Karkonoska (Park Południowy),Wysoka Nastrojowa,15
217342645,603494,2024-03-01 00:25:35,2024-03-01 00:37:08,Plac Kościuszki (Renoma),Gliniana / Gajowa,12
217342658,604170,2024-03-01 00:26:01,2024-03-01 00:38:59,Kazimierza Wielkiego (Helios),Nowowiejska / Jedności Narodowej,13
217342673,602900,2024-03-01 00:26:31,2024-03-01 00:44:02,Szewska / Kazimierza Wielkiego ,Zaporoska / Gajowicka,18
217342674,604521,2024-03-01 00:26:36,2024-03-01 00:38:36,Traugutta / Pułaskiego,Nyska / Piękna,12
217342698,603529,2024-03-01 00:27:10,2024-03-01 00:33:08,Szewska / Kazimierza Wielkiego ,Plac Kościuszki (Renoma),6
217342799,602225,2024-03-01 00:30:52,2024-03-01 00:40:46,Plac Dominikański (Galeria Dominikańska),Żeromskiego / Daszyńskiego,10
217342839,603937,2024-03-01 00:32:45,2024-03-01 00:33:06,Piłsudskiego 13 od Jump Hall,Piłsudskiego 13 od Jump Hall,0
217342855,602866,2024-03-01 00:33:22,2024-03-01 00:36:50,Piłsudskiego 13 od Jump Hall,Zaporoska / Grabiszyńska,3
217342896,603305,2024-03-01 00:34:58,2024-03-01 00:38:18,Poniatowskiego / Oleśnicka,Drobnera / Plac Bema,3
217342915,602512,2024-03-01 00:35:59,2024-03-01 00:55:28,Kamienna / Borowska (Aquapark),Jagodzińska / Buforowa,19
217342969,604163,2024-03-01 00:38:31,2024-03-01 00:44:03,Drobnera / Plac Bema,Plac Dominikański (Galeria Dominikańska),6
217343020,604214,2024-03-01 00:40:37,2024-03-01 00:42:39,Kazimierza Wielkiego (Helios),Kazimierza Wielkiego (Helios),2
217343032,604398,2024-03-01 00:41:06,2024-03-01 00:46:03,"Dworzec Główny, południe",Dworzec Główny ,5
217343077,602566,2024-03-01 00:42:48,2024-03-01 00:50:56,Kazimierza Wielkiego (Helios),Młodych Techników,8
217343108,603196,2024-03-01 00:44:28,2024-03-01 01:05:44,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),21
217343121,602359,2024-03-01 00:44:58,2024-03-01 00:49:19,"Dworzec Główny, południe",Kościuszki / Pułaskiego,4
217343123,602788,2024-03-01 00:45:13,2024-03-01 00:55:24,Na Ostatnim Groszu,Pilczycka / Kozanowska,10
217343142,603024,2024-03-01 00:46:13,2024-03-01 01:01:51,Dworzec Główny ,Poniatowskiego / Oleśnicka,16
217343166,602312,2024-03-01 00:47:05,2024-03-01 00:55:57,Sienkiewicza / Wyszyńskiego,Aleja Kromera,9
217343288,603070,2024-03-01 00:51:45,2024-03-01 00:56:51,al. Kochanowskiego / Kopernika,Rondo Reagana,5
217343291,602799,2024-03-01 00:51:54,2024-03-01 00:54:28,Żeromskiego / Kluczborska,Żeromskiego / Daszyńskiego,3
217343342,602127,2024-03-01 00:54:02,2024-03-01 01:17:53,Traugutta / Kościuszki,Kościuszki / Komuny Paryskiej / Zgodna,24
217343347,604293,2024-03-01 00:54:13,2024-03-01 00:57:46,Bezpieczna / Obornicka,Bezpieczna/Jugosławiańska,4
217343438,603342,2024-03-01 00:57:36,2024-03-01 01:09:15,Traugutta / Kościuszki,Hubska / Prudnicka,12
217343459,604490,2024-03-01 00:58:17,2024-03-01 01:17:53,Bezpieczna/Jugosławiańska,Plac Jana Pawła II (Akademia Muzyczna),20
217343473,604449,2024-03-01 00:59:04,2024-03-01 01:06:21,Krzywoustego - Rynek Psie Pole,Kiełczowska,7
217343531,603396,2024-03-01 01:01:37,2024-03-01 01:16:09,Bezpieczna / Obornicka,Aleja Kromera,15
217343599,602250,2024-03-01 01:04:09,2024-03-01 01:16:25,pl. Orląt Lwowskich,"Dworzec Główny, południe",12
217343603,603022,2024-03-01 01:04:19,2024-03-01 01:16:13,pl. Orląt Lwowskich,"Dworzec Główny, południe",12
217343616,603267,2024-03-01 01:04:57,2024-03-01 01:05:24,Dworzec Główny ,Dworzec Główny ,0
217343624,602086,2024-03-01 01:05:19,2024-03-01 01:09:59,pl. Powstańców Wielkopolskich,Nowowiejska / Jedności Narodowej,5
217343640,603070,2024-03-01 01:05:59,2024-03-01 01:14:02,Rondo Reagana,al. Kochanowskiego / Kopernika,8
217343641,603267,2024-03-01 01:06:03,2024-03-01 01:12:43,Dworzec Główny ,Plac Dominikański (Galeria Dominikańska),7
217343744,602382,2024-03-01 01:10:13,2024-03-01 01:12:20,Kamienna / Tomaszowska,Gliniana / Gajowa,2
217343754,604100,2024-03-01 01:10:44,2024-03-01 01:22:05,Komandorska / Kamienna,Bardzka / Piękna,11
217343767,603196,2024-03-01 01:11:17,2024-03-01 01:12:13,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),1
217343795,602584,2024-03-01 01:12:02,2024-03-01 01:28:58,Wróblewskiego (Teki),al. Kochanowskiego / Śniadeckich ,17
217343803,604163,2024-03-01 01:12:27,2024-03-01 02:07:48,Plac Dominikański (Galeria Dominikańska),Drobnera / Plac Bema,55
217343813,604208,2024-03-01 01:12:40,2024-03-01 01:13:48,Szczęśliwa (Sky Tower),Szczęśliwa (Sky Tower),1
217343850,602769,2024-03-01 01:14:11,2024-03-01 01:18:00,Szczęśliwa (Sky Tower),Zaporoska / Gajowicka,4
217343943,602869,2024-03-01 01:18:16,2024-03-01 01:21:43,Jedności Narodowej / Wyszyńskiego,Nowowiejska / Jedności Narodowej,3
217343950,604490,2024-03-01 01:18:30,2024-03-01 01:30:01,Plac Jana Pawła II (Akademia Muzyczna),Dyrekcyjna / Borowska (Wroclavia),12
217343957,603720,2024-03-01 01:18:53,2024-03-01 01:30:46,Kazimierza Wielkiego (Helios),Pereca / Grabiszyńska,12
217343990,603267,2024-03-01 01:20:15,2024-03-01 01:30:50,Plac Dominikański (Galeria Dominikańska),Traugutta / Kościuszki,11
217344044,603372,2024-03-01 01:23:24,2024-03-01 01:23:55,Opolska / Siemianowicka,Opolska / Siemianowicka,1
217344067,602502,2024-03-01 01:24:31,2024-03-01 01:29:22,Opolska / Siemianowicka,Opolska / pętla tramwajowa,5
217344088,603722,2024-03-01 01:25:33,2024-03-01 01:37:00,Dworzec Główny ,Krakowska / Leroy Merlin,11
217344107,602068,2024-03-01 01:26:30,2024-03-01 01:36:09,Fosa Miejska ,Komandorska / Kamienna,10
217344150,603822,2024-03-01 01:28:39,2024-03-01 01:32:58,Plac Strzegomski / Poznańska,Plac Strzegomski / Poznańska,4
217344158,604032,2024-03-01 01:29:07,2024-03-01 02:03:56,Plac Strzegomski / Poznańska,Legnicka (Park Magnolia),35
217344193,603717,2024-03-01 01:30:53,2024-03-01 01:39:34,Tarnogajska / Klimasa,al. Armii Krajowej / Bardzka,9
217344231,604209,2024-03-01 01:34:14,2024-03-01 02:03:51,Plac Strzegomski / Poznańska,Legnicka (Park Magnolia),30
217344266,602250,2024-03-01 01:36:23,2024-03-01 01:49:50,"Dworzec Główny, południe",Ślężna / Aleja Wiśniowa,13
217344284,602174,2024-03-01 01:37:33,2024-03-01 01:44:46,Kamienna / Borowska (Aquapark),Hubska / Prudnicka,7
217344298,604185,2024-03-01 01:38:07,2024-03-01 01:43:48,Kamienna / Borowska (Aquapark),Hubska / Prudnicka,6
217344308,603335,2024-03-01 01:38:41,2024-03-01 01:43:57,Kamienna / Borowska (Aquapark),Hubska / Prudnicka,5
217344322,603265,2024-03-01 01:39:25,2024-03-01 01:47:20,Centrum Handlowe Auchan Bielany,Czekoladowa / Wałbrzyska,8
217344361,604666,2024-03-01 01:43:03,2024-03-01 02:04:31,al. Armii Krajowej / Bardzka,Aleja Hallera / Mielecka,21
217344397,604202,2024-03-01 01:44:52,2024-03-01 01:57:04,Ślężna / pętla tramwajowa,Poza stacją,12
217344436,603022,2024-03-01 01:47:55,2024-03-01 02:11:10,"Dworzec Główny, południe",Kopycińskiego/Drabika,23
217344439,603020,2024-03-01 01:48:06,2024-03-01 02:02:36,Plac Uniwersytecki (UWr),Żmigrodzka / Broniewskiego,15
217344444,604115,2024-03-01 01:48:35,2024-03-01 01:51:41,Powstańcow Śląskich / Aleja Hallera,Plac Powstańców Śląskich,3
217344453,603613,2024-03-01 01:49:17,2024-03-01 01:53:29,Zwycięska / Agrestowa,Zwycięska / Agrestowa,4
217344486,604463,2024-03-01 01:51:56,2024-03-01 02:04:58,Plac Powstańców Śląskich,Świdnicka / Piłsudskiego (Hotel Scandic),13
217344575,602063,2024-03-01 02:00:03,2024-03-01 02:04:10,Zwycięska / Ołtaszyńska,al. Karkonoska / Jeździecka,4
217344649,603156,2024-03-01 02:04:35,2024-03-01 02:16:26,al. Karkonoska / Jeździecka,Zwycięska / Agrestowa,12
217344667,602235,2024-03-01 02:06:14,2024-03-01 02:12:28,Wróblewskiego (ZOO),Wróblewskiego (Teki),6
217344668,604197,2024-03-01 02:06:15,2024-03-01 02:06:36,.RELOKACYJNA,Poza stacją,0
217344682,604197,2024-03-01 02:07:12,2024-03-01 02:12:42,Poza stacją,Sołtysowicka / Redycka,6
217344716,602182,2024-03-01 02:10:15,2024-03-01 02:31:38,Piaskowa / św. Ducha,Wróblewskiego (Teki),21
217344717,602023,2024-03-01 02:10:22,2024-03-01 02:22:25,Piaskowa / św. Ducha,Rondo Reagana,12
217344721,603815,2024-03-01 02:11:15,2024-03-01 02:17:47,Aleja Kromera,Promenady Wrocławskie,7
217344764,602046,2024-03-01 02:16:40,2024-03-01 02:26:41,Drobnera / Dubois,Nowowiejska / Jedności Narodowej,10
217344851,602630,2024-03-01 02:24:47,2024-03-01 02:42:02,pl. Orląt Lwowskich,Wróblewskiego (Teki),17
217344853,603624,2024-03-01 02:24:52,2024-03-01 02:39:59,Plac Grunwaldzki / Polaka,Świdnicka / Piłsudskiego (Hotel Scandic),15
217344985,603720,2024-03-01 02:38:19,2024-03-01 02:50:31,Pereca / Grabiszyńska,Komandorska / Kamienna,12
217344993,602719,2024-03-01 02:39:37,2024-03-01 02:48:56,Żmigrodzka / Marino,Żmigrodzka / Broniewskiego,9
217345003,603020,2024-03-01 02:41:20,2024-03-01 02:46:56,Żmigrodzka / Broniewskiego,Kasprowicza / Syrokomli,6
217345016,604182,2024-03-01 02:42:56,2024-03-01 02:56:48,Zaporoska / Wielka / Krucza,"Dworzec Główny, południe",14
217345029,603228,2024-03-01 02:44:11,2024-03-01 02:50:18,Kamieńskiego,Żmigrodzka / Marino,6
217345079,602719,2024-03-01 02:49:37,2024-03-01 02:56:52,Żmigrodzka / Broniewskiego,Kraszewskiego / Trzebnicka,7
217345193,602189,2024-03-01 03:01:51,2024-03-01 03:09:51,Lotnicza / Bajana,Na Ostatnim Groszu,8
217345203,602619,2024-03-01 03:02:33,2024-03-01 03:21:35,Wróblewskiego (ZOO),Plac Strzegomski / Poznańska,19
217345237,604100,2024-03-01 03:06:58,2024-03-01 03:09:25,Bardzka / Piękna,Nyska / Jesionowa,2
217345245,604115,2024-03-01 03:07:47,2024-03-01 03:21:22,Plac Powstańców Śląskich,Nyska / Jesionowa,14
217345249,602535,2024-03-01 03:08:17,2024-03-01 03:16:07,al. Armii Krajowej / Bardzka,Kamienna / Borowska (Aquapark),8
217345307,602754,2024-03-01 03:15:24,2024-03-01 03:18:14,Szczęśliwa (Sky Tower),Szczęśliwa (Sky Tower),3
217345361,602903,2024-03-01 03:20:49,2024-03-01 03:38:00,Plac Uniwersytecki (UWr),Wita Stwosza / Szewska,17
217345375,602690,2024-03-01 03:21:41,2024-03-01 03:39:15,Plac Uniwersytecki (UWr),Wita Stwosza / Szewska,18
217345426,602421,2024-03-01 03:28:33,2024-03-01 03:37:27,Mickiewicza / pętla tramwajowa,Bacciarellego / pętla autobusowa,9
217345450,603311,2024-03-01 03:32:21,2024-03-01 03:35:00,Piaskowa / św. Ducha,Piaskowa / św. Ducha,3
217345457,603960,2024-03-01 03:34:06,2024-03-01 04:11:14,Opolska / Siemianowicka,"Paprotna / Obornicka, zajezdnia MPK",37
217345490,602077,2024-03-01 03:38:36,2024-03-01 03:48:44,Borowska (Uniw. Szpital Kliniczny),Powstańców Śląskich/Orla,10
217345494,602903,2024-03-01 03:39:21,2024-03-01 03:58:02,Wita Stwosza / Szewska,Poza stacją,19
217345504,602690,2024-03-01 03:42:09,2024-03-01 03:55:37,Wita Stwosza / Szewska,Poza stacją,13
217345529,604163,2024-03-01 03:46:27,2024-03-01 03:55:21,Drobnera / Plac Bema,Jedności Narodowej / Wyszyńskiego,9
217345530,602468,2024-03-01 03:46:34,2024-03-01 03:55:10,Drobnera / Plac Bema,Jedności Narodowej / Wyszyńskiego,9
217345531,603024,2024-03-01 03:46:38,2024-03-01 04:07:57,Poniatowskiego / Oleśnicka,"Dworzec Główny, południe",21
217345532,602747,2024-03-01 03:46:48,2024-03-01 03:48:28,Plac Uniwersytecki (UWr),Plac Uniwersytecki (UWr),2
217345553,604490,2024-03-01 03:49:41,2024-03-01 04:01:15,Dyrekcyjna / Borowska (Wroclavia),al. Armii Krajowej / Bardzka,12
217345556,602747,2024-03-01 03:49:54,2024-03-01 03:57:48,Plac Uniwersytecki (UWr),Poza stacją,8
217345607,602312,2024-03-01 03:57:19,2024-03-01 04:08:29,Aleja Kromera,Żmigrodzka / Broniewskiego,11
217345611,603983,2024-03-01 03:57:30,2024-03-01 04:13:31,Tarnogajska / Klimasa,Poza stacją,16
217345616,602745,2024-03-01 03:58:03,2024-03-01 04:08:56,Kościuszki / Komuny Paryskiej / Zgodna,Ślężna / Kamienna (Uniw. Ekonomiczny),11
217345729,603024,2024-03-01 04:11:35,2024-03-01 04:22:01,"Dworzec Główny, południe",Borowska (Uniw. Szpital Kliniczny),10
217345762,603342,2024-03-01 04:17:12,2024-03-01 04:22:09,Hubska / Prudnicka,"Dworzec Główny, południe",5
217345765,602478,2024-03-01 04:17:36,2024-03-01 04:22:29,Hubska / Prudnicka,"Dworzec Główny, południe",5
217345791,604643,2024-03-01 04:21:05,2024-03-01 04:21:37,Piaskowa / św. Ducha,Piaskowa / św. Ducha,1
217345810,603085,2024-03-01 04:23:49,2024-03-01 04:34:40,Legnicka / Zachodnia ,Otyńska,11
217345834,602354,2024-03-01 04:26:57,2024-03-01 04:37:10,Tarnogajska / Klimasa,"Dworzec Główny, południe",10
217345844,603299,2024-03-01 04:28:05,2024-03-01 04:43:41,Grota-Roweckiego/Iwaszkiewicza,Przyjaźni / Karkonoska,16
217345864,602335,2024-03-01 04:30:49,2024-03-01 04:45:51,Promenady Wrocławskie,Lekarska/Żmigrodzka,15
217345891,604544,2024-03-01 04:33:37,2024-03-01 04:38:52,Berenta / Kasprowicza,Żmigrodzka / Broniewskiego,5
217345944,602924,2024-03-01 04:39:29,2024-03-01 04:39:56,Szczęśliwa (Sky Tower),Szczęśliwa (Sky Tower),0
217345956,604208,2024-03-01 04:40:26,2024-03-01 04:48:21,Szczęśliwa (Sky Tower),Ślężna / Aleja Wiśniowa,8
217345975,602466,2024-03-01 04:42:37,2024-03-01 04:47:51,Legnicka / Wejherowska,Legnicka / Wejherowska,5
217345976,604654,2024-03-01 04:42:37,2024-03-01 04:46:36,Młodych Techników,Legnicka / Młodych Techników,4
217345994,602167,2024-03-01 04:43:53,2024-03-01 04:50:00,Kamienna / Tomaszowska,Dyrekcyjna / Borowska (Wroclavia),6
217346020,604471,2024-03-01 04:46:08,2024-03-01 05:00:07,Plac Grunwaldzki / Polaka,"Dworzec Główny, południe",14
217346058,602538,2024-03-01 04:49:44,2024-03-01 04:57:11,Wysoka Nastrojowa,al. Karkonoska / Jeździecka,7
217346064,603447,2024-03-01 04:50:18,2024-03-01 05:11:46,Hallera / Odkrywców,Świeradowska (Ferio Gaj ),21
217346075,602258,2024-03-01 04:50:59,2024-03-01 05:14:47,Promenady Wrocławskie,Dworzec Główny ,24
217346087,602063,2024-03-01 04:52:17,2024-03-01 05:02:37,al. Karkonoska / Jeździecka,Wysoka Nastrojowa,10
217346090,604100,2024-03-01 04:52:26,2024-03-01 04:59:10,Nyska / Jesionowa,Gliniana / Gajowa,7
217346145,602106,2024-03-01 04:58:34,2024-03-01 05:02:33,Zwycięska / Ołtaszyńska,Wysoka Nastrojowa,4
217346220,602354,2024-03-01 05:04:31,2024-03-01 05:09:44,"Dworzec Główny, południe",Szczęśliwa (Sky Tower),5
217346246,602106,2024-03-01 05:06:01,2024-03-01 05:11:10,Wysoka Nastrojowa,al. Karkonoska / Jeździecka,5
217346269,602772,2024-03-01 05:07:35,2024-03-01 05:20:01,Buforowa - Vivaldiego,Świeradowska / Krynicka,12
217346285,602604,2024-03-01 05:08:40,2024-03-01 05:12:48,Gorlicka / Litewska,Krzywoustego - Rynek Psie Pole,4
217346315,604655,2024-03-01 05:10:34,2024-03-01 05:15:42,Poza stacją,Fabryczna / Wagonowa,5
217346317,603713,2024-03-01 05:10:45,2024-03-01 05:14:29,Stacyjna (Dworzec Mikołajów),Robotnicza / Fabryczna,4
217346347,603940,2024-03-01 05:12:39,2024-03-01 05:16:57,Zaporoska / Wielka / Krucza,Grabiszyńska / Stalowa,4
217346363,603673,2024-03-01 05:13:50,2024-03-01 05:23:31,Zaporoska / Gajowicka,"Dworzec Główny, południe",10
217346373,602063,2024-03-01 05:14:41,2024-03-01 05:33:06,Wysoka Nastrojowa,Dyrekcyjna / Borowska (Wroclavia),18
217346443,602478,2024-03-01 05:18:41,2024-03-01 05:40:38,"Dworzec Główny, południe",Ostrowskiego,22
217346477,602772,2024-03-01 05:20:31,2024-03-01 05:28:21,Świeradowska / Krynicka,al. Armii Krajowej / Borowska,8
217346722,602898,2024-03-01 05:32:59,2024-03-01 05:37:53,Wysoka Nastrojowa,Zwycięska / Ołtaszyńska,5
217346853,602191,2024-03-01 05:37:19,2024-03-01 05:44:20,Kwidzyńska pętla,3M,7
217346861,603663,2024-03-01 05:37:43,2024-03-01 05:44:53,Plac Jana Pawła II (Akademia Muzyczna),Zaporoska / Grabiszyńska,7
217346872,602470,2024-03-01 05:38:15,2024-03-01 05:41:11,al. Armii Krajowej / Borowska,Ślężna / Aleja Wiśniowa,3
217347005,603267,2024-03-01 05:42:49,2024-03-01 05:57:17,Traugutta / Kościuszki,al. Kochanowskiego / Kopernika,14
217347037,603591,2024-03-01 05:44:02,2024-03-01 05:48:20,Poza stacją,Kiełczowska,4
217347048,602540,2024-03-01 05:44:38,2024-03-01 05:51:33,al. Poprzeczna / stacja kolejowa,Koszarowa / UWr,7
