UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
261568839,603723,2024-11-25 00:25:49,2024-11-27 08:49:57,Plac Legionów,Piłsudskiego 13 od Jump Hall,3384
261819099,604163,2024-11-26 21:17:05,2024-11-27 03:17:33,Aleja Bielany,Czekoladowa / Wałbrzyska,360
261827466,602526,2024-11-26 23:09:17,2024-11-27 03:18:38,Poza stacją,Grabiszyńska / Stalowa,249
261829646,603949,2024-11-26 23:58:39,2024-11-27 00:18:16,Rynek,Bardzka / Piękna,20
261829696,602500,2024-11-27 00:00:05,2024-11-27 00:47:13,Kościuszki / Pułaskiego,Szewska / Kazimierza Wielkiego ,47
261829783,602910,2024-11-27 00:02:48,2024-11-27 00:20:06,Piławska,Kutrzeby / Hubala,17
261830100,603791,2024-11-27 00:13:19,2024-11-27 00:18:21,"Dworzec Główny, południe",Kościuszki / Pułaskiego,5
261830290,652006,2024-11-27 00:20:32,2024-11-27 00:23:46,Kamienna / Borowska (Aquapark),Poza stacją,3
261830294,603061,2024-11-27 00:21:04,2024-11-27 00:34:00,Dyrekcyjna / Borowska (Wroclavia),Tarnogajska / Klimasa,13
261830427,602874,2024-11-27 00:26:52,2024-11-27 00:29:56,Bezpieczna / Obornicka,Obornicka / Bałtycka,3
261830442,602684,2024-11-27 00:27:47,2024-11-27 00:28:12,Powstańców Śląskich/Orla,Powstańców Śląskich/Orla,0
261830452,604091,2024-11-27 00:28:23,2024-11-27 00:34:04,Klecińska / Duńska,Strzegomska / Rogowska ,6
261830700,603355,2024-11-27 00:38:06,2024-11-27 00:38:32,"Kosmonautów / Fieldorfa, szpital wojewódzki","Kosmonautów / Fieldorfa, szpital wojewódzki",0
261830710,603694,2024-11-27 00:38:43,2024-11-27 00:49:37,"Kosmonautów / Fieldorfa, szpital wojewódzki",Wojanowska / Arbuzowa ,11
261830714,603476,2024-11-27 00:39:02,2024-11-27 00:40:33,Dworzec Główny ,Dworzec Główny ,2
261830795,602854,2024-11-27 00:42:22,2024-11-27 00:47:15,Nowowiejska / Jedności Narodowej,Nowowiejska / Górnickiego,5
261830809,603162,2024-11-27 00:43:18,2024-11-27 00:49:22,Sienkiewicza / Wyszyńskiego,Jedności Narodowej / Wyszyńskiego,6
261830893,602500,2024-11-27 00:48:21,2024-11-27 01:04:40,Szewska / Kazimierza Wielkiego ,Dworzec Główny ,16
261830920,602568,2024-11-27 00:49:34,2024-11-27 01:05:23,Dyrekcyjna / Borowska (Wroclavia),Powstańcow Śląskich / Aleja Hallera,16
261830978,602461,2024-11-27 00:53:37,2024-11-27 00:57:55,Poza stacją,Wysoka Nastrojowa,4
261830986,602075,2024-11-27 00:54:20,2024-11-27 00:57:51,Plac Powstańców Śląskich,Zaporoska / Wielka / Krucza,4
261830997,604265,2024-11-27 00:54:54,2024-11-27 01:01:31,Plac Jana Pawła II (Akademia Muzyczna),Plac Legionów,7
261831027,602790,2024-11-27 00:56:47,2024-11-27 01:03:17,Piaskowa / św. Ducha,Wyszyńskiego / Szczytnicka,7
261831045,604039,2024-11-27 00:57:59,2024-11-27 01:02:09,Hallera / Odkrywców,Grabiszyńska / Magazynierska (Corte Verona),4
261831051,603997,2024-11-27 00:58:22,2024-11-27 01:05:26,Zaporoska / Wielka / Krucza,Pereca / Grabiszyńska,7
261831119,602629,2024-11-27 01:01:47,2024-11-27 01:15:16,Mińska / Stanisławowska,Smolec,13
261831132,603387,2024-11-27 01:02:31,2024-11-27 01:15:17,Grabiszyńska / Magazynierska (Corte Verona),Dworzec Główny ,13
261831149,603395,2024-11-27 01:03:29,2024-11-27 01:21:01,Powstańcow Śląskich / Aleja Hallera,Zwycięska / Ołtaszyńska,18
261831182,602500,2024-11-27 01:05:20,2024-11-27 01:25:11,Dworzec Główny ,Nyska / Jesionowa,20
261831260,604295,2024-11-27 01:10:05,2024-11-27 01:14:58,Poza stacją,Wysoka Nastrojowa,5
261831465,602500,2024-11-27 01:25:43,2024-11-27 01:33:30,Nyska / Jesionowa,"Dworzec Główny, południe",8
261831476,603407,2024-11-27 01:26:42,2024-11-27 01:37:34,Szewska / Kazimierza Wielkiego ,Poniatowskiego / Oleśnicka,11
261831655,603466,2024-11-27 01:41:27,2024-11-27 01:48:45,Partyzantów / Okrzei,Bacciarellego,7
261831667,602662,2024-11-27 01:42:09,2024-11-27 02:02:19,Borowska (Uniw. Szpital Kliniczny),Zaporoska / Wielka / Krucza,20
261831671,603397,2024-11-27 01:42:14,2024-11-27 02:02:16,Borowska (Uniw. Szpital Kliniczny),Zaporoska / Wielka / Krucza,20
261831730,603299,2024-11-27 01:47:16,2024-11-27 01:51:20,Drobnera / Dubois,Plac Staszica,4
261831770,603466,2024-11-27 01:51:26,2024-11-27 01:57:31,Bacciarellego,Partyzantów / Okrzei,6
261831798,602727,2024-11-27 01:53:51,2024-11-27 02:01:02,"Olszewskiego, pętla tramwajowa",Bacciarellego / pętla autobusowa,7
261832096,603997,2024-11-27 02:26:40,2024-11-27 02:41:59,Pereca / Grabiszyńska,Klecińska / Duńska,15
261832411,603911,2024-11-27 03:20:30,2024-11-27 03:29:29,Legnicka / Zachodnia ,Otyńska,9
261832432,603282,2024-11-27 03:24:47,2024-11-27 03:25:47,al. Karkonoska / Jeździecka,al. Karkonoska / Jeździecka,1
261832433,604164,2024-11-27 03:24:47,2024-11-27 03:28:52,al. Karkonoska / Jeździecka,Przyjaźni / Karkonoska,4
261832436,602244,2024-11-27 03:25:19,2024-11-27 03:32:25,al. Karkonoska / Jeździecka,Wysoka Nastrojowa,7
261832439,602187,2024-11-27 03:25:58,2024-11-27 03:37:43,al. Karkonoska / Jeździecka,Grota-Roweckiego / Parafialna,12
261832453,602010,2024-11-27 03:28:56,2024-11-27 03:49:33,Poza stacją,Poza stacją,21
261832505,604465,2024-11-27 03:38:41,2024-11-27 03:45:29,Gorlicka / Litewska,Poza stacją,7
261832539,603718,2024-11-27 03:45:14,2024-11-27 04:01:31,Jagodzińska / Buforowa,Kamienna / Borowska (Aquapark),16
261832595,604123,2024-11-27 03:56:24,2024-11-27 04:01:53,Hermanowska / Kołobrzeska,Poza stacją,5
261832646,602812,2024-11-27 04:06:37,2024-11-27 04:14:41,Borowska (Uniw. Szpital Kliniczny),Dyrekcyjna / Borowska (Wroclavia),8
261832703,603613,2024-11-27 04:16:36,2024-11-27 04:21:13,Młodych Techników,Jagiełły / Dmowskiego ,5
261832707,604164,2024-11-27 04:17:24,2024-11-27 04:24:08,Przyjaźni / Karkonoska,Wałbrzyska - pętla tramwajowa,7
261832736,602300,2024-11-27 04:21:49,2024-11-27 04:30:35,Powstańcow Śląskich / Aleja Hallera,Borowska (Uniw. Szpital Kliniczny),9
261832740,602919,2024-11-27 04:22:37,2024-11-27 04:35:12,Kutrzeby / Hubala,Powstańców Śląskich/Orla,13
261832749,604262,2024-11-27 04:24:09,2024-11-27 04:29:07,Przyjaźni / Karkonoska,Skarbowców / Wietrzna,5
261832777,604642,2024-11-27 04:29:38,2024-11-27 04:38:14,Piławska,al. Armii Krajowej / Bardzka,9
