UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
253777695,604341,2024-09-30 01:38:20,2024-10-03 14:25:17,Nyska / Piękna,Nyska / Jesionowa,5087
253780560,604458,2024-09-30 06:03:32,2024-10-03 10:12:25,Na Grobli (PWr - Geocentrum),Na Grobli (PWr - Geocentrum),4569
254113277,602475,2024-10-02 08:56:59,2024-10-03 09:11:56,Robotnicza / Fabryczna,Poza stacją,1455
254179898,602614,2024-10-02 17:58:56,2024-10-03 06:57:02,Bezpieczna / Obornicka,Poza stacją,778
254181469,604000,2024-10-02 18:08:53,2024-10-03 06:49:49,Ślężna / Kamienna (Uniw. Ekonomiczny),Poza stacją,761
254198417,602240,2024-10-02 20:18:26,2024-10-03 09:16:39,Wałbrzyska - pętla tramwajowa,Wałbrzyska - pętla tramwajowa,778
254213831,602075,2024-10-02 23:51:35,2024-10-03 00:02:14,Ślężna / Kamienna (Uniw. Ekonomiczny),Aleja Hallera / Mielecka,11
254214071,604104,2024-10-02 23:57:23,2024-10-03 00:12:31,Bardzka / Piękna,Plac Legionów,15
254214419,603344,2024-10-03 00:04:47,2024-10-03 00:17:26,Norwida / Wyspiańskiego (PWr),Partyzantów / Okrzei,13
254214622,603189,2024-10-03 00:09:36,2024-10-03 00:20:36,"Paprotna / Obornicka, zajezdnia MPK",Kamieńskiego / Jutrosińska,11
254214725,603646,2024-10-03 00:12:29,2024-10-03 00:20:15,Plac Jana Pawła II (Akademia Muzyczna),Zaporoska / Grabiszyńska,8
254214753,604104,2024-10-03 00:13:03,2024-10-03 00:32:33,Plac Legionów,Fabryczna / Wagonowa,20
254214766,602196,2024-10-03 00:13:20,2024-10-03 00:19:21,Grochowa / Jemiołowa,Grabiszyńska / Stalowa,6
254214779,602445,2024-10-03 00:13:35,2024-10-03 00:25:04,Świdnicka / Piłsudskiego (Hotel Scandic),Grabiszyńska / Stalowa,11
254214878,603700,2024-10-03 00:15:59,2024-10-03 00:20:17,Traugutta / Pułaskiego,Traugutta / Pułaskiego,4
254214905,603175,2024-10-03 00:16:41,2024-10-03 00:31:12,Grabiszyńska / Magazynierska (Corte Verona),Solskiego / al. Piastów,15
254214990,603465,2024-10-03 00:19:30,2024-10-03 00:27:01,"Dworzec Główny, południe",Nyska / Piękna,8
254215049,602161,2024-10-03 00:20:46,2024-10-03 00:30:48,Traugutta / Pułaskiego,Gliniana / Gajowa,10
254215068,602834,2024-10-03 00:21:17,2024-10-03 00:30:36,Zaporoska / Grabiszyńska,"Dworzec Główny, południe",9
254215075,604271,2024-10-03 00:21:28,2024-10-03 00:38:01,Dyrekcyjna / Borowska (Wroclavia),Plac Strzegomski / Poznańska,17
254215141,602649,2024-10-03 00:23:06,2024-10-03 00:23:23,Drobnera / Dubois,Drobnera / Dubois,0
254215170,602602,2024-10-03 00:24:01,2024-10-03 00:31:09,Mickiewicza / pętla tramwajowa,Marca Polo (Olimpia Port),7
254215407,604660,2024-10-03 00:29:59,2024-10-03 00:37:38,Nowowiejska / Wyszyńskiego,Rondo Reagana,8
254215456,603492,2024-10-03 00:31:08,2024-10-03 00:41:38,Drobnera / Plac Bema,Poza stacją,11
254215517,602619,2024-10-03 00:32:51,2024-10-03 00:45:23,Zaporoska / Wielka / Krucza,Aleja Hallera / Mielecka,13
254215532,604104,2024-10-03 00:33:12,2024-10-03 00:54:51,Fabryczna / Wagonowa,Sukielicka / Rogowska,22
254215761,603860,2024-10-03 00:39:23,2024-10-03 00:39:54,Dworzec Główny ,Dworzec Główny ,1
254215797,602674,2024-10-03 00:40:10,2024-10-03 00:49:24,Dworzec Główny ,Nyska / Piękna,9
254215915,602246,2024-10-03 00:43:17,2024-10-03 00:43:38,Drobnera / Plac Bema,Drobnera / Plac Bema,0
254215942,603254,2024-10-03 00:44:04,2024-10-03 00:50:37,Drobnera / Plac Bema,Jagiełły / Dmowskiego ,7
254216036,602649,2024-10-03 00:46:19,2024-10-03 00:59:35,Drobnera / Dubois,Kazimierza Wielkiego (Helios),13
254216130,604245,2024-10-03 00:48:42,2024-10-03 01:04:05,Świeradowska (Ferio Gaj ),Zwycięska / Agrestowa,15
254216197,602053,2024-10-03 00:50:26,2024-10-03 01:06:58,Grota-Roweckiego/Iwaszkiewicza,Poza stacją,17
254216231,602851,2024-10-03 00:50:54,2024-10-03 01:17:35,"Dworzec Główny, południe",Poza stacją,27
254216237,603868,2024-10-03 00:50:58,2024-10-03 01:09:18,"Dworzec Główny, południe",Sienkiewicza / Wyszyńskiego,18
254216637,602783,2024-10-03 01:02:19,2024-10-03 01:26:42,Poniatowskiego / Oleśnicka,Nowowiejska / Jedności Narodowej,24
254216662,602507,2024-10-03 01:02:49,2024-10-03 01:26:52,Poniatowskiego / Oleśnicka,Nowowiejska / Jedności Narodowej,24
254216784,603840,2024-10-03 01:05:46,2024-10-03 01:09:47,Poza stacją,Poza stacją,4
254216969,602871,2024-10-03 01:11:22,2024-10-03 01:23:05,Komandorska / Kamienna,Kościuszki / Komuny Paryskiej / Zgodna,12
254216971,602075,2024-10-03 01:11:27,2024-10-03 01:18:51,Aleja Hallera / Mielecka,Poza stacją,7
254217148,603463,2024-10-03 01:17:02,2024-10-03 01:28:49,Dworzec Główny ,Wyszyńskiego / Szczytnicka,12
254217260,602517,2024-10-03 01:20:10,2024-10-03 01:36:37,"Paprotna / Obornicka, zajezdnia MPK",Czarnuszkowa/Waniliowa,16
254217269,602223,2024-10-03 01:20:21,2024-10-03 01:23:29,Krzycka / Aleja Karkonoska (Park Południowy),Przyjaźni / Karkonoska,3
254217279,603863,2024-10-03 01:20:43,2024-10-03 01:26:58,Kazimierza Wielkiego (Helios),Plac Dominikański (Galeria Dominikańska),6
254218155,602975,2024-10-03 01:48:42,2024-10-03 01:53:19,Plac Jana Pawła II (Akademia Muzyczna),Plac Strzegomski / Poznańska,5
254218304,602535,2024-10-03 01:54:22,2024-10-03 02:01:54,Drobnera / Plac Bema,Rondo Reagana,8
254218325,602728,2024-10-03 01:55:28,2024-10-03 02:16:39,Legnicka / Młodych Techników,Pereca / Grabiszyńska,21
254218445,603190,2024-10-03 02:00:09,2024-10-03 02:15:49,Plac Powstańców Warszawy (Muzeum Narodowe),Nyska / Jesionowa,16
254218513,604668,2024-10-03 02:02:45,2024-10-03 02:21:02,3M,Jedności Narodowej / Wyszyńskiego,18
254218766,603934,2024-10-03 02:12:46,2024-10-03 02:38:33,3M,Nowowiejska / Wyszyńskiego,26
254219057,602461,2024-10-03 02:24:45,2024-10-03 02:35:49,Legnicka (Park Magnolia),Plac Jana Pawła II (Akademia Muzyczna),11
254219113,604668,2024-10-03 02:26:33,2024-10-03 02:45:02,Jedności Narodowej / Wyszyńskiego,Drobnera / Dubois,18
254219178,603712,2024-10-03 02:29:08,2024-10-03 02:30:06,Dworzec Główny ,Dworzec Główny ,1
254219210,602300,2024-10-03 02:30:49,2024-10-03 02:48:33,Dworzec Główny ,Świeradowska (Ferio Gaj ),18
254219318,602362,2024-10-03 02:36:13,2024-10-03 02:48:14,Plac Jana Pawła II (Akademia Muzyczna),Nowowiejska / Jedności Narodowej,12
254219623,604660,2024-10-03 02:51:32,2024-10-03 03:00:47,Rondo Reagana,Drobnera / Dubois,9
254219752,602146,2024-10-03 02:58:00,2024-10-03 03:07:32,Żmigrodzka / Marino,Kasprowicza / Syrokomli,10
254219768,603572,2024-10-03 02:58:50,2024-10-03 03:05:01,Żmigrodzka / Marino,Żmigrodzka / Broniewskiego,6
254219836,603041,2024-10-03 03:02:16,2024-10-03 03:14:22,Drzewieckiego / Dedala,Poza stacją,12
254219985,603949,2024-10-03 03:10:05,2024-10-03 03:26:48,Aleja Kromera,Dworzec Główny ,17
254219996,603242,2024-10-03 03:10:47,2024-10-03 03:30:11,Aleja Kromera,Nyska / Jesionowa,19
254220176,604515,2024-10-03 03:22:21,2024-10-03 03:37:02,Plac Powstańców Śląskich,Nyska / Jesionowa,15
254220267,604087,2024-10-03 03:26:12,2024-10-03 03:26:23,Kazimierza Wielkiego (Helios),Rynek,0
254220305,603660,2024-10-03 03:28:21,2024-10-03 03:35:51,Kamienna / Tomaszowska,Plac Powstańców Śląskich,8
254220327,602687,2024-10-03 03:29:25,2024-10-03 03:37:38,Legnicka (Park Magnolia),Legnicka / Młodych Techników,8
254220471,602539,2024-10-03 03:37:50,2024-10-03 04:12:13,Hallera / Odkrywców,Poza stacją,34
254220474,603425,2024-10-03 03:37:55,2024-10-03 03:38:48,Poza stacją,Legnicka / Młodych Techników,1
254220494,603199,2024-10-03 03:39:19,2024-10-03 03:51:15,Legnicka / Młodych Techników,Poniatowskiego / Oleśnicka,12
254220545,603608,2024-10-03 03:42:42,2024-10-03 03:52:15,Kamienna / Borowska (Aquapark),Świeradowska (Ferio Gaj ),10
254220619,602420,2024-10-03 03:47:27,2024-10-03 03:57:13,Plac Jana Pawła II (Akademia Muzyczna),Poza stacją,10
254220791,604471,2024-10-03 04:00:10,2024-10-03 04:16:24,Świeradowska / Krynicka,Ślężna / pętla tramwajowa,16
254220999,603259,2024-10-03 04:14:52,2024-10-03 04:20:42,Skarbowców / Wietrzna,Krzycka / Aleja Karkonoska (Park Południowy),6
254221039,603450,2024-10-03 04:18:20,2024-10-03 04:21:27,Karwińska / Opolska,Gazowa / Międzyleska,3
254221060,602195,2024-10-03 04:20:44,2024-10-03 04:21:52,Skarbowców / Wietrzna,Poza stacją,1
254221077,602701,2024-10-03 04:22:14,2024-10-03 04:29:18,Skarbowców / Wietrzna,Powstańców Śląskich/Orla,7
254221106,603170,2024-10-03 04:24:46,2024-10-03 04:36:49,Nowodworska/Strzegomska,Lotnicza / Bajana,12
254221116,603503,2024-10-03 04:25:34,2024-10-03 04:32:29,Poza stacją,"Wrocław Leśnica, stacja kolejowa",7
254221125,603062,2024-10-03 04:26:06,2024-10-03 04:38:16,Drobnera / Plac Bema,Poza stacją,12
254221167,603541,2024-10-03 04:29:40,2024-10-03 04:49:59,Grota-Roweckiego / Parafialna,Dyrekcyjna / Borowska (Wroclavia),20
254221169,602623,2024-10-03 04:30:06,2024-10-03 04:38:10,Komandorska / Kamienna,"Dworzec Główny, południe",8
254221233,603164,2024-10-03 04:34:58,2024-10-03 04:38:36,Opolska / Siemianowicka,Opolska / pętla tramwajowa,4
254221264,602588,2024-10-03 04:36:51,2024-10-03 04:43:48,Ślężna / Aleja Wiśniowa,Borowska (Uniw. Szpital Kliniczny),7
254221269,602984,2024-10-03 04:37:15,2024-10-03 04:42:23,Gorlicka / Litewska,Krzywoustego - Rynek Psie Pole,5
254221325,604229,2024-10-03 04:40:51,2024-10-03 04:41:51,Poza stacją,al. Armii Krajowej / Borowska,1
254221386,602984,2024-10-03 04:45:07,2024-10-03 04:47:31,Krzywoustego - Rynek Psie Pole,al. Jana III Sobieskiego / stacja kolejowa,2
254221474,603239,2024-10-03 04:52:29,2024-10-03 05:09:01,Nowowiejska / Górnickiego,Kamieńskiego / Jutrosińska,17
254221500,604054,2024-10-03 04:53:47,2024-10-03 05:10:35,Plac Grunwaldzki (DS Ołówek),Dworzec Główny ,17
254221518,602209,2024-10-03 04:55:38,2024-10-03 05:07:54,Bardzka / Piękna,Plac Dominikański (Galeria Dominikańska),12
254221541,604241,2024-10-03 04:58:42,2024-10-03 05:07:04,al. Armii Krajowej / Borowska,Powstańcow Śląskich / Aleja Hallera,8
254221564,603577,2024-10-03 05:00:29,2024-10-03 05:09:26,Kamieńskiego,"Paprotna / Obornicka, zajezdnia MPK",9
254221570,602391,2024-10-03 05:01:05,2024-10-03 05:04:39,Borowska (Uniw. Szpital Kliniczny),al. Armii Krajowej / Borowska,4
254221601,604064,2024-10-03 05:02:40,2024-10-03 05:10:23,Kutrzeby / Hubala,al. Karkonoska / Jeździecka,8
254221630,603279,2024-10-03 05:04:35,2024-10-03 05:06:18,Żmigrodzka / Broniewskiego,Żmigrodzka / Broniewskiego,2
254221664,603572,2024-10-03 05:06:46,2024-10-03 05:32:06,Żmigrodzka / Broniewskiego,Śrubowa / Strzegomska,25
254221694,602660,2024-10-03 05:08:08,2024-10-03 05:18:22,Zwycięska / Ołtaszyńska,Przyjaźni / Karkonoska,10
254221721,603464,2024-10-03 05:09:57,2024-10-03 05:22:45,Kutrzeby / Hubala,Powstańców Śląskich/Orla,13
254221722,603402,2024-10-03 05:09:59,2024-10-03 05:20:23,Grota-Roweckiego / Parafialna,al. Karkonoska / Jeździecka,10
254221755,603837,2024-10-03 05:11:42,2024-10-03 05:20:25,Kutrzeby / Hubala,al. Karkonoska / Jeździecka,9
254221760,603133,2024-10-03 05:11:58,2024-10-03 05:16:31,Stacyjna (Dworzec Mikołajów),Fabryczna / Wagonowa,5
254221918,604157,2024-10-03 05:19:33,2024-10-03 05:41:35,Czekoladowa / Wałbrzyska,Poza stacją,22
254221955,602847,2024-10-03 05:20:56,2024-10-03 05:34:33,Promenady Wrocławskie,Dworzec Główny ,14
254221956,604266,2024-10-03 05:21:01,2024-10-03 05:41:02,Czekoladowa / Wałbrzyska,Amazon WRO2,20
254221962,602678,2024-10-03 05:21:26,2024-10-03 05:29:14,Kamieńskiego,Żmigrodzka / Marino,8
254222005,602346,2024-10-03 05:23:26,2024-10-03 05:29:29,al. Jana III Sobieskiego / stacja kolejowa,Bierutowska,6
254222015,604479,2024-10-03 05:24:04,2024-10-03 05:27:47,Żeromskiego / Daszyńskiego,Sienkiewicza / Wyszyńskiego,4
254222039,603516,2024-10-03 05:25:17,2024-10-03 05:31:39,al. Armii Krajowej / Borowska,Powstańcow Śląskich / Aleja Hallera,6
254222048,602885,2024-10-03 05:25:37,2024-10-03 05:40:26,Sienkiewicza / Wyszyńskiego,Poza stacją,15
254222072,603335,2024-10-03 05:26:54,2024-10-03 05:31:04,Wysoka Nastrojowa,Zwycięska / Ołtaszyńska,4
254222075,603275,2024-10-03 05:27:02,2024-10-03 05:57:20,Promenady Wrocławskie,Świdnicka / Piłsudskiego (Hotel Scandic),30
