UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
229523119,603439,2024-05-21 13:57:51,2024-05-25 14:12:51,Fabryczna / Wagonowa,Poza stacją,5775
229906120,604224,2024-05-23 14:37:52,2024-05-25 14:36:55,Traugutta / Pułaskiego,Traugutta / Pułaskiego,2879
230006847,604042,2024-05-23 21:33:55,2024-05-25 10:52:23,Szczęśliwa (Sky Tower),Jagodzińska / Buforowa,2238
230068049,604386,2024-05-24 11:40:42,2024-05-25 00:21:57,Poza stacją,Żmigrodzka / Marino,761
230089664,603370,2024-05-24 13:54:15,2024-05-25 08:45:03,Poza stacją,Poza stacją,1131
230091459,603619,2024-05-24 14:04:02,2024-05-25 10:34:21,Maślicka / Stodolna,Maślicka / Stodolna,1230
230141715,602884,2024-05-24 17:59:46,2024-05-25 14:36:44,Grabiszyńska / Aleja Hallera,Kościuszki / Pułaskiego,1237
230188866,604268,2024-05-24 21:35:17,2024-05-25 00:21:48,Komandorska / Sanocka,al. Armii Krajowej / Borowska,167
230194261,602028,2024-05-24 22:10:54,2024-05-25 00:10:56,Bezpieczna / Obornicka,Plac Strzegomski / Poznańska,120
230203769,602348,2024-05-24 23:25:15,2024-05-25 23:25:14,Stabłowicka ,Stabłowicka ,1440
230203969,602885,2024-05-24 23:26:56,2024-05-25 00:06:53,Zwycięska / Agrestowa,Świeradowska (Ferio Gaj ),40
230204227,604160,2024-05-24 23:29:07,2024-05-25 00:09:49,Mokronos Górny PKP,Poza stacją,41
230204270,603954,2024-05-24 23:29:26,2024-05-25 00:26:36,Poza stacją,Poza stacją,57
230204368,603197,2024-05-24 23:30:13,2024-05-25 00:13:55,Zaporoska / Grabiszyńska,Zaporoska / Grabiszyńska,44
230204579,603108,2024-05-24 23:32:00,2024-05-25 00:03:41,pl. Orląt Lwowskich,Wrocław Osobowice,32
230204657,602156,2024-05-24 23:32:45,2024-05-25 00:04:47,Ślężna / Kamienna (Uniw. Ekonomiczny),Opolska / pętla tramwajowa,32
230205757,604643,2024-05-24 23:42:47,2024-05-25 00:22:50,Ślężna / Kamienna (Uniw. Ekonomiczny),Centrum Handlowe Auchan Bielany,40
230205775,652064,2024-05-24 23:42:54,2024-05-25 00:22:47,Ślężna / Kamienna (Uniw. Ekonomiczny),Centrum Handlowe Auchan Bielany,40
230206030,602491,2024-05-24 23:45:11,2024-05-25 00:00:39,Kazimierza Wielkiego (Helios),Kraszewskiego / Trzebnicka,15
230206033,603429,2024-05-24 23:45:12,2024-05-25 00:04:18,Ślężna / Kamienna (Uniw. Ekonomiczny),Grabiszyńska / Magazynierska (Corte Verona),19
230206040,602442,2024-05-24 23:45:13,2024-05-25 00:00:52,Szewska / Kazimierza Wielkiego ,Grabiszyńska / Stalowa,16
230206112,604280,2024-05-24 23:45:54,2024-05-25 02:44:47,Rondo Reagana,Wróblewskiego (Teki),179
230206126,602494,2024-05-24 23:46:03,2024-05-25 02:32:52,Rondo Reagana,Rondo Reagana,167
230206148,602642,2024-05-24 23:46:13,2024-05-25 00:08:09,Plac Grunwaldzki / Polaka,Obornicka / Bałtycka,22
230206159,604505,2024-05-24 23:46:18,2024-05-25 00:29:55,Dworzec Główny ,Poza stacją,44
230206200,603402,2024-05-24 23:46:48,2024-05-25 00:08:48,Wróblewskiego (Teki),Marca Polo (Olimpia Port),22
230206204,603367,2024-05-24 23:46:51,2024-05-25 00:16:56,Sukielicka / Rogowska,Sukielicka / Rogowska,30
230206215,603289,2024-05-24 23:47:04,2024-05-25 00:16:52,Sukielicka / Rogowska,Sukielicka / Rogowska,30
230206241,603891,2024-05-24 23:47:15,2024-05-25 00:18:02,Sukielicka / Rogowska,Sukielicka / Rogowska,31
230206286,603629,2024-05-24 23:47:39,2024-05-25 00:07:25,Wróblewskiego (Teki),Nowowiejska / Jedności Narodowej,20
230206428,603495,2024-05-24 23:49:27,2024-05-25 00:00:48,Ślężna / Aleja Wiśniowa,pl. Orląt Lwowskich,11
230206435,603122,2024-05-24 23:49:32,2024-05-25 00:01:23,Kościuszki / Pułaskiego,Komandorska / Sanocka,12
230206620,602420,2024-05-24 23:51:13,2024-05-25 00:04:07,Hubska / Prudnicka,Szczęśliwa (Sky Tower),13
230206719,603529,2024-05-24 23:52:04,2024-05-25 00:18:20,Rondo Reagana,Strachocińska / Wieśniacza,26
230206774,604543,2024-05-24 23:52:31,2024-05-25 00:00:24,Nyska / Jesionowa,Dworzec Główny ,8
230206779,603032,2024-05-24 23:52:35,2024-05-25 00:04:08,Dworzec Główny ,Żelazna / Pereca,12
230206788,602706,2024-05-24 23:52:43,2024-05-25 00:09:27,Plac Jana Pawła II (Akademia Muzyczna),Bałtycka / Żmigrodzka,17
230206802,602577,2024-05-24 23:52:49,2024-05-25 00:10:11,pl. Orląt Lwowskich,Bardzka / Piękna,17
230206817,603358,2024-05-24 23:52:55,2024-05-25 00:10:06,pl. Orląt Lwowskich,Bardzka / Piękna,17
230206818,602622,2024-05-24 23:52:57,2024-05-25 00:05:40,Krzycka / Aleja Karkonoska (Park Południowy),Zwycięska / Ołtaszyńska,13
230206867,602614,2024-05-24 23:53:25,2024-05-25 00:03:28,al. Kochanowskiego / Kopernika,Partyzantów / Okrzei,10
230206958,602254,2024-05-24 23:54:20,2024-05-25 00:06:05,Krucza / Mielecka / Stalowa,Krucza / Mielecka / Stalowa,12
230207001,603376,2024-05-24 23:54:45,2024-05-25 00:11:21,Plac Strzegomski / Poznańska,Drobnera / Plac Bema,17
230207016,603119,2024-05-24 23:54:54,2024-05-25 00:11:26,Plac Strzegomski / Poznańska,Drobnera / Plac Bema,17
230207127,602901,2024-05-24 23:55:46,2024-05-25 00:04:37,Leśnica - pętla tramwajowa,Prochowicka / Dolnobrzeska,9
230207219,602726,2024-05-24 23:56:42,2024-05-25 00:12:12,Krucza / Mielecka / Stalowa,Rynek,16
230207265,602006,2024-05-24 23:57:04,2024-05-25 03:14:10,Grabiszyńska / Aleja Hallera,Krucza / Mielecka / Stalowa,197
230207270,602045,2024-05-24 23:57:08,2024-05-25 00:16:41,Rynek,Poza stacją,20
230207408,602342,2024-05-24 23:58:23,2024-05-25 00:00:06,Rynek,Rynek,2
230207424,602064,2024-05-24 23:58:30,2024-05-25 00:05:36,Ślężna / Aleja Wiśniowa,Plac Powstańców Śląskich,7
230207470,603817,2024-05-24 23:59:02,2024-05-25 00:05:23,Ślężna / Aleja Wiśniowa,Plac Powstańców Śląskich,6
