UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
212674669,603899,2024-01-02 18:12:28,2024-01-08 14:43:33,Leśnica - pętla tramwajowa,Poza stacją,8431
212696890,603500,2024-01-03 08:22:02,2024-01-08 08:04:04,Prochowicka / Dolnobrzeska,Leśnica - pętla tramwajowa,7182
212963762,602043,2024-01-07 17:52:42,2024-01-08 14:36:09,Poza stacją,Plac Powstańców Śląskich,1243
212975314,603352,2024-01-07 23:33:34,2024-01-08 16:56:51,Poza stacją,Nyska / Piękna,1043
212975551,603784,2024-01-07 23:53:51,2024-01-08 00:01:32,Stadion Olimpijski,Mickiewicza / pętla tramwajowa,8
212975554,604485,2024-01-07 23:54:01,2024-01-08 00:01:34,Poza stacją,Poza stacją,8
212975605,602034,2024-01-07 23:59:40,2024-01-08 00:02:55,Plac Jana Pawła II (Akademia Muzyczna),Piłsudskiego 13 od Jump Hall,3
212975687,602199,2024-01-08 00:08:28,2024-01-08 00:28:33,Kazimierza Wielkiego (Helios),Sienkiewicza / Piastowska,20
212975716,602612,2024-01-08 00:12:26,2024-01-08 00:24:29,Plac Legionów,Kurkowa / Dubois,12
212975884,603525,2024-01-08 00:29:32,2024-01-08 00:43:47,Grochowa / Jemiołowa,al. Armii Krajowej / Borowska,14
212975908,604504,2024-01-08 00:32:46,2024-01-08 00:48:52,Krzywoustego - Rynek Psie Pole,Wilanowska,16
212975910,603885,2024-01-08 00:33:01,2024-01-08 00:33:42,Krzywoustego - Rynek Psie Pole,Krzywoustego - Rynek Psie Pole,1
212975916,602574,2024-01-08 00:33:59,2024-01-08 00:52:00,Krzywoustego - Rynek Psie Pole,Zatorska / Królewska - pętla MPK,18
212976062,602668,2024-01-08 00:53:03,2024-01-08 13:12:12,Kościuszki / Komuny Paryskiej / Zgodna,Bardzka / Piękna,739
212976085,602138,2024-01-08 00:58:54,2024-01-08 01:04:54,Dworzec Główny ,Plac Legionów,6
212976102,602561,2024-01-08 01:01:16,2024-01-08 01:06:05,Nowowiejska / Górnickiego,Sienkiewicza / Piastowska,5
212976138,602199,2024-01-08 01:06:18,2024-01-08 01:26:28,Sienkiewicza / Piastowska,Olszewskiego / Spółdzielcza,20
