UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
234924125,604224,2024-06-18 21:22:08,2024-06-24 01:39:15,Mickiewicza / pętla tramwajowa,Kowalska/Lechitów,7457
235492741,603871,2024-06-21 17:23:30,2024-06-24 12:31:52,Bacciarellego / pętla autobusowa,"Olszewskiego, pętla tramwajowa",4028
235644555,602080,2024-06-22 15:33:05,2024-06-24 10:56:16,Powstańcow Śląskich / Aleja Hallera,Poza stacją,2603
235864163,603320,2024-06-23 18:29:16,2024-06-24 07:04:05,Poza stacją,Nowowiejska / Jedności Narodowej,755
235889006,602422,2024-06-23 20:08:40,2024-06-24 01:06:59,Poza stacją,Nyska / Piękna,298
235892923,603060,2024-06-23 20:24:44,2024-06-24 06:51:21,Nyska / Jesionowa,Kamienna / Tomaszowska,627
235913032,602023,2024-06-23 22:39:09,2024-06-24 00:15:52,Mościckiego (stacja kolejowa),Grabiszyńska / Stalowa,97
235915919,603740,2024-06-23 23:01:18,2024-06-24 05:07:29,Wróblewskiego (Teki),Powstańcow Śląskich / Aleja Hallera,366
235920720,602427,2024-06-23 23:21:16,2024-06-24 00:00:24,Zaporoska / Grabiszyńska,Kazimierza Wielkiego (Helios),39
235921584,652065,2024-06-23 23:26:05,2024-06-24 01:21:56,Miłoszycka / Swojczycka ,Miłoszycka / Swojczycka ,116
235922930,604213,2024-06-23 23:34:12,2024-06-24 00:29:23,Poza stacją,3M,55
235923073,602654,2024-06-23 23:35:20,2024-06-24 00:03:40,Plac Dominikański (Galeria Dominikańska),Grabiszyńska / Stalowa,28
235924128,604270,2024-06-23 23:42:51,2024-06-24 00:04:15,Grabiszyńska / Aleja Hallera,Plac Legionów,21
235924164,602477,2024-06-23 23:43:10,2024-06-24 00:19:39,Kutrzeby / Hubala,Poza stacją,36
235924956,602834,2024-06-23 23:49:42,2024-06-24 00:46:24,Plac Jana Pawła II (Akademia Muzyczna),Jagodzińska / Buforowa,57
