UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
255364477,603919,2024-10-11 00:14:07,2024-10-28 09:13:27,Poniatowskiego / Oleśnicka,Poniatowskiego / Oleśnicka,25079
256223778,604034,2024-10-16 19:01:08,2024-10-28 09:13:14,Nowowiejska / Górnickiego,Nowowiejska / Górnickiego,16752
256935103,604194,2024-10-21 15:41:22,2024-10-28 09:10:28,Drobnera / Plac Bema,Drobnera / Plac Bema,9749
257722166,603189,2024-10-26 01:09:11,2024-10-28 09:17:27,Grabiszyńska / Magazynierska (Corte Verona),Grabiszyńska / Magazynierska (Corte Verona),3428
257764834,603821,2024-10-26 13:17:07,2024-10-28 09:17:36,Partyzantów / Okrzei,Partyzantów / Okrzei,2700
257791272,602369,2024-10-26 15:56:23,2024-10-28 09:17:42,Grota-Roweckiego / Parafialna,Grota-Roweckiego / Parafialna,2541
257806302,603270,2024-10-26 17:24:33,2024-10-28 09:17:49,Legnicka (Park Magnolia),Poza stacją,2453
257849241,604192,2024-10-26 22:46:52,2024-10-28 00:37:48,Nowowiejska / Wyszyńskiego,Nowowiejska / Górnickiego,1611
257970457,604541,2024-10-27 20:51:41,2024-10-28 09:17:54,Zaporoska / Wielka / Krucza,Zaporoska / Wielka / Krucza,746
257976906,602102,2024-10-27 22:17:51,2024-10-28 04:50:06,Dworzec Główny ,Dworzec Główny ,392
257981033,604479,2024-10-27 23:45:06,2024-10-28 00:00:12,Hallera / Odkrywców,Dworzec Główny ,15
257981180,604029,2024-10-27 23:49:38,2024-10-28 00:06:58,Komandorska / Sanocka,Ślężna / Aleja Wiśniowa,17
257981183,604138,2024-10-27 23:49:40,2024-10-28 00:06:41,Komandorska / Sanocka,Ślężna / Aleja Wiśniowa,17
257981286,604272,2024-10-27 23:52:29,2024-10-28 00:02:02,Plac Jana Pawła II (Akademia Muzyczna),Poza stacją,10
257981402,603299,2024-10-27 23:55:43,2024-10-28 00:04:45,al. Armii Krajowej / Borowska,"Dworzec Główny, południe",9
257981418,603604,2024-10-27 23:56:19,2024-10-28 00:13:54,Powstańcow Śląskich / Aleja Hallera,Czekoladowa / Wałbrzyska,18
257981447,603874,2024-10-27 23:57:00,2024-10-28 00:07:27,Powstańcow Śląskich / Aleja Hallera,Świeradowska (Ferio Gaj ),10
257981483,604038,2024-10-27 23:58:09,2024-10-28 00:11:28,Kopycińskiego/Drabika,al. Armii Krajowej / Bardzka,13
257981488,602830,2024-10-27 23:58:20,2024-10-28 00:01:22,Szczęśliwa (Sky Tower),Zaporoska / Gajowicka,3
257981543,602648,2024-10-28 00:00:37,2024-10-28 00:16:43,Zwycięska / Ołtaszyńska,Kutrzeby / Hubala,16
257981564,603048,2024-10-28 00:01:31,2024-10-28 00:08:46,Plac Jana Pawła II (Akademia Muzyczna),Plac Strzegomski / Poznańska,7
257981571,603830,2024-10-28 00:01:38,2024-10-28 00:05:55,Krzycka / Aleja Karkonoska (Park Południowy),Przyjaźni / Karkonoska,4
257981585,602170,2024-10-28 00:02:07,2024-10-28 00:23:06,Sienkiewicza / Piastowska,Rondo Reagana,21
257981588,604486,2024-10-28 00:02:11,2024-10-28 00:22:39,Sienkiewicza / Piastowska,Rondo Reagana,20
257981616,603432,2024-10-28 00:03:16,2024-10-28 00:03:32,Plac Jana Pawła II (Akademia Muzyczna),Plac Jana Pawła II (Akademia Muzyczna),0
257981627,603182,2024-10-28 00:03:45,2024-10-28 00:08:41,Plac Jana Pawła II (Akademia Muzyczna),Plac Strzegomski / Poznańska,5
257981695,602928,2024-10-28 00:06:13,2024-10-28 00:27:36,Chałubińskiego / Mikulicza-Radeckiego,Krzywoustego / Korona,21
257981717,603628,2024-10-28 00:06:56,2024-10-28 00:10:38,Grabiszyńska / Aleja Hallera,Hallera / Odkrywców,4
257981728,604202,2024-10-28 00:07:17,2024-10-28 00:17:28,Dyrekcyjna / Borowska (Wroclavia),Piławska,10
257981749,603024,2024-10-28 00:07:59,2024-10-28 00:22:51,Świeradowska (Ferio Gaj ),Buforowa - Vivaldiego,15
257981793,602866,2024-10-28 00:09:39,2024-10-28 00:16:29,Czekoladowa / Wałbrzyska,Skarbowców / Wietrzna,7
